1,2,3,4,5,6,7,8,9
sphere2D_-0.4_-17.5_166.0_10.csv,50,10,"[-0.4, -17.5, 166.0]","[-0.44337534302110415, -17.596770378904846, 165.91771218273678]",19,5,1.7875075420137357e6,9.235e-5
sphere2D_-0.4_22.3_109.0_6.csv,32,6,"[-0.4, 22.3, 109.0]","[-0.3485226554030121, 22.38409804101118, 109.18929465145904]",115,5,1.0693618996267295e6,0.0003227
sphere2D_-0.5_34.8_40.0_7.csv,36,7,"[-0.5, 34.8, 40.0]","[-0.7881932547696371, 34.45774411574769, 39.87044503783744]",16,5,95678.77383693021,6.965e-5
sphere2D_-1.8_29.2_169.0_7.csv,38,7,"[-1.8, 29.2, 169.0]","[-2.073481376984869, 29.797617455891395, 169.10511229891543]",56,5,1.8688033941091073e6,0.0001791
sphere2D_-10.7_-23.2_29.0_2.csv,11,2,"[-10.7, -23.2, 29.0]","[-10.222619202415881, -22.20534366086351, 28.346684953794927]",7,3,25284.670359302232,1.715e-5
sphere2D_-10.8_36.7_46.0_3.csv,15,3,"[-10.8, 36.7, 46.0]","[-10.47875517190113, 36.51437849844707, 45.8496022911241]",53,4,78192.00416576024,0.0001093
sphere2D_-13.0_13.8_140.0_3.csv,19,3,"[-13.0, 13.8, 140.0]","[-12.57567532037796, 13.832557110553974, 140.14738746126102]",16,4,1.4794530772610418e6,4.49e-5
sphere2D_-16.1_-14.7_108.0_7.csv,38,7,"[-16.1, -14.7, 108.0]","[-15.878273448554312, -14.418095890595204, 108.06351629549333]",17,5,721985.5977265883,6.82e-5
sphere2D_-17.6_-15.7_75.0_4.csv,20,4,"[-17.6, -15.7, 75.0]","[-16.82667543114408, -15.784141501039814, 74.66068197400956]",16,5,461816.1609180216,4.88e-5
sphere2D_-18.1_21.1_23.0_8.csv,43,8,"[-18.1, 21.1, 23.0]","[-18.07376675851788, 21.342935705403658, -22.76131867710387]",12,4,47567.75070312755,5.215e-5
sphere2D_-18.4_-17.2_35.0_5.csv,25,5,"[-18.4, -17.2, 35.0]","[-18.310704792188233, -17.04702893438087, 35.47849719125913]",19,5,86520.35970428896,6.59e-5
