1,2,3,4,5,6,7,8
cubic_-0.8_23.4_-9.7_2.csv,8,2,"[-0.8, 23.4, -9.7, 10.7]","[0.5819287012260413, 32.58269261008841, 1.2150249507417943, 4.074662175934614]",5,3,15.788110763006191
cubic_-1.1_-4.4_-5.8_3.csv,12,3,"[-1.1, -4.4, -5.8, -24.6]","[-0.42694357900003704, 1.5692641949935555, 6.971578684948564, -25.277912977756607]",10,4,14.130035671813594
cubic_-1.6_11.4_22.4_19.csv,65,19,"[-1.6, 11.4, 22.4, 5.4]","[-1.593831710336601, 11.388407687788979, 22.321349936629645, 5.486137597644745]",10,5,0.11737950287821952
cubic_-10.9_20.0_-14.1_9.csv,31,9,"[-10.9, 20.0, -14.1, -6.1]","[-10.90600528280568, 20.012376218701323, -14.091958105571308, -5.988956996377415]",18,7,0.11218045698982823
cubic_-11.6_-12.6_2.5_16.csv,54,16,"[-11.6, -12.6, 2.5, -23.9]","[-11.603915251476575, -12.618585808860805, 2.562594408637905, -23.615883859507164]",11,5,0.29154897147204656
cubic_-11.8_-4.2_6.6_17.csv,57,17,"[-11.8, -4.2, 6.6, 0.1]","[-11.808742351358907, -4.204770736282612, 6.772536625880478, 0.18883485906881467]",10,5,0.19431857370811734
cubic_-12.2_24.5_17.2_21.csv,72,21,"[-12.2, 24.5, 17.2, 1.2]","[-12.200699790188974, 24.49413059110365, 17.237897403431333, 1.1717528218362006]",10,5,0.04763460851267503
cubic_-12.3_-3.6_23.1_18.csv,61,18,"[-12.3, -3.6, 23.1, -1.2]","[-12.311468723944023, -3.5994646635351164, 23.390369417129477, -1.2304520321887864]",10,5,0.29218751322151554
cubic_-12.5_-11.4_-16.9_14.csv,47,14,"[-12.5, -11.4, -16.9, 24.8]","[-12.498005366867343, -11.384167535640351, -16.938720548404728, 24.24771649916476]",8,4,0.5538691105781455
cubic_-12.6_-4.9_8.6_5.csv,19,5,"[-12.6, -4.9, 8.6, 18.7]","[-12.583944726083004, -4.857525482100733, 8.334766329781607, 18.74899827178399]",13,5,0.2735170688397014
cubic_-12.8_-19.0_4.5_18.csv,62,18,"[-12.8, -19.0, 4.5, -24.3]","[-12.803860658366336, -19.026420698187675, 4.535241602561938, -24.048230597128686]",11,5,0.25562230096190275
cubic_-12.8_-2.0_19.2_12.csv,42,12,"[-12.8, -2.0, 19.2, 20.8]","[-12.79165621504791, -1.9881279258160156, 19.03209519490792, 20.926068563885533]",12,5,0.21046584346616934
cubic_-13.5_-14.3_-4.1_16.csv,54,16,"[-13.5, -14.3, -4.1, 1.4]","[-13.509721809796154, -14.286003930181119, -3.887773287071731, 1.4228901639222236]",17,7,0.21413673398277944
cubic_-13.8_-10.2_5.4_18.csv,63,18,"[-13.8, -10.2, 5.4, -18.3]","[-13.798004308508876, -10.189945231288517, 5.406954231954782, -18.40234635130606]",10,5,0.10309324966317443
cubic_-14.7_-13.6_-17.1_16.csv,55,16,"[-14.7, -13.6, -17.1, -19.8]","[-14.702508739640997, -13.631019343298572, -17.043218452016987, -19.809648956795087]",8,4,0.06546556340429537
cubic_-15.0_-6.1_14.6_10.csv,35,10,"[-15.0, -6.1, 14.6, 23.3]","[-14.99000020084481, -6.073422294930589, 14.5099711855658, 23.08542894135697]",16,6,0.23441906284583494
cubic_-15.0_16.0_-23.5_13.csv,46,13,"[-15.0, 16.0, -23.5, 16.3]","[-15.013359241789002, 16.001544117601863, -23.307102097947325, 16.233945554246294]",12,5,0.20433708439854503
cubic_-15.7_0.5_24.5_5.csv,19,5,"[-15.7, 0.5, 24.5, 10.2]","[-15.70007956803482, 0.4449591914138376, 24.460684159358465, 10.085697886230061]",17,6,0.1328164352725864
cubic_-15.8_11.3_-13.6_15.csv,51,15,"[-15.8, 11.3, -13.6, -10.2]","[-15.797680223650417, 11.293007138085589, -13.600789268296952, -10.418819156549505]",11,5,0.21894457677126367
cubic_-16.6_3.6_-24.4_14.csv,48,14,"[-16.6, 3.6, -24.4, 4.8]","[-16.59050686822005, 3.602757895525174, -24.579515835577137, 4.559336667703008]",15,6,0.30040389523767835
