1,2,3,4,5
sphere3D_-10.4_-27.1_-2.9_5.0_74.csv,211,74,7,6.527659228748695
sphere3D_-10.5_-26.7_-28.7_26.0_202.csv,576,202,8,1.3383272546479325e-26
sphere3D_-11.8_-16.4_14.1_59.8_304.csv,870,304,5,2.8877085437351112e-27
sphere3D_-15.4_-2.1_-33.6_73.7_177.csv,507,177,6,2.050791834541749e-28
sphere3D_-15.8_-8.9_-46.8_16.7_317.csv,907,317,23,2.6617276277804905e-27
sphere3D_-16.9_49.5_30.4_47.6_292.csv,835,292,7,7.499418256077447e-11
sphere3D_-19.5_21.1_-49.4_12.5_143.csv,409,143,14,2443.0109532620563
sphere3D_-2.7_-8.1_-17.5_62.2_46.csv,131,46,5,7.690161230740457e-29
sphere3D_-20.8_49.1_48.3_7.2_349.csv,998,349,23,1071.0943215638695
sphere3D_-21.2_22.1_-39.5_77.9_211.csv,604,211,6,2.3110820368976618e-27
sphere3D_-21.6_0.1_12.7_28.7_195.csv,557,195,6,3.7595174027681347e-26
sphere3D_-22.6_-7.5_40.6_73.1_99.csv,284,99,6,1.133948262284339e-27
sphere3D_-23.7_14.4_8.3_54.6_74.csv,211,74,5,8.994123655167502e-28
sphere3D_-23.9_-9.3_-48.4_49.0_126.csv,361,126,7,4.075343566926002e-26
sphere3D_-24.6_-28.6_12.6_27.0_318.csv,909,318,8,2.338102756980217e-26
sphere3D_-25.3_-16.1_-22.6_38.4_106.csv,303,106,7,1.7708218637165055e-25
sphere3D_-25.3_28.9_35.5_27.5_167.csv,478,167,8,2.4583648330927535e-27
sphere3D_-26.6_25.5_-45.7_22.0_329.csv,939,329,12,6.726906598683204e-27
sphere3D_-27.2_35.8_-29.0_58.0_321.csv,916,321,7,3.8003484464808057e-26
sphere3D_-28.1_-39.1_-20.7_44.2_236.csv,675,236,7,5.610303261478016e-27
sphere3D_-28.9_-48.4_-42.1_75.4_92.csv,264,92,6,2.3567456818046876e-26
sphere3D_-29.2_-21.1_-12.2_33.4_204.csv,582,204,7,1.0927737482253859e-26
sphere3D_-3.6_-37.9_2.5_2.1_245.csv,700,245,7,2.848832315245384
sphere3D_-3.9_-33.7_-23.9_15.7_306.csv,875,306,22,2.038726268626152e-26
sphere3D_-3.9_-47.4_46.3_33.8_115.csv,330,115,9,5.990073535351846e-28
sphere3D_-31.3_-24.2_25.7_53.4_254.csv,726,254,6,3.1897191264741146e-26
sphere3D_-31.6_-20.7_28.1_9.9_104.csv,296,104,9,13.574295733029075
sphere3D_-31.6_33.8_32.8_68.2_278.csv,794,278,6,5.401975419393649e-27
sphere3D_-33.5_-15.5_9.0_38.9_328.csv,938,328,7,2.3043449509888505e-25
sphere3D_-33.5_1.6_32.7_22.4_36.csv,104,36,9,2.2560959666134285e-27
sphere3D_-38.1_38.0_7.0_70.2_77.csv,219,77,6,8.224429604753032e-28
sphere3D_-38.2_-11.1_22.9_48.8_222.csv,634,222,6,4.657909607045203e-25
sphere3D_-38.3_11.0_-34.8_73.9_270.csv,772,270,6,2.9319055544708873e-27
sphere3D_-39.0_26.3_-7.7_39.3_52.csv,148,52,6,4.8571755982219783e-26
sphere3D_-4.4_-21.8_-27.6_36.3_331.csv,945,331,7,4.211633832925872e-25
sphere3D_-4.8_-5.9_28.0_31.6_57.csv,164,57,6,1.4626837807850385e-26
sphere3D_-4.9_-44.9_-42.8_62.6_88.csv,251,88,7,1.0730622281046198e-24
sphere3D_-40.1_30.2_-48.0_25.0_310.csv,885,310,10,1.4902531597901507e-26
sphere3D_-40.5_30.2_-2.3_24.1_163.csv,466,163,11,1.5534920709976767e-27
sphere3D_-41.4_10.9_40.9_61.5_197.csv,564,197,6,1.4239645616268469e-25
sphere3D_-41.5_-15.1_16.6_3.0_337.csv,963,337,11,7.276109706440296
sphere3D_-43.5_21.8_-6.5_14.6_218.csv,622,218,7,31.275966165977973
