1,2,3,4,5
sphere3D_-10.4_-27.1_-2.9_5.0_74.csv,211,74,5,2.940207121473141
sphere3D_-10.5_-26.7_-28.7_26.0_202.csv,576,202,9,3.317643900056385e-27
sphere3D_-11.8_-16.4_14.1_59.8_304.csv,870,304,5,4.8713085343770785e-28
sphere3D_-15.4_-2.1_-33.6_73.7_177.csv,507,177,5,2.538221592306826e-28
sphere3D_-15.8_-8.9_-46.8_16.7_317.csv,907,317,12,91.77256918047674
sphere3D_-16.9_49.5_30.4_47.6_292.csv,835,292,6,7.499418371142566e-11
sphere3D_-19.5_21.1_-49.4_12.5_143.csv,409,143,21,6.5413571585804915
sphere3D_-2.7_-8.1_-17.5_62.2_46.csv,131,46,5,3.711344040031979e-29
sphere3D_-20.8_49.1_48.3_7.2_349.csv,998,349,5,4.308598635768848
sphere3D_-21.2_22.1_-39.5_77.9_211.csv,604,211,5,1.5499599154796705e-27
sphere3D_-21.6_0.1_12.7_28.7_195.csv,557,195,10,1.0236012201928979e-26
sphere3D_-22.6_-7.5_40.6_73.1_99.csv,284,99,5,1.1052834913640571e-27
sphere3D_-23.7_14.4_8.3_54.6_74.csv,211,74,6,1.0235162096451526e-28
sphere3D_-23.9_-9.3_-48.4_49.0_126.csv,361,126,6,7.313020486797597e-26
sphere3D_-24.6_-28.6_12.6_27.0_318.csv,909,318,11,1.7637358281907204e-26
sphere3D_-25.3_-16.1_-22.6_38.4_106.csv,303,106,7,2.577651109835947e-25
sphere3D_-25.3_28.9_35.5_27.5_167.csv,478,167,11,7.318660129675848e-27
sphere3D_-26.6_25.5_-45.7_22.0_329.csv,939,329,12,8.620262750660634e-26
sphere3D_-27.2_35.8_-29.0_58.0_321.csv,916,321,6,2.2626686281791676e-25
sphere3D_-28.1_-39.1_-20.7_44.2_236.csv,675,236,6,2.0116731351426328e-26
sphere3D_-28.9_-48.4_-42.1_75.4_92.csv,264,92,5,1.880982745419522e-26
sphere3D_-29.2_-21.1_-12.2_33.4_204.csv,582,204,8,5.510284115009849e-26
sphere3D_-3.6_-37.9_2.5_2.1_245.csv,700,245,4,0.5744110011977681
sphere3D_-3.9_-33.7_-23.9_15.7_306.csv,875,306,40,92.55581111968142
sphere3D_-3.9_-47.4_46.3_33.8_115.csv,330,115,8,1.618529954847656e-27
sphere3D_-31.3_-24.2_25.7_53.4_254.csv,726,254,5,1.658265548867259e-26
sphere3D_-31.6_-20.7_28.1_9.9_104.csv,296,104,8,6.46502686669696
sphere3D_-31.6_33.8_32.8_68.2_278.csv,794,278,5,1.1023414407810112e-26
sphere3D_-33.5_-15.5_9.0_38.9_328.csv,938,328,7,1.4504937414393566e-24
sphere3D_-33.5_1.6_32.7_22.4_36.csv,104,36,9,7.959067252535533
sphere3D_-38.1_38.0_7.0_70.2_77.csv,219,77,5,4.178864304403958e-27
sphere3D_-38.2_-11.1_22.9_48.8_222.csv,634,222,6,2.5423613522407495e-25
sphere3D_-38.3_11.0_-34.8_73.9_270.csv,772,270,5,2.3668461828794276e-27
sphere3D_-39.0_26.3_-7.7_39.3_52.csv,148,52,6,2.058308199854308e-26
sphere3D_-4.4_-21.8_-27.6_36.3_331.csv,945,331,8,1.6703400588015178e-25
sphere3D_-4.8_-5.9_28.0_31.6_57.csv,164,57,11,4.608619567016132e-26
