1,2,3,4,5,6,7,8,9
cubic_-0.2_-21.9_21.9_1.csv,16,1,"[-0.2, -21.9, 21.9, 16.4]","[-0.19999995231885065, -21.89999936192148, 21.899998998716107, 16.399988899548962]",8,4,1.1163870311582475e-5,3.335e-5
cubic_-0.7_23.9_-4.9_4.csv,42,4,"[-0.7, 23.9, -4.9, -19.1]","[-0.7000000342727009, 23.899999365252018, -4.899999493287468, -19.099990759946966]",14,6,9.275743490835052e-6,9.615e-5
cubic_-0.9_-5.2_-11.3_7.csv,69,7,"[-0.9, -5.2, -11.3, 1.2]","[-0.9000000005843827, -5.200000021051466, -11.2999999889149, 1.2000003265504142]",12,6,3.274164904492134e-7,0.00011965
cubic_-10.0_2.8_-13.3_5.csv,51,5,"[-10.0, 2.8, -13.3, 7.6]","[-9.999999984238185, 2.800000755585148, -13.300000303096393, 7.599987950253871]",9,5,1.2077226773765234e-5,7.89e-5
cubic_-10.0_20.0_-21.8_4.csv,45,4,"[-10.0, 20.0, -21.8, -9.3]","[-9.999999916390735, 20.000001636481556, -21.80000170465981, -9.300026426287324]",7,4,2.6531859889103387e-5,5.5e-5
cubic_-10.7_16.0_-10.1_3.csv,36,3,"[-10.7, 16.0, -10.1, 11.5]","[-10.700000019950993, 15.999999369124957, -10.099999620001796, 11.500010238070173]",11,5,1.0264544844430938e-5,6.96e-5
cubic_-11.1_2.2_-23.5_6.csv,62,6,"[-11.1, 2.2, -23.5, 6.2]","[-11.099999980774665, 2.199999335558409, -23.500000177832263, 6.200009812192443]",12,6,9.836289802812643e-6,0.0001232
cubic_-11.1_23.4_21.9_8.csv,77,8,"[-11.1, 23.4, 21.9, -1.3]","[-11.099999986267468, 23.39999995108505, 21.899999751528814, -1.2999992579186805]",10,5,7.842218239291162e-7,0.00011265
cubic_-12.1_-8.9_-11.3_4.csv,41,4,"[-12.1, -8.9, -11.3, 17.1]","[-12.10000000860324, -8.899999869506054, -11.299999828990417, 17.09999789754872]",11,5,2.11344466382836e-6,7.385e-5
cubic_-12.6_13.1_21.0_5.csv,53,5,"[-12.6, 13.1, 21.0, -0.8]","[-12.60000000134137, 13.100000372369873, 21.000000035313377, -0.8000058364432925]",9,5,5.848416748360662e-6,8.13e-5
cubic_-12.6_24.9_-1.2_6.csv,61,6,"[-12.6, 24.9, -1.2, -1.4]","[-12.599999987493264, 24.89999852139616, -1.2000000135142832, -1.3999784836385647]",13,6,2.1567114266313356e-5,0.0001329
cubic_-13.1_5.2_21.3_3.csv,34,3,"[-13.1, 5.2, 21.3, -9.0]","[-13.099999999260108, 5.200001461874673, 21.300000024831682, -9.000023115846183]",11,5,2.3162038759012353e-5,6.805e-5
cubic_-13.2_23.7_-7.3_6.csv,59,6,"[-13.2, 23.7, -7.3, 19.5]","[-13.199999997160758, 23.699999707575667, -7.3000000278472825, 19.500004481855882]",14,6,4.491472772835596e-6,0.0001305
cubic_-13.3_-1.6_-21.3_7.csv,64,7,"[-13.3, -1.6, -21.3, -20.6]","[-13.300000061908735, -1.5999983808663347, -21.299998831268187, -20.600024954964596]",11,5,2.5034808137335284e-5,0.0001093
cubic_-14.2_-9.9_-21.4_7.csv,66,7,"[-14.2, -9.9, -21.4, -11.3]","[-14.199999998850652, -9.899999925809059, -21.400000023302184, -11.300001148351296]",14,6,1.1509818874387524e-6,0.0001473
cubic_-14.6_3.2_-6.6_5.csv,47,5,"[-14.6, 3.2, -6.6, 2.8]","[-14.600000101115215, 3.1999986344474736, -6.599998083310606, 2.80002165599962]",11,5,2.1783731906487427e-5,8.245e-5
cubic_-15.2_-15.1_-3.3_7.csv,65,7,"[-15.2, -15.1, -3.3, -10.6]","[-15.200000048485798, -15.099999424517438, -3.2999991758506133, -10.600008432680058]",12,6,8.49251707249935e-6,0.0001261
