1,2,3,4,5,6,7,8
cubic_-0.2_-21.9_21.9_1.csv,16,1,"[-0.2, -21.9, 21.9, 16.4]","[-0.1999999841002321, -21.8999997850292, 21.8999996659798, 16.399996260434566]",5,3.760636164926488e-6,2.54e-5
cubic_-0.7_23.9_-4.9_4.csv,42,4,"[-0.7, 23.9, -4.9, -19.1]","[-0.7000000001413847, 23.899999997332692, -4.899999997917705, -19.099999961167853]",6,3.897956127733373e-8,5.0e-5
cubic_-0.9_-5.2_-11.3_7.csv,69,7,"[-0.9, -5.2, -11.3, 1.2]","[-0.9000000022895183, -5.200000082531442, -11.299999956569613, 1.2000012802272768]",5,1.283621735503545e-6,7.125e-5
cubic_-10.0_2.8_-13.3_5.csv,51,5,"[-10.0, 2.8, -13.3, 7.6]","[-9.999999999427487, 2.800000025864416, -13.300000010991843, 7.599999587516934]",5,4.1343971230132587e-7,5.405e-5
cubic_-10.0_20.0_-21.8_4.csv,45,4,"[-10.0, 20.0, -21.8, -9.3]","[-9.999999987242859, 20.000000297292612, -21.800000263645924, -9.300004796700913]",4,4.813148081430452e-6,3.77e-5
cubic_-10.7_16.0_-10.1_3.csv,36,3,"[-10.7, 16.0, -10.1, 11.5]","[-10.700000000580642, 15.999999973876232, -10.099999988959041, 11.500000423971082]",5,4.2491901550987704e-7,3.24e-5
cubic_-11.1_2.2_-23.5_6.csv,62,6,"[-11.1, 2.2, -23.5, 6.2]","[-11.100000000049366, 2.1999999960951224, -23.499999998148873, 6.200000058023435]",5,5.818415748591178e-8,6.82e-5
cubic_-11.1_23.4_21.9_8.csv,77,8,"[-11.1, 23.4, 21.9, -1.3]","[-11.099999999559333, 23.399999997327434, 21.899999992098095, -1.2999999593835192]",5,4.146655732592832e-8,8.175e-5
cubic_-12.1_-8.9_-11.3_4.csv,41,4,"[-12.1, -8.9, -11.3, 17.1]","[-12.100000000713642, -8.899999988560225, -11.299999985778838, 17.09999981574744]",5,1.8515567785283646e-7,4.23e-5
cubic_-12.6_13.1_21.0_5.csv,53,5,"[-12.6, 13.1, 21.0, -0.8]","[-12.599999999999442, 13.100000010121528, 21.000000000263505, -0.8000001586199158]",5,1.5894273323849727e-7,5.615e-5
cubic_-12.6_24.9_-1.2_6.csv,61,6,"[-12.6, 24.9, -1.2, -1.4]","[-12.599999999047196, 24.89999996621664, -1.2000000123955266, -1.3999995091925892]",5,4.921257833389154e-7,6.75e-5
cubic_-13.1_5.2_21.3_3.csv,34,3,"[-13.1, 5.2, 21.3, -9.0]","[-13.100000000106713, 5.2000000399554835, 21.300000003101378, -9.000000631668133]",5,6.329381492001238e-7,3.175e-5
cubic_-13.2_23.7_-7.3_6.csv,59,6,"[-13.2, 23.7, -7.3, 19.5]","[-13.199999999986558, 23.699999998730355, -7.300000000141304, 19.500000019459062]",6,1.9500954692304157e-8,7.76e-5
