1,2,3,4,5,6
sphere3D_-0.3_-39.1_39.1_114.0_1676.csv,4090,1676,0.1089432,0.1104186,0.1122001
sphere3D_-1.8_28.8_-5.3_77.0_135.csv,331,135,0.0008813,0.0009856,0.0512484
sphere3D_-10.9_-1.5_53.3_164.0_1797.csv,4385,1797,0.1814289,0.18311495,0.1868479
sphere3D_-15.2_9.5_-34.4_112.0_36.csv,88,36,0.0001683,0.0002024,0.0525075
sphere3D_-17.0_-43.8_-46.7_50.0_1225.csv,2988,1225,0.0754321,0.0765337,0.1210001
sphere3D_-17.4_-18.0_56.8_13.0_1717.csv,4190,1717,0.5205769,0.5234402,0.5309291
sphere3D_-17.4_56.2_18.7_96.0_18.csv,45,18,0.0001448,0.0001769,0.0520605
sphere3D_-18.5_31.2_-45.4_15.0_727.csv,1775,727,0.0387737,0.0399703,0.1059082
sphere3D_-2.6_-42.8_56.2_107.0_861.csv,2102,861,0.0283228,0.0288693,0.0729719
sphere3D_-20.1_-52.7_-12.2_69.0_2044.csv,4987,2044,0.128883,0.1296504,0.1313141
sphere3D_-22.6_-45.7_18.2_192.0_59.csv,144,59,0.000261,0.0003043,0.0519305
sphere3D_-23.0_34.4_-51.7_147.0_2152.csv,5249,2152,0.1303085,0.1313055,0.1381886
sphere3D_-23.1_38.2_-60.0_162.0_316.csv,772,316,0.0037294,0.0039142,0.0744515
sphere3D_-26.5_22.1_-1.6_182.0_1972.csv,4810,1972,0.1692818,0.1707085,0.1759343
sphere3D_-27.6_-39.9_33.8_136.0_1278.csv,3119,1278,0.0451663,0.045984,0.0477069
sphere3D_-27.8_42.7_24.1_107.0_1847.csv,4506,1847,0.113626,0.1147117,0.1169787
sphere3D_-28.9_57.7_7.5_126.0_1357.csv,3311,1357,0.0605971,0.0619731,0.0661074
sphere3D_-29.9_-42.4_-16.6_178.0_298.csv,728,298,0.0023158,0.002423,0.0557027
sphere3D_-31.5_37.5_-29.5_112.0_1343.csv,3277,1343,0.0523196,0.05321115,0.0593407
sphere3D_-31.9_-31.7_-14.3_58.0_1302.csv,3177,1302,0.052013,0.0527813,0.0566012
sphere3D_-32.0_-49.5_2.9_143.0_2428.csv,5922,2428,0.1812189,0.1821924,0.1914097
sphere3D_-33.2_-37.5_-48.6_193.0_557.csv,1359,557,0.0144778,0.01537105,0.0685479
sphere3D_-34.7_4.9_-8.1_121.0_810.csv,1976,810,0.0169233,0.0174049,0.0698146
sphere3D_-35.7_33.4_-22.3_136.0_1373.csv,3350,1373,0.0609461,0.0621767,0.0636908
sphere3D_-36.7_52.0_12.0_185.0_1775.csv,4331,1775,0.1102511,0.1113459,0.1196595
sphere3D_-4.3_-39.8_22.7_52.0_1586.csv,3870,1586,0.0816024,0.0823571,0.0930871
sphere3D_-4.9_-15.5_-47.8_18.0_909.csv,2218,909,0.0591108,0.06033205,0.1026451
sphere3D_-40.5_39.7_-34.5_15.0_972.csv,2373,972,0.0591053,0.0601976,0.0621109
sphere3D_-41.3_12.2_-47.0_75.0_1494.csv,3646,1494,0.0925703,0.09323795,0.0975492
sphere3D_-44.3_48.8_-5.4_85.0_952.csv,2322,952,0.0341167,0.03480505,0.0928984
sphere3D_-46.8_23.1_20.7_162.0_1070.csv,2610,1070,0.0281362,0.0287856,0.0849867
sphere3D_-47.5_31.5_55.3_79.0_689.csv,1682,689,0.017117,0.0176552,0.0847494
sphere3D_-47.9_0.5_-28.2_72.0_25.csv,61,25,0.0002002,0.0002461,0.0541407
sphere3D_-48.2_-25.3_32.5_98.0_1109.csv,2707,1109,0.0383754,0.0391309,0.0838717
sphere3D_-48.5_29.1_-51.8_200.0_2015.csv,4915,2015,0.4328443,0.4366132,0.4394089
sphere3D_-49.3_35.8_-50.6_83.0_1920.csv,4683,1920,0.1550115,0.15622405,0.1595088
sphere3D_-5.2_16.6_17.3_110.0_1340.csv,3269,1340,0.0561648,0.05685755,0.0581225
sphere3D_-50.6_38.3_-8.4_115.0_1211.csv,2955,1211,0.0535486,0.0542112,0.059345
sphere3D_-51.0_-40.8_-11.0_74.0_617.csv,1505,617,0.0150011,0.0154249,0.0671737
sphere3D_-51.1_-25.4_19.3_42.0_1908.csv,4655,1908,0.2248526,0.227158,0.2281916
sphere3D_-55.0_-0.7_43.6_100.0_82.csv,201,82,0.0005795,0.0006643,0.0525471
sphere3D_-55.7_59.5_-14.5_84.0_1819.csv,4438,1819,0.130615,0.13181255,0.1328878
sphere3D_-57.6_-31.1_-44.2_10.0_733.csv,1790,733,0.1657781,0.16891845,0.2403622
sphere3D_-59.2_-8.2_12.2_132.0_1307.csv,3190,1307,0.0583946,0.05958085,0.0608292
sphere3D_-59.7_46.9_-51.5_92.0_650.csv,1587,650,0.0167027,0.0170974,0.0697835
sphere3D_-7.5_2.2_32.0_64.0_2134.csv,5205,2134,0.1344948,0.1353596,0.137996
sphere3D_-8.3_59.8_-5.8_165.0_972.csv,2371,972,0.0233253,0.0237431,0.0702749
sphere3D_0.8_-44.4_45.2_165.0_2154.csv,5254,2154,0.1423584,0.1435412,0.152847
sphere3D_10.1_5.6_4.2_149.0_1802.csv,4396,1802,0.1109883,0.1121223,0.1185364
sphere3D_10.7_-43.6_-38.2_74.0_822.csv,2005,822,0.0224177,0.0229733,0.0735421
sphere3D_11.0_38.3_50.5_9.0_915.csv,2233,915,0.3413544,0.3466161,0.3915073
sphere3D_12.2_2.6_-32.5_92.0_437.csv,1067,437,0.0060963,0.00639835,0.0798633
sphere3D_12.3_32.3_-41.2_167.0_1015.csv,2477,1015,0.0236247,0.0240937,0.0693237
sphere3D_15.2_56.1_-7.6_20.0_1908.csv,4654,1908,0.3037687,0.3051557,0.3093656
sphere3D_15.9_40.7_-50.3_8.0_31.csv,77,31,0.0001477,0.0001827,0.0547607
sphere3D_17.4_26.6_3.2_190.0_2365.csv,5770,2365,0.246239,0.2476855,0.2543572
sphere3D_18.1_0.4_30.0_86.0_1927.csv,4702,1927,0.1275987,0.1283563,0.133939
sphere3D_18.2_48.2_-40.6_107.0_489.csv,1193,489,0.007513,0.0077647,0.0611375
sphere3D_19.1_-6.0_-20.3_85.0_2202.csv,5371,2202,0.1268922,0.1277996,0.1385925
sphere3D_19.6_3.2_20.3_114.0_994.csv,2425,994,0.0285561,0.0290564,0.073859
sphere3D_20.0_23.1_44.1_129.0_462.csv,1127,462,0.0070952,0.00747405,0.0803299
sphere3D_20.1_-39.8_-52.2_190.0_244.csv,596,244,0.0031549,0.00335455,0.0532117
sphere3D_20.1_-51.8_14.9_61.0_2375.csv,5793,2375,0.1915556,0.1920214,0.1933071
sphere3D_20.2_48.5_59.3_96.0_35.csv,87,35,0.0002979,0.000357,0.0531096
sphere3D_22.1_-0.5_51.5_125.0_308.csv,753,308,0.003766,0.0038934,0.0587012
sphere3D_22.6_35.8_-1.9_51.0_810.csv,1977,810,0.0194612,0.02001755,0.089464
sphere3D_22.7_16.0_-38.9_131.0_1468.csv,3581,1468,0.1217983,0.1232259,0.1306542
sphere3D_23.9_-41.7_-29.4_9.0_1249.csv,3048,1249,0.5340995,0.53740825,0.5619036
sphere3D_24.2_-39.5_-15.8_138.0_1372.csv,3347,1372,0.0870216,0.0883909,0.133353
sphere3D_25.6_13.7_-8.8_177.0_1561.csv,3808,1561,0.089646,0.0905125,0.1019534
sphere3D_26.3_11.3_11.8_17.0_1914.csv,4669,1914,0.2762797,0.2772854,0.2790746
sphere3D_27.3_-59.4_-38.3_60.0_176.csv,430,176,0.0020096,0.0021522,0.0528796
sphere3D_27.3_20.3_-53.5_172.0_2183.csv,5326,2183,0.1906705,0.1923331,0.1935206
sphere3D_3.1_9.3_47.3_126.0_1985.csv,4842,1985,0.1236118,0.1244016,0.1251001
sphere3D_30.2_-26.8_-25.9_109.0_1998.csv,4875,1998,0.1877758,0.1888655,0.1980827
sphere3D_31.6_-54.2_49.7_22.0_1148.csv,2801,1148,0.0958987,0.0976537,0.1043852
sphere3D_33.0_9.9_30.1_180.0_2211.csv,5395,2211,0.2535102,0.2550299,0.257357
sphere3D_34.1_11.2_-38.6_187.0_834.csv,2035,834,0.0241265,0.02457855,0.1088946
sphere3D_34.2_15.6_21.9_49.0_660.csv,1610,660,0.0182093,0.0190843,0.0712132
sphere3D_34.4_34.9_32.5_176.0_2129.csv,5193,2129,0.397289,0.4009859,0.4173804
sphere3D_36.2_-55.9_1.1_88.0_2196.csv,5357,2196,0.1900388,0.1914723,0.1922321
