1,2,3,4,5,6,7
sphere3D_-0.5_-102.7_-66.7_167.0_433.csv,1399,"[-0.5543091410268473, -102.52936429487126, -66.93810039213243, 166.89974726532233]",8,3.5654790324331245e10,9783.476180383552,0.0173531
sphere3D_-0.8_26.9_-20.4_46.0_203.csv,657,"[-0.9866879114754711, 26.704919665067408, -20.38148837448291, 46.04660268113616]",6,8.626257976953025e7,1425.7859043833844,0.0035089
sphere3D_-0.8_74.6_7.7_143.0_526.csv,1699,"[-0.7794862536445522, 74.63016046707519, 7.69374893027104, 142.98219903686035]",7,1.966459081079375e10,9536.441715558669,0.02047985
sphere3D_-103.1_85.0_-107.9_144.0_356.csv,1151,"[-103.22793223656183, 85.2074761735148, -107.94489535129706, 143.9594078778184]",6,1.5584423294898409e10,7103.3243135628845,0.0086471
sphere3D_-105.1_-101.8_-62.1_156.0_504.csv,1626,"[-105.19845426745435, -101.74878222330695, -62.16878334663805, 155.9867318666513]",6,3.248310036711994e10,10772.66729045671,0.0159558
sphere3D_-107.4_-92.7_100.1_163.0_502.csv,1622,"[-107.48748642795971, -92.68175178564842, 100.05372569777504, 162.99450734882882]",6,3.3441653553692e10,10458.800373666201,0.01596545
sphere3D_-111.2_-96.8_-7.1_86.0_400.csv,1291,"[-111.14137902093998, -96.7824006652562, -7.142291033269314, 86.00064896410176]",6,2.285626921845029e9,4849.306249310886,0.0106892
sphere3D_-118.5_-51.4_51.4_61.0_167.csv,541,"[-118.31510494014145, -51.49248755463145, 51.52062508371146, 61.074059948638485]",10,2.9986329084537166e8,1632.9326950032232,0.00409935
sphere3D_-119.7_-20.7_1.3_7.0_336.csv,1086,"[-119.84540946290329, -20.749615787626382, 1.4029278969994017, 7.187925808832216]",11,309161.9408951573,1007.3975873994082,0.0140482
sphere3D_-12.2_3.1_-80.3_95.0_133.csv,430,"[-12.12746041230835, 3.263595461987847, -80.28373708660271, 95.02468813170299]",6,1.1129906654231305e9,1603.4413153468645,0.0017658
sphere3D_-12.8_13.3_-75.6_73.0_398.csv,1286,"[-12.736125468589602, 13.302404030646088, -75.67452186946707, 73.0407297999902]",7,1.0702637251945915e9,4192.752580074684,0.0119191
sphere3D_-15.3_28.0_-98.8_84.0_367.csv,1186,"[-15.305050979068172, 27.955182400112715, -98.7876662511983, 84.00252010635415]",7,1.515447999065585e9,4102.792483148221,0.0107217
