1,2,3,4,5
line3d_-8.5_-1.4_4.0_0.csv,63,0,[0.1345073623594788 0.4248897609635335; -0.989071170848919 0.0025180026333035954; -0.060382021054652575 0.9052415979676862; 7.250853890564424 -7.052150834016357; 0.0 0.0],reta
line3d_-8.6_-5.9_-3.3_0.csv,94,0,[0.6021125877789145 -0.1383223714553105; -0.778217709702987 -0.3217790923440457; -0.17843101732270744 0.9366563602972122; 0.5652449715933012 0.1152898005573757; 0.0 0.0],reta
line3d_-8.6_-7.2_2.4_0.csv,88,0,[0.6051026976784409 -0.26729104424589; -0.5231440050792996 0.5765661062837795; 0.6001425457438119 0.7720926257585311; -5.751218674051334 -4.452979604542168; 0.0 0.0],reta
line3d_-8.7_-5.0_4.5_0.csv,110,0,[0.49724391024221903 0.3561772816818707; -0.8676065537946195 0.20127927977798593; -0.0027132157400119655 0.9124825453375909; 3.0540116088413063 3.913535711249084; 0.0 0.0],reta
line3d_-8.9_7.4_2.0_0.csv,181,0,[0.5079050485735352 0.40944006903560015; 0.7334963089063198 0.255766705061065; -0.4516808900698803 0.8757523750754714; -3.0161399087154823 -2.123109351234457; 0.0 0.0],reta
line3d_-9.0_-4.1_-7.2_0.csv,105,0,[-0.6462524000019538 0.20388003641327201; 0.08542425363366724 -0.9382670018775102; 0.7583274572259967 0.2794422372153336; 10.778423852670953 5.547468689518354; 0.0 0.0],reta
line3d_-9.0_-5.4_4.6_0.csv,263,0,[-0.003065003408597833 0.6187480185777589; -0.6453173787679173 -0.60134335649192; -0.7639084280293089 0.5055067330007872; 0.9142384835550743 -8.70495102574483; 0.0 0.0],reta
line3d_-9.2_2.4_-1.9_0.csv,91,0,[0.17866283581860276 -0.26047003956122033; 0.9326989823781006 -0.26221996166132194; 0.3132925140633122 0.9291910730292834; -1.1110266699807976 6.352322378695434; 0.0 0.0],reta
line3d_-9.3_4.1_-7.6_0.csv,198,0,[-0.3768883244418452 0.5662718030837983; 0.540102619286781 0.7772519220456945; 0.7524920940043004 -0.2742547988796142; 9.76695970638648 -9.333284575470069; 0.0 0.0],reta
line3d_-9.4_-3.8_-4.4_0.csv,56,0,[-0.5217880892740944 0.061373212061790694; 0.4639822711640088 -0.8165622000704433; 0.7158614683981656 0.57398562896412; 3.9351530176406886 -1.6745948069866814; 0.0 0.0],reta
line3d_-9.5_-1.6_-2.7_0.csv,43,0,[-0.03966970292727756 -0.31149872798553385; -0.7927018483466919 0.5882688346372091; 0.6083174288949809 0.7462629031768725; -3.44524723324799 11.09081995707303; 0.0 0.0],reta
line3d_-9.6_-0.4_5.6_0.csv,123,0,[0.37151917042059857 0.3419314902461936; -0.7201527225646323 0.6929079017176081; 0.5859637891480481 0.6347924824029654; -1.2763477149558184 -1.5713343747071455; 0.0 0.0],reta
line3d_-9.7_-0.7_-6.1_0.csv,168,0,[-0.5149539407731702 0.1434350189185235; -0.17366946134122485 -0.9829130275545659; 0.8394410980406135 -0.11536193311209647; 8.338793024103689 -3.683103339235367; 0.0 0.0],reta
line3d_-9.7_-2.7_-7.7_0.csv,26,0,[-0.23817375693906884 0.5985938669726989; -0.7826210951193577 -0.5846175127555395; 0.5751325786109723 -0.5476383352196937; -4.105432494625759 -10.136215774824919; 0.0 0.0],reta
line3d_-9.8_-6.1_8.6_0.csv,139,0,[0.678468128978445 0.2762114727847371; -0.057045159718943916 -0.9040183787939724; 0.7324116654676714 -0.3262790111312778; 7.2566494201850915 -6.514222276084736; 0.0 0.0],reta
line3d_0.0_3.8_-8.4_0.csv,68,0,[0.9938895332456493 0.11037781443747903; 0.10080895687157246 -0.9055706849880679; 0.04495720097171232 -0.4095832913709333; -6.78147993421615 -10.042480906823679; 0.0 0.0],reta
line3d_0.3_-8.0_-9.2_0.csv,224,0,[0.9930859759931037 0.11469777117795653; 0.10287955722776447 -0.7478466667338365; -0.05653353863366189 0.6538882047734914; -2.055319612820026 -4.731718465686377; 0.0 0.0],reta
line3d_0.4_-3.6_-3.7_0.csv,23,0,[0.3451431812016119 0.9351345229995676; 0.6891844620793564 -0.19465983685023763; -0.6371035721909112 0.2960252891423468; 8.172137165948392 1.6005871116905785; 0.0 0.0],reta
line3d_0.4_-3.7_8.3_0.csv,276,0,[0.7840731410572858 0.6190918807933213; 0.5801104416474108 -0.7056494397842454; 0.2206834496834951 -0.3446507090780009; 7.234919866439942 0.964406489458888; 0.0 0.0],reta
line3d_0.5_-7.3_5.0_0.csv,44,0,[0.4690820645904575 0.8813125352118434; 0.5206492324823204 -0.22382003183142235; 0.7133627361974584 -0.41616440096367485; -2.808129543586091 4.713491102524641; 0.0 0.0],reta
line3d_0.6_3.0_-3.5_0.csv,276,0,[-0.410652241633105 0.9026411417814516; -0.656192674759413 -0.39069047857247796; -0.6330686455936612 -0.18055447686580758; 9.749003675565172 -5.261998605894385; 0.0 0.0],reta
line3d_0.7_0.0_2.3_0.csv,266,0,[0.899460146471526 -0.3265919315726169; 0.3415306369151486 0.939870281316197; -0.2726321128512822 0.09990778012887332; -3.1328273972151868 -7.459956157849969; 0.0 0.0],reta
line3d_1.0_-5.3_-8.6_0.csv,57,0,[0.10603594703939676 0.9895093852947167; -0.840998493983522 0.14189307343320473; 0.5305449189775605 0.027157542697211736; 2.330867462078448 -8.473623957920845; 0.0 0.0],reta
line3d_1.0_3.6_6.5_0.csv,236,0,[-0.8865487981883845 0.4431247236417187; -0.3334360835708716 -0.8112078933822452; 0.32070485902718965 0.38155239877609204; -4.159096300590017 10.775520368423898; 0.0 0.0],reta
line3d_1.1_0.2_8.8_0.csv,293,0,[-0.4168620867516778 -0.9004431320482507; -0.9060035499400505 0.42263459018474653; 0.0733728023525232 0.10286967058617483; 0.3816115198781167 -5.353687777089058; 0.0 0.0],reta
line3d_1.1_7.7_9.3_0.csv,222,0,[0.9298381972979655 -0.3565927994913682; -0.32986553942769997 -0.6984477656684572; 0.16306333966818617 0.6204935889948011; 0.5000431707474184 -6.533566107351545; 0.0 0.0],reta
line3d_1.2_4.0_-4.9_0.csv,262,0,[-0.024201489534996817 0.9823174961861677; -0.7714673218694293 -0.13645949210943933; -0.6358085082726541 0.12818402279446686; -5.491849473491641 0.49494171659226316; 0.0 0.0],reta
line3d_1.6_9.0_-0.2_0.csv,69,0,[0.9390440245232918 -0.2959111515730408; -0.16046037342056532 0.07300233003401675; 0.30405392378463425 0.952421781662054; 7.155989050201936 -1.0907107591317295; 0.0 0.0],reta
line3d_2.2_5.7_-8.5_0.csv,137,0,[-0.08054070834071242 0.9743298763239914; 0.8374192930386843 -0.048244303865617455; 0.540594230404438 0.21989492774276884; 6.55521709670219 -1.68453696877563; 0.0 0.0],reta
line3d_3.0_-8.3_-2.2_0.csv,113,0,[0.8251897196057609 0.4585913332239825; 0.4030946213579004 -0.06910007259474435; -0.39569767865037625 0.8859566406203249; -3.428796090748077 4.563027934549309; 0.0 0.0],reta
line3d_3.4_1.6_1.8_0.csv,93,0,[0.27916568217048665 -0.5069278440819933; -0.9152108608709716 0.11657042072948953; 0.2906124602320105 0.8540699607791694; -5.495334531817635 6.67078742609348; 0.0 0.0],reta
line3d_3.6_-2.3_8.3_0.csv,52,0,[0.8901506941711339 0.24148470996009452; -0.15287743957198152 0.9571422632771507; -0.42925543693302665 0.1598869059810162; -7.053686836392815 1.380851943920759; 0.0 0.0],reta
line3d_3.7_4.5_2.1_0.csv,273,0,[-0.5585801872510174 0.575247683559538; 0.0734585897322286 -0.6832896795604319; 0.8261912672046167 0.44967245453283894; 0.9382315980713472 -8.985687641996675; 0.0 0.0],reta
line3d_3.9_-8.1_-7.5_0.csv,295,0,[0.7089997943926872 0.6215881722769385; 0.6317191031697539 -0.34986842344995206; -0.31344898507018504 0.7008710511628083; -7.108000488613007 -3.8682600676688743; 0.0 0.0],reta
line3d_4.3_7.0_-2.9_0.csv,192,0,[-0.38872191346665186 0.7780242079225792; 0.5463026784107089 -0.23670897216168912; 0.741922271907314 0.5819340120534285; -3.673474655103197 5.728543339408084; 0.0 0.0],reta
line3d_4.6_9.4_5.7_0.csv,207,0,[0.8683895676835106 0.311405904174452; -0.13572163414566213 -0.5992547602473409; -0.47694779249229874 0.7375093864936187; 0.8305956151239577 9.465041513424723; 0.0 0.0],reta
line3d_4.9_2.2_-9.1_0.csv,267,0,[-0.7928669020042827 0.39527579623956943; -0.3360686567184973 -0.9185156244078416; -0.5083502077087763 -0.009278611202517082; -5.259361807415408 8.03409790053048; 0.0 0.0],reta
line3d_5.0_-7.2_2.5_0.csv,274,0,[0.7160309795131548 0.43169954001221933; 0.274552106678581 0.548358115007605; -0.6418105461082617 0.7161975180482999; -6.630888903650599 -10.725706525036925; 0.0 0.0],reta
line3d_5.5_-1.8_5.9_0.csv,225,0,[0.742371431562888 0.07748194486152815; 0.09340139291308791 0.9716225209453215; -0.6634461827466965 0.2234865208739291; -3.1477394845473405 5.332691379131418; 0.0 0.0],reta
line3d_5.8_9.2_0.8_0.csv,160,0,[0.04051037027213449 0.8460058792669233; -0.11146383053785823 -0.5249216924867993; 0.9929424577397433 -0.09344125963724155; -9.630682324467166 -4.811684408360511; 0.0 0.0],reta
line3d_5.9_-3.0_-10.0_0.csv,69,0,[0.4188648354371276 0.7629876565434469; 0.9076923868526037 -0.3366275573079649; -0.025431879286659156 0.5518439304941315; 5.8237453358706075 -3.3342937563837873; 0.0 0.0],reta
line3d_6.1_3.9_2.9_0.csv,240,0,[0.30032232619341004 -0.5462950840127595; -0.8252668663693754 0.2622112582653961; 0.4782688570904975 0.7954916324024845; 0.16641662562817894 -5.4594821489447165; 0.0 0.0],reta
line3d_6.6_8.6_-0.7_0.csv,30,0,[0.7930000465310855 0.04363185383254213; -0.6091907377723633 0.04675559123746102; -0.0061295362026961495 0.9979529928905325; 7.922285555936249 -0.7440406436575758; 0.0 0.0],reta
line3d_6.8_-9.7_-9.2_0.csv,101,0,[0.009147729059286014 0.8913439672173683; -0.684881887290751 0.33583822005574837; 0.7285966782206169 0.3044973268437504; 8.33783654154429 -2.5586983408058526; 0.0 0.0],reta
line3d_6.8_6.9_6.0_0.csv,233,0,[0.733461907720505 0.324949740584811; -0.1462544149259653 -0.782311678488965; -0.6638096685328264 0.5314095443192963; -6.404762496720695 -6.408973846843137; 0.0 0.0],reta
line3d_6.8_7.9_-4.9_0.csv,190,0,[0.14920337924524965 0.7934877770919773; 0.4253501263104718 -0.5901682171184989; 0.8926452944308079 0.1485887718126948; 2.2145448034850053 -6.418624190711443; 0.0 0.0],reta
line3d_7.2_-5.3_4.9_0.csv,222,0,[-0.6662761335455576 0.23879568728716594; -0.2597698950287108 0.8136766503999183; 0.6989962199499758 0.5300065361172626; -4.042582313452599 -5.6008107537081075; 0.0 0.0],reta
line3d_7.8_2.9_-7.6_0.csv,206,0,[-0.3331276612609202 0.6401594084444235; -0.7150477267067802 -0.6500926159841556; -0.6145996337733174 0.40935989352031404; -10.356230873230038 0.7675903590503915; 0.0 0.0],reta
line3d_8.3_-7.0_4.3_0.csv,112,0,[-0.43892184192350026 0.5498584238915716; 0.03147837308761087 0.7998158804087916; 0.8979736792970265 0.24072862547147625; 0.5167421554156562 4.861619495797074; 0.0 0.0],reta
line3d_8.6_3.2_4.2_0.csv,284,0,[0.17665416816045443 -0.4928639611920401; -0.9228485463227144 0.21805853712059636; 0.34226286012594304 0.8423393556915862; 3.04891017237367 -0.3707480404114052; 0.0 0.0],reta
line3d_9.0_1.7_0.7_0.csv,186,0,[0.0930933459497938 -0.17698445886937675; -0.7585511160561396 0.624819411261886; 0.6449293242440269 0.7604453988479806; 2.3124136332685454 -3.9664618699366683; 0.0 0.0],reta
line3d_9.1_-9.7_1.0_0.csv,123,0,[-0.15736414189944953 0.7136891543868772; -0.046296824069091906 0.6850771730837885; 0.9864548296426784 0.146003622660772; 5.741020411632539 -6.0700858335425885; 0.0 0.0],reta
line3d_9.3_-3.1_1.7_0.csv,278,0,[0.14331972691119854 -0.3254900105262341; 0.7711497179425522 -0.5551872098299867; 0.6203124764142841 0.7653910210401127; -8.314478041263715 -2.880109676484902; 0.0 0.0],reta
