1,2,3,4,5,6,7,8,9
sphere3D_-0.1_22.3_-60.7_154.0_5.csv,27,5,"[-0.1, 22.3, -60.7, 154.0]","[-0.10000000000000578, 22.299999999999986, -60.69999999999999, 154.0]",23,4,3.419486915845482e-14,7.955e-5
sphere3D_-0.5_12.0_3.3_38.0_5.csv,28,5,"[-0.5, 12.0, 3.3, 38.0]","[-0.5000000024064933, 12.000000000993218, 3.2999999992233087, 38.0000000022]",21,5,6.3763990754139854e-9,8.12e-5
sphere3D_-11.7_-34.1_70.5_87.0_6.csv,34,6,"[-11.7, -34.1, 70.5, 87.0]","[-11.699999999999976, -34.10000000000001, 70.50000000000001, 87.00000000000003]",17,5,7.283063041541027e-14,7.685e-5
sphere3D_-113.2_115.8_112.1_101.0_4.csv,24,4,"[-113.2, 115.8, 112.1, 101.0]","[-113.19999999998751, 115.80000000000177, 112.10000000000005, -101.00000000001967]",17,4,3.399236447876319e-11,6.015e-5
sphere3D_-114.0_54.9_82.6_145.0_2.csv,12,2,"[-114.0, 54.9, 82.6, 145.0]","[-113.9999999999999, 54.9000000000002, 82.59999999999995, -145.00000000000017]",10,3,5.115907697472721e-13,2.16e-5
sphere3D_-117.3_6.6_-84.5_78.0_5.csv,25,5,"[-117.3, 6.6, -84.5, 78.0]","[-117.29999999999974, 6.5999999999999295, -84.49999999999994, -78.00000000000031]",19,5,6.954437026251981e-13,7.15e-5
sphere3D_-118.1_-19.6_-87.5_101.0_6.csv,33,6,"[-118.1, -19.6, -87.5, 101.0]","[-118.10000000017327, -19.60000000000036, -87.49999999997256, -101.00000000025875]",22,5,4.5982417873347003e-10,9.06e-5
sphere3D_-13.0_13.3_-3.9_163.0_3.csv,19,3,"[-13.0, 13.3, -3.9, 163.0]","[-12.999999999996101, 13.299999999999304, -3.89999999999922, 163.0000000000066]",21,4,1.1969092383878888e-11,6.36e-5
sphere3D_-13.7_-108.5_-105.4_148.0_6.csv,34,6,"[-13.7, -108.5, -105.4, 148.0]","[-13.70000000007689, -108.50000000000048, -105.4000000000009, 148.00000000035448]",20,6,4.327453950736526e-10,9.215e-5
sphere3D_-15.2_10.1_104.8_23.0_9.csv,48,9,"[-15.2, 10.1, 104.8, 23.0]","[-15.200000000482515, 10.100000000204519, 104.79999999986671, -22.999999999611532]",16,5,1.2087859602161188e-9,8.82e-5
sphere3D_-19.8_105.7_76.0_88.0_3.csv,15,3,"[-19.8, 105.7, 76.0, 88.0]","[-19.799999999999894, 105.69999999999999, 76.0, -88.00000000000013]",19,5,2.4868995751603507e-13,5.335e-5
