name,npts,solution,resíduo algébrico,resíduo geométrico ,gradiente algébrico,gradiente geométrico
sphere2D_-28.4_-58.7_88.0_0.csv,118,"[-28.38645769680963, -58.71865876550794, 87.96632941386989]",3.532744128221446e6,91.41995618185042,[114893.97932629206 237663.3406824164 356247.5543550061],[8.840999683886672 14.742614374847145 12.811944469719407]
sphere2D_-28.6_-64.5_97.0_0.csv,323,"[-28.49494775010694, -64.3773444594926, 97.04932049593418]",1.2368457913243271e7,263.40891590097107,[315479.15973610745 712747.7724774433 1.0749543200963095e6],[18.479798916631182 38.02945294424138 31.91938999367696]
sphere2D_-29.8_74.9_74.0_0.csv,908,"[-30.01793098249763, 75.12314375456349, 73.86496620478546]",2.39234035693011e7,799.4115061953256,[-2.5865965207025832e6 6.473239690411337e6 -6.353151662798051e6],[-240.19608282265736 585.6858518493469 -276.3527776139241]
sphere2D_-3.9_74.8_49.0_0.csv,841,"[-3.954589944347266, 74.95768561051173, 48.9992144151634]",8.555529093015412e6,681.7366000886292,[-41791.31584568613 792137.8344035593 -517493.80539172044],[-7.462239285952302 167.583949424654 -35.7012854830175]
sphere2D_-30.2_90.2_85.0_0.csv,346,"[-30.236571918417475, 90.51590730558159, 84.98479917571785]",8.55298737717616e6,252.1607819454775,[-543797.6764827197 1.6279074297920486e6 -1.5268117526395537e6],[-38.48164177029311 114.0461856271437 -49.377456147255316]
sphere2D_-31.2_5.5_116.0_0.csv,329,"[-31.135175660818607, 5.553268801541199, 116.05012993404304]",1.784619729351745e7,262.0313875056246,[178238.05257939993 -31790.53256963298 664453.224838203],[6.090758866870772 -2.215957153540312 15.189000379695216]
sphere2D_-31.4_-77.1_90.0_0.csv,569,"[-31.26656428560298, -76.80948696524231, 90.20907856947406]",1.9195754271493305e7,471.8082524302006,[1.869372654296207e6 4.592303561448901e6 5.402013498746104e6],[115.72691490782962 281.98600950998565 172.52487981988114]
sphere2D_-31.6_78.5_71.0_0.csv,200,"[-31.571434139385342, 78.49756414186851, 70.94510474770112]",4.049094722642818e6,165.67494059093485,[-239294.3122876891 594968.8742202569 -537219.8167436314],[-23.694843748003354 58.43962700683604 -23.85276018225926]
sphere2D_-32.1_19.0_75.0_0.csv,152,"[-32.04105517876872, 18.963098529926874, 74.91502270129664]",3.2663706736589693e6,118.56876127857332,[98982.62344164509 -58581.63005631723 231540.32971578016],[10.818665452552057 -5.574912597403257 12.265749771108545]
sphere2D_-32.7_-64.2_107.0_0.csv,952,"[-32.68546605130841, -64.10273603055727, 106.9784715325589]",4.3614348461654514e7,765.987305937903,[909126.1922042165 1.7829782884300926e6 2.9764904851691048e6],[39.24521838166153 78.82988279281048 73.92905520507881]
sphere2D_-35.2_-77.6_71.0_0.csv,194,"[-34.897129812221635, -77.64335967714496, 70.96181392744039]",3.490068348492186e6,145.13618453353297,[-219267.26728280864 -487852.3646693101 -445467.5595924302],[-21.072861785647767 -48.328326661185415 -19.67519640162945]
sphere2D_-35.9_-76.2_103.0_0.csv,384,"[-35.809331649449, -76.25713665664729, 103.08672663743681]",1.713914990716579e7,321.68848137587224,[693598.1071723119 1.477039732584677e6 1.9978395355849415e6],[33.15798096901639 69.12982077898577 50.92233503413678]
sphere2D_-35.9_82.2_142.0_0.csv,512,"[-35.899594986210715, 82.21288535149485, 142.13655821396392]",4.300506875326384e7,422.9838682108974,[507862.242939241 -1.1630443288237937e6 2.0110998672469486e6],[12.10458851063203 -28.176918302589186 28.632179494845957]
sphere2D_-36.0_-95.3_48.0_0.csv,322,"[-35.97061925169599, -95.32955840638566, 48.10021406289108]",2.560667407431245e6,240.7359910358606,[-45648.544408557966 -120978.0557316977 -61026.48875859409],[-7.085368194847229 -26.495565710389453 -0.8470882196496063]
sphere2D_-37.7_-26.0_135.0_0.csv,638,"[-37.722328161050214, -25.94817462049804, 135.04310525595935]",4.958691153492254e7,523.9620279180817,[463494.47379239666 318825.3782568109 1.6594810810446783e6],[13.11753113431321 6.407687593794599 27.78773203657687]
sphere2D_-39.7_-50.3_26.0_0.csv,514,"[-39.75987726204564, -50.37429785111249, 26.019613858049432]",1.3330466004935126e6,395.5889306223827,[-61555.098264808854 -77988.03889501015 -40259.420575028606],[-42.177334303077934 -59.30598298060395 4.081883531984126]
sphere2D_-4.5_-78.2_126.0_0.csv,773,"[-4.48334393759145, -78.15963771686175, 126.04852668182099]",5.303290840277698e7,648.2243387003882,[97407.49870465223 1.6981375771399208e6 2.7391582249578414e6],[4.3088020920726295 52.78600206347878 49.72696618381795]
sphere2D_-4.8_80.1_88.0_0.csv,19,"[-4.664362310883458, 80.3914010531854, 87.96208958824653]",371178.9512611641,12.44644502077729,[5429.274190959892 -93574.84042381385 102550.76629634383],[0.4066687245850862 -6.167660648121446 3.450582848180858]
sphere2D_-40.8_-26.2_60.0_0.csv,678,"[-40.72917478044394, -26.073444696075033, 60.183170361382395]",1.0906641015650073e7,570.1682619555194,[1.3746181958828801e6 879984.2300211524 2.0343650918308177e6],[193.9937792628791 126.17322191049598 152.9797982459438]
sphere2D_-41.1_19.2_63.0_0.csv,78,"[-41.055521293753905, 19.045035712646516, 63.07623727550474]",1.3479143889098505e6,60.65930980353569,[114302.30106442847 -53023.10961372488 175792.11054950918],[11.950501139689067 -8.23098751674672 12.389860818128142]
sphere2D_-41.2_-38.9_69.0_0.csv,31,"[-41.01702075356292, -38.08123350514268, 69.03939343711085]",614739.8804466381,25.771169813345296,[61366.86066932873 56974.5366116983 103418.61189696213],[6.686733057984238 5.543865327227573 5.894876384742929]
sphere2D_-42.7_27.6_78.0_0.csv,346,"[-42.74940081250633, 27.693454007406878, 78.03041541075328]",8.053471671316456e6,271.96650559885904,[393544.95097938296 -254942.02942811738 718748.3749119304],[30.14303886435653 -19.852940362231983 33.76252404150827]
sphere2D_-43.5_-81.8_33.0_0.csv,351,"[-43.460145923160376, -81.80549612634198, 33.00417197511048]",1.793115203471034e6,300.37221604197015,[-41594.16139162297 -78293.13353112897 -31578.689886604254],[-12.372100830485678 -33.23161413520459 5.249837537756235]
sphere2D_-43.8_-73.2_67.0_0.csv,477,"[-43.903620036566124, -73.31608170035706, 67.0005427011663]",9.160606467511011e6,399.3628883203918,[-570052.9573629476 -951949.956760653 -869329.8707307929],[-65.89901120201822 -105.68682983600868 -40.80492584531922]
sphere2D_-43.9_8.1_118.0_0.csv,751,"[-43.819642098736935, 8.10289773273443, 118.06490896111994]",4.04993813515716e7,592.07005563007,[593724.7097289962 -109788.45044630244 1.5999625020232685e6],[19.114883027209977 -2.7527802398259915 34.85533186691296]
sphere2D_-44.5_-39.9_34.0_0.csv,469,"[-44.57495148878184, -39.812008238215206, 34.038176033089265]",2.0573174066526357e6,362.57842604297855,[-151751.06551846655 -135536.09075710675 -115783.68968855304],[-59.61466607083575 -57.91979842808127 -12.009482898548391]
sphere2D_-44.5_50.4_75.0_0.csv,528,"[-44.39915997107573, 50.24958322736402, 75.10515776999677]",1.27787125051779e7,431.2840226644366,[1.952677464348501e6 -2.209979396565545e6 3.308911303807717e6],[175.29590417025068 -198.57442060618484 154.23600782565148]
sphere2D_-45.1_84.8_82.0_0.csv,801,"[-45.12650583071858, 84.9883176837564, 82.01736229876477]",2.137894172553458e7,635.9531914145224,[-1.516207698816921e6 2.8555266845829617e6 -2.7535309106736467e6],[-113.88086404323572 210.24249398636638 -92.67322652959984]
sphere2D_-45.4_-97.3_136.0_0.csv,347,"[-45.32133540666838, -97.03069794122823, 136.0826153788637]",2.2244592416110136e7,261.5285918747427,[571353.5480502708 1.2232391883551863e6 1.7160427722605763e6],[15.729616596865501 32.53916469065713 25.374603372806405]
sphere2D_-47.1_-91.6_54.0_0.csv,698,"[-47.11959485156196, -91.61075623835129, 53.99110214529364]",7.688088630773784e6,552.7392698101665,[-188155.9753406627 -365816.2012133618 -215538.98736178916],[-27.60441353603074 -62.679167379314386 -6.278540997794636]
sphere2D_-48.2_32.9_25.0_0.csv,362,"[-48.32872443759772, 32.99783571357776, 24.961867611072893]",778007.7187127883,275.1958927261114,[-53631.76976038314 36618.64342952401 -27681.137293776996],[-41.68174203528164 35.77895491507086 1.428543086402975]
sphere2D_-48.7_-83.8_5.0_0.csv,745,"[-48.777968358829796, -83.79110073489379, 5.195929417839488]",81300.15089048992,611.9313895253637,[-1691.9677448009563 -2906.472860569619 -180.19343330824285],[-62.92205481107756 -30.422608243138562 145.76996749762364]
sphere2D_-49.8_-24.2_119.0_0.csv,177,"[-49.81698089469545, -24.110751637061902, 119.05593795572821]",9.387619562338818e6,139.28859399942954,[168309.41694619588 81459.50390854193 402309.4660928388],[5.704203819129165 2.102031603093035 8.487330758211357]
sphere2D_-52.1_-95.1_18.0_0.csv,870,"[-52.125412745127534, -95.12367879035808, 18.009593149207863]",1.1346428482059084e6,692.9114785499771,[-20673.587257115298 -37727.23467096735 -7141.580335246558],[-31.54884355730101 -39.84424936233929 43.18820263320168]
sphere2D_-52.5_37.8_129.0_0.csv,733,"[-52.48851583935927, 37.798405955382876, 129.06675186572033]",4.787816471258673e7,580.9518783560568,[805607.6519006584 -580139.9521783759 1.9812683655269362e6],[25.20874547361983 -18.146827096319385 35.30301407542433]
sphere2D_-53.6_-7.2_95.0_0.csv,507,"[-53.49328142299874, -7.246556651900017, 94.98804116712377]",1.6975710958018e7,388.3050197943055,[594239.6569787732 80499.66695783685 1.0555371817674853e6],[31.543031931856174 5.612704313530439 34.19936495128675]
sphere2D_-53.8_98.7_43.0_0.csv,120,"[-53.78855954788202, 98.79860186260812, 42.98606379807167]",751842.8308403748,88.04176686430556,[-14965.1545237551 27487.933408487777 -11957.450775594632],[-3.805836595708705 5.574606249527213 0.7507057027362407]
sphere2D_-54.4_-14.3_95.0_0.csv,377,"[-54.4053835003467, -14.386458441934426, 95.1657454476151]",1.1872842529023916e7,272.9091130958612,[438393.8115044462 115924.8211260167 767097.7275391185],[21.899585294423673 6.319764644863324 24.616647730451916]
sphere2D_-55.4_-77.3_61.0_0.csv,269,"[-55.54118862260535, -77.31990617450082, 61.01294594200442]",3.97671203866652e6,214.47082550578747,[-165279.5698740788 -230088.71707719608 -181494.46756603222],[-23.493701087228725 -30.059332929889436 -7.8133170992149275]
sphere2D_-55.7_28.6_49.0_0.csv,326,"[-55.92355442517192, 28.773949557278126, 49.062598118709246]",3.5081193253441555e6,274.32290101282103,[-504187.54098963423 259416.03714055504 -441760.8576961266],[-105.58187133334319 54.666167327852506 -38.49232241041321]
sphere2D_-55.8_-86.4_30.0_0.csv,881,"[-55.95030684111581, -86.52400205741355, 29.981208376422217]",3.1232391158690862e6,701.0728382710137,[-71909.51924863637 -111204.02619720832 -38525.09113367821],[-38.423529839823445 -54.0181850550744 18.341141466169226]
sphere2D_-57.7_30.9_22.0_0.csv,717,"[-57.78948056265177, 30.823402388720766, 22.029742559391504]",1.312411807102487e6,552.4582976799155,[-79690.52449553912 42504.84826900219 -30362.607428815947],[-70.82647677479618 42.884265001494214 15.034942550458204]
sphere2D_-58.8_6.0_121.0_0.csv,923,"[-58.77051765019229, 5.998759226892501, 121.09405707327878]",5.422244526879571e7,729.5006138368224,[1.1404360661774839e6 -116405.32786735317 2.3502388365975805e6],[40.742789658014736 -4.966499515077215 47.7064774938045]
sphere2D_-60.5_-49.3_130.0_0.csv,183,"[-60.46733831758669, -49.292848496098735, 130.01230368290618]",1.456245231978049e7,158.40474997374895,[325486.6931935281 265336.075649552 699966.3216377314],[9.338459494320375 7.087904789954557 12.010714428096861]
sphere2D_-60.8_-78.2_24.0_0.csv,635,"[-60.786622499605166, -78.14851780301714, 24.06615128215411]",1.4924822675966583e6,504.9381540972589,[-39336.69107072515 -50572.04982909263 -15570.490298328079],[-47.88968062335154 -41.17338355508679 20.036390838741042]
sphere2D_-60.9_97.0_9.0_0.csv,994,"[-60.91872859437713, 97.05168776600247, 9.099696505721976]",298974.11649907584,757.3008847007347,[-5582.847656512709 8894.223501503402 -833.8065173806162],[-29.409195265738553 40.06740138121282 97.13647713960538]
sphere2D_-61.6_-19.7_74.0_0.csv,320,"[-61.557172131777776, -19.64186529936009, 74.18692928966294]",7.018766397171412e6,258.25006992041915,[1.2866384339714868e6 410544.8306647564 1.5529572629943655e6],[117.85184828023313 35.59156766144514 74.85691737871207]
sphere2D_-62.8_-42.3_79.0_0.csv,143,"[-62.23490430858203, -41.89093851481812, 79.26924771827508]",4.1663071989191966e6,123.85626151357276,[1.498706168170315e6 1.0087941588420386e6 1.9147591256023303e6],[121.45682749283611 81.37089187343379 78.29836807981397]
sphere2D_-63.3_99.1_118.0_0.csv,748,"[-61.75981199464394, 96.50911133639218, 119.57800295777146]",3.2601462517503285e8,1721.7408554324868,[6.614744462820697e7 -1.0336545549707137e8 1.2829242963396183e8],[2402.5075046739375 -3758.531687388716 2292.223918021564]
sphere2D_-64.4_-3.3_94.0_0.csv,673,"[-64.23959877176064, -3.2212165797012564, 94.05215683262284]",2.49692974120489e7,547.9135983888608,[1.3610026201239577e6 68245.82170499004 1.9934686242230304e6],[75.57132716650808 5.237714487601931 63.85021817627765]
sphere2D_-65.0_-41.0_42.0_0.csv,371,"[-65.11184519660291, -41.08947270569626, 41.9262803816463]",2.3434475664300057e6,274.5593291887826,[-146233.46695236786 -92282.0729581354 -94116.30475315511],[-41.14025433128835 -24.83570285069287 -5.470712890641721]
sphere2D_-65.5_73.1_5.0_0.csv,261,"[-65.54253890684805, 73.23440883881287, 5.223913297635491]",31017.261717219775,202.807023348584,[-844.0884408965366 943.1480477986195 -67.26210930564892],[-23.663145847519623 49.01484594962616 51.31178391648326]
sphere2D_-66.8_91.9_81.0_0.csv,737,"[-66.86657820891838, 91.92767459548845, 80.962401079327]",1.9016927634968318e7,585.1999506864212,[-798109.7052512583 1.097235289183285e6 -966051.927581421],[-60.10784948447065 85.42675101281546 -27.904861789301748]
sphere2D_-66.9_-15.2_31.0_0.csv,551,"[-66.97982285612707, -15.10728897320488, 31.049733536430736]",2.1343236146413996e6,448.62414032258414,[-152346.14521543725 -34361.65014244226 -70585.22735253558],[-73.61254591800889 -17.340397907953438 -0.4589449831431409]
sphere2D_-67.5_53.4_89.0_0.csv,549,"[-67.01409059309441, 52.92091596835163, 89.29528748313135]",2.25673676051939e7,508.90360183996023,[8.320588651530117e6 -6.570755029844562e6 1.1119664129262079e7],[525.6439214404747 -414.7306534038672 356.6327509279271]
sphere2D_-68.7_63.1_149.0_0.csv,47,"[-68.86817666474273, 63.006496129526546, 149.26860307622914]",4.259667725315588e6,37.72547338608783,[86452.41667379858 -79094.0623201769 187409.25816684304],[1.7295712766751705 -1.9277492211328937 2.4231483840314354]
sphere2D_-69.7_-35.1_27.0_0.csv,286,"[-69.8694699216041, -35.082499627339054, 27.005396037303864]",764846.3744011383,219.74002788167275,[-39689.301425994934 -19928.588325217337 -15334.698314291603],[-34.0237249483665 -14.374384717082314 4.466760402709646]
sphere2D_-70.5_1.0_105.0_0.csv,856,"[-70.41237189477054, 1.0233689911597366, 105.06527020806571]",3.727366749505681e7,672.5229130012546,[1.72523639761505e6 -25074.477468809033 2.5751451225651917e6],[78.01223158244481 -2.4688203874969292 66.36552282969419]
sphere2D_-70.8_-66.9_29.0_0.csv,664,"[-70.85650719585001, -67.01595942992864, 28.99390360261403]",2.279791223531443e6,529.6079927536908,[-74497.0697140578 -70459.19704636885 -30476.562610807425],[-51.374028350909306 -32.31766299626988 14.262640531814448]
sphere2D_-71.4_-65.4_27.0_0.csv,251,"[-71.38424497090408, -65.24835316319067, 26.9879341336978]",713142.1394984927,198.32519405033125,[-23603.49368880626 -21574.635872510014 -8921.602382855697],[-16.377990958472527 -16.917316148410855 6.010360608900903]
sphere2D_-72.3_71.5_102.0_0.csv,30,"[-70.41414414379001, 69.66380204711031, 103.39448754600461]",7.659588737772699e6,61.12936580528864,[2.329853307622153e6 -2.3050260937570473e6 3.4289021219756706e6],[114.13104714533385 -112.09845842201241 81.98106254164463]
sphere2D_-72.8_85.6_13.0_0.csv,694,"[-72.8205914571922, 85.5793957129206, 13.074073508849306]",492981.13492362143,560.1314017995027,[-11526.655458669738 13546.226261995385 -2069.1420378456874],[-30.475539028313655 29.987858331951927 52.77620848991448]
sphere2D_-73.0_-22.6_50.0_0.csv,281,"[-72.93847003858515, -22.431220083196518, 50.035909338708535]",2.41324727673144e6,210.13190008671708,[-211776.95751215634 -65129.08126541128 -145191.86221956098],[-41.86377980927559 -12.286725865089506 -9.672878317668989]
sphere2D_-76.3_-81.6_102.0_0.csv,206,"[-76.59906213557072, -81.75059778712847, 102.02699425471003]",8.272801022526125e6,159.8392820186026,[-1.172142128555405e6 -1.2509724927271793e6 -1.5597910530043188e6],[-55.56213097675244 -59.972407536990346 -35.51990468679318]
sphere2D_-76.3_38.4_146.0_0.csv,764,"[-76.27265715412906, 38.322022296662205, 146.03423636807162]",6.738311228524707e7,629.3539044395397,[1.4638270043775432e6 -735477.3414155056 2.8030925195275825e6],[35.31414192858949 -18.012941409409162 38.26974788756672]
sphere2D_-77.3_-36.5_64.0_0.csv,137,"[-77.53457711195445, -36.636265128313006, 63.99495572195322]",2.2196730075978287e6,103.6185545693457,[-210811.93638317613 -99611.84133813268 -173891.77331220318],[-24.749074131124193 -13.84125241032808 -8.49248601984371]
sphere2D_-79.0_66.0_136.0_0.csv,590,"[-78.9117366126307, 65.95716543029395, 136.0438761339366]",4.808561685309844e7,496.79358638575104,[1.912111186600245e6 -1.598208825002685e6 3.2973122579466025e6],[51.87419800775528 -44.03958075211737 49.32112163949893]
sphere2D_-79.7_69.2_49.0_0.csv,100,"[-79.76313236801393, 69.36251724397911, 49.06992633691851]",947701.5864974511,81.39947053112455,[-34483.05005624749 29986.6753395713 -21208.980704184436],[-6.7601513785773335 7.143722033516572 -0.20250899119908183]
sphere2D_-8.2_-67.7_59.0_0.csv,684,"[-8.24413863585186, -67.81286555238208, 58.93566275658438]",8.780970954418652e6,531.7399615924624,[-239952.73566895514 -1.9737516945734816e6 -1.7125024975190447e6],[-41.84374691083804 -280.429938859372 -112.5788844028081]
sphere2D_-80.8_1.1_143.0_0.csv,118,"[-80.68369609459359, 1.2509234449391013, 143.01136158932474]",1.045515562144283e7,101.31115016839294,[241973.19344769238 -3751.562641601735 428957.5563734544],[5.911879037261739 0.07751929384445981 6.137217719236901]
sphere2D_-81.2_-1.5_105.0_0.csv,996,"[-81.12296411819547, -1.5204198806166493, 105.0903627806307]",4.294334324288252e7,786.0231058780537,[3.118342337814133e6 58444.48285164125 4.0414539442020725e6],[141.07886591862822 4.4335498060606 100.75236032202665]
sphere2D_-81.6_89.2_128.0_0.csv,307,"[-81.34921939855982, 89.05204322225207, 128.06142714075258]",1.9316437344781704e7,237.53185254204092,[3.334079415019299e6 -3.6497779126479076e6 5.254243559380255e6],[101.65890397909672 -111.89347155548289 82.3989787607754]
sphere2D_-83.0_-96.0_115.0_0.csv,401,"[-83.10013647260848, -96.05020178660729, 114.9410145480613]",2.029930246736383e7,320.7530571583045,[-2.2951274049698026e6 -2.6527928801546153e6 -3.1723617960983394e6],[-86.44638121177523 -99.78113691495052 -56.692282376787745]
