1,2,3,4,5
sphere2D_-0.4_92.1_6.0_0.csv,694,"[-0.4, 92.1, 6.0]",109927.03231901862,"[-0.5159566560354012, 92.04321054251807, 6.247142315510538]"
sphere2D_-1.0_92.1_97.0_0.csv,438,"[-1.0, 92.1, 97.0]",1.700629023355151e7,"[-1.0137845732274509, 92.20771519246807, 97.00397630069092]"
sphere2D_-1.2_63.9_144.0_0.csv,59,"[-1.2, 63.9, 144.0]",4.733344230931354e6,"[-1.2009076749307581, 64.13577204442738, 144.0646337858862]"
sphere2D_-11.3_-64.3_8.0_0.csv,204,"[-11.3, -64.3, 8.0]",41862.55051724856,"[-11.294859925413185, -64.14879924462011, 8.075537867830011]"
sphere2D_-11.7_-32.3_135.0_0.csv,876,"[-11.7, -32.3, 135.0]",6.405703111986252e7,"[-11.753133802014128, -32.315661887056315, 135.07473863879636]"
sphere2D_-12.1_81.8_148.0_0.csv,925,"[-12.1, 81.8, 148.0]",8.436943250219135e7,"[-12.065349227506633, 81.82236317052427, 147.99858574900372]"
sphere2D_-12.9_-4.1_42.0_0.csv,89,"[-12.9, -4.1, 42.0]",538809.0034280175,"[-12.979224891398138, -4.368602926353992, 42.02773386971042]"
sphere2D_-13.2_12.1_137.0_0.csv,899,"[-13.2, 12.1, 137.0]",6.48262321940955e7,"[-13.1988028727175, 12.043416410446618, 136.97467957511813]"
sphere2D_-14.1_-35.8_123.0_0.csv,623,"[-14.1, -35.8, 123.0]",3.8069734739589304e7,"[-14.072121970988482, -35.79698358941513, 122.93565801727493]"
sphere2D_-16.2_-60.1_80.0_0.csv,720,"[-16.2, -60.1, 80.0]",1.7782368441702463e7,"[-16.195590436284455, -60.049919688007414, 79.96959103848386]"
sphere2D_-16.7_18.1_78.0_0.csv,838,"[-16.7, 18.1, 78.0]",2.030874999480135e7,"[-16.70841149677548, 18.06925233231619, 78.03154384595705]"
sphere2D_-16.8_70.0_69.0_0.csv,545,"[-16.8, 70.0, 69.0]",9.980833633870685e6,"[-16.907121469614925, 70.09169464785167, 68.95723396609408]"
sphere2D_-17.9_68.5_148.0_0.csv,384,"[-17.9, 68.5, 148.0]",3.2439703281080414e7,"[-17.88755438232227, 68.58543107931023, 147.91415041245938]"
sphere2D_-18.8_-47.3_32.0_0.csv,447,"[-18.8, -47.3, 32.0]",2.0248274559257557e6,"[-18.825009669172555, -47.285860007919894, 32.103128520062015]"
sphere2D_-2.0_-66.1_131.0_0.csv,416,"[-2.0, -66.1, 131.0]",2.774215107486996e7,"[-1.9901897713539898, -66.14448319954423, 131.0295017501582]"
sphere2D_-2.3_35.3_27.0_0.csv,787,"[-2.3, 35.3, 27.0]",2.1637167052768315e6,"[-2.2411132800451634, 35.31150229119176, 26.992077873692736]"
sphere2D_-20.0_-61.2_124.0_0.csv,230,"[-20.0, -61.2, 124.0]",1.412310879370818e7,"[-19.853136203166763, -61.234660579704205, 124.05383943068514]"
sphere2D_-21.4_-89.6_77.0_0.csv,32,"[-21.4, -89.6, 77.0]",881035.6883282877,"[-21.18062352087557, -89.71228025930473, 76.84890126636911]"
sphere2D_-21.6_-27.2_150.0_0.csv,845,"[-21.6, -27.2, 150.0]",7.260437823089555e7,"[-21.53244302022986, -27.224272529196334, 150.02484209509637]"
sphere2D_-24.2_23.7_61.0_0.csv,726,"[-24.2, 23.7, 61.0]",1.040803761431407e7,"[-24.292218003818622, 23.71997858747395, 61.01004340491137]"
sphere2D_-24.9_-96.7_146.0_0.csv,283,"[-24.9, -96.7, 146.0]",2.5368908843947567e7,"[-25.111015536272898, -96.6071500712815, 145.97426667282008]"
