1,2,3,4,5,6,7,8,9
cubic_-0.1_-25.6_-21.4_10.csv,35,10,"[-0.1, -25.6, -21.4, 27.8]","[1.1951095025932246, -3.231019088039231, -12.520818684958629, -21.278591696337443]",4,3,54.67720401944996,2.55e-5
cubic_-0.7_0.5_-19.0_10.csv,35,10,"[-0.7, 0.5, -19.0, -26.9]","[0.2752231682759338, -2.774163426857958, -21.87613030740653, -20.125155837855438]",15,6,8.11429881999936,8.48e-5
cubic_-10.3_-7.2_9.8_7.csv,25,7,"[-10.3, -7.2, 9.8, -30.0]","[-10.299999905668578, -7.200001612506003, 9.799998365921423, -29.99997294787453]",12,5,2.7149526318810156e-5,5.705e-5
cubic_-10.5_17.2_9.2_3.csv,12,3,"[-10.5, 17.2, 9.2, -4.8]","[1.1902255710457532, -1.8558087429586645, -25.109980019349365, 34.17151188527895]",5,3,56.53086491734178,1.63e-5
cubic_-10.5_24.8_-17.9_13.csv,44,13,"[-10.5, 24.8, -17.9, 13.0]","[-4.136500837006622, -12.727581440680822, 12.984267311425311, 48.09643401980955]",16,6,60.286077486056165,0.0001068
cubic_-11.3_-13.5_-23.4_26.csv,87,26,"[-11.3, -13.5, -23.4, -0.8]","[4.77403225544088, 2.31963460723576, -104.85730275109161, -33.622544280265124]",4,3,90.6710920667021,5.58e-5
cubic_-12.1_13.7_28.9_8.csv,27,8,"[-12.1, 13.7, 28.9, -12.9]","[1.77663067790305, 0.8345123072076307, -37.773962578894235, 17.525543022532492]",4,3,75.69156232191325,1.905e-5
cubic_-12.7_-21.9_11.0_13.csv,46,13,"[-12.7, -21.9, 11.0, -12.5]","[-12.699999988525354, -21.900000108093163, 10.999999837062514, -12.499998468367258]",16,6,1.5441059813406353e-6,0.0001046
cubic_-12.7_12.8_-18.4_25.csv,84,25,"[-12.7, 12.8, -18.4, -29.3]","[5.123872383993469, -1.4237093551257216, -121.02227853844185, -2.176546630313078]",4,3,108.5680344746975,5.435e-5
cubic_-12.7_26.5_28.0_16.csv,56,16,"[-12.7, 26.5, 28.0, 19.9]","[-12.699999969449603, 26.499998604958474, 28.000000014914928, 19.900021289678207]",19,7,2.1335362543790533e-5,0.00014635
