1,2,3,4,5,6,7,8,9
cubic_-0.1_-25.6_-21.4_10.csv,35,10,"[-0.1, -25.6, -21.4, 27.8]","[1.1951094806487732, -3.2310185707393675, -12.520818649683715, -21.27859808657489]",4,3,54.67720997220716,2.52e-5
cubic_-0.7_0.5_-19.0_10.csv,35,10,"[-0.7, 0.5, -19.0, -26.9]","[0.2752225669341254, -2.7741645020886283, -21.876121820581968, -20.12514556468741]",13,6,8.114304750765603,7.53e-5
cubic_-10.3_-7.2_9.8_7.csv,25,7,"[-10.3, -7.2, 9.8, -30.0]","[-10.299999974534195, -7.200000435343138, 9.799999558866308, -29.99999269648672]",12,5,7.329807453170678e-6,5.61e-5
cubic_-10.5_17.2_9.2_3.csv,12,3,"[-10.5, 17.2, 9.2, -4.8]","[1.1902265620949688, -1.8558136046049016, -25.10998825001131, 34.17154945723221]",5,3,56.530897658006154,1.64e-5
cubic_-10.5_24.8_-17.9_13.csv,44,13,"[-10.5, 24.8, -17.9, 13.0]","[-4.136500954102537, -12.727580975458384, 12.98426863400457, 48.09642961023368]",16,6,60.286075294550145,0.00010475
cubic_-11.3_-13.5_-23.4_26.csv,87,26,"[-11.3, -13.5, -23.4, -0.8]","[4.7740322654361504, 2.3196346666361403, -104.85730285093803, -33.62254482373798]",4,3,90.67109236527287,5.485e-5
cubic_-12.1_13.7_28.9_8.csv,27,8,"[-12.1, 13.7, 28.9, -12.9]","[1.776630808571311, 0.8345108096713633, -37.773964430829224, 17.525559548588646]",4,3,75.69157087464923,2.105e-5
cubic_-12.7_-21.9_11.0_13.csv,46,13,"[-12.7, -21.9, 11.0, -12.5]","[-12.699999996942694, -21.90000002881037, 10.999999956590363, -12.499999591766317]",16,6,4.1155621905474317e-7,0.00010355
cubic_-12.7_12.8_-18.4_25.csv,84,25,"[-12.7, 12.8, -18.4, -29.3]","[5.123872387279954, -1.4237093436862824, -121.02227858372476, -2.1765467388015147]",4,3,108.56803448943772,5.3e-5
cubic_-12.7_26.5_28.0_16.csv,56,16,"[-12.7, 26.5, 28.0, 19.9]","[-12.699999983869946, 26.49999927838837, 28.000000001759734, 19.9000110109271]",19,7,1.1034559448382868e-5,0.0001433
cubic_-13.0_24.0_-22.0_4.csv,15,4,"[-13.0, 24.0, -22.0, 7.9]","[-13.000000136913503, 23.999990449207022, -22.000004168396316, 7.900150625007488]",8,4,0.0001509851144995595,3.02e-5
cubic_-13.4_23.8_6.6_6.csv,22,6,"[-13.4, 23.8, 6.6, 11.8]","[-0.018903060423827316, -13.73246319764077, -56.52640994861478, 105.70979099627796]",4,3,119.96554516590909,1.79e-5
cubic_-14.2_10.6_23.0_7.csv,26,7,"[-14.2, 10.6, 23.0, -8.2]","[1.6873132253056986, 1.352895134439975, -69.08154914584485, 10.487958325861394]",4,3,95.74010209625541,2.055e-5
cubic_-14.2_5.3_23.8_28.csv,94,28,"[-14.2, 5.3, 23.8, -28.7]","[1.644127898824593, 2.8085880024092527, -63.993076667310945, -17.28403997665539]",3,3,89.97328479378193,4.955e-5
cubic_-14.8_9.0_4.5_12.csv,41,12,"[-14.8, 9.0, 4.5, -2.2]","[-14.800000004526176, 8.999999883729574, 4.50000006008834, -2.1999981687608363]",21,8,1.835915788398115e-6,0.0001317
cubic_-15.0_17.6_0.2_17.csv,57,17,"[-15.0, 17.6, 0.2, 27.4]","[3.18662882364408, -2.272479897664633, -73.38617570301305, 45.10960827832514]",4,3,80.33818771430258,3.57e-5
cubic_-16.7_4.7_-3.7_14.csv,49,14,"[-16.7, 4.7, -3.7, -16.7]","[4.74704771025739, 2.044112733582115, -114.76826110953672, -14.568323028144173]",4,3,113.17125193823097,2.72e-5
cubic_-19.0_22.5_16.8_5.csv,17,5,"[-19.0, 22.5, 16.8, -0.9]","[-19.000000102011438, 22.49999836956033, 16.800002091439783, -0.8999699533209231]",16,6,3.0163650040453396e-5,6.29e-5
cubic_-19.4_11.3_-20.0_19.csv,66,19,"[-19.4, 11.3, -20.0, -10.9]","[3.6537102631925844, -2.715622742385458, -153.81710935720926, 22.21548391677016]",4,3,140.46909008574545,4.235e-5
cubic_-19.9_-3.6_-17.3_18.csv,62,18,"[-19.9, -3.6, -17.3, -30.0]","[-19.8999998828815, -3.600000711946813, -17.30000218365478, -29.999988924774794]",14,6,1.1311478531565897e-5,0.00012
cubic_-2.7_9.6_-11.9_13.csv,44,13,"[-2.7, 9.6, -11.9, 9.6]","[0.2423900499960292, -2.781955554570528, -12.90420084467174, 29.797749605971628]",7,4,23.894099502673082,4.465e-5
cubic_-20.3_13.1_-22.8_28.csv,94,28,"[-20.3, 13.1, -22.8, -13.5]","[-7.90432958592269, -44.08914649225848, -28.865146233849533, 88.15464877419969]",26,10,117.45086094946818,0.0002877
cubic_-20.6_25.8_0.2_22.csv,76,22,"[-20.6, 25.8, 0.2, -26.2]","[5.533657026008988, -1.838268644614443, -131.15927485955396, 18.441683642868405]",4,3,143.85750217949266,4.825e-5
cubic_-22.0_-13.6_-4.8_27.csv,91,27,"[-22.0, -13.6, -4.8, -27.8]","[4.667194772861389, 6.967880129551432, -115.48846573049124, -62.06486900692608]",4,3,120.66563166001022,5.27e-5
cubic_-22.8_28.0_9.3_28.csv,94,28,"[-22.8, 28.0, 9.3, 29.1]","[4.280468166450663, -6.625694542842305, -136.96853114796897, 101.41414725412112]",4,3,168.98553067042,5.64e-5
cubic_-23.1_-13.0_15.2_28.csv,95,28,"[-23.1, -13.0, 15.2, 8.5]","[-12.313303068770324, 36.135382964837504, 18.025221957088153, -55.27744099718299]",20,8,81.27842609846364,0.0002221
cubic_-24.3_-27.8_-3.0_20.csv,68,20,"[-24.3, -27.8, -3.0, 23.7]","[-2.1130587701303245, 13.41044501746843, -82.50038853333784, -42.53300750317554]",7,4,113.56797171536904,6.825e-5
cubic_-24.6_20.3_2.1_9.csv,30,9,"[-24.6, 20.3, 2.1, -22.4]","[-12.597825629117446, -1.6154317030440646, -16.17464341244485, 47.30199425008441]",4,3,76.26708943345533,2.16e-5
cubic_-27.3_-22.3_3.4_16.csv,55,16,"[-27.3, -22.3, 3.4, 5.1]","[-12.63912263019514, 49.506532126807045, 31.2610560076417, -84.51430696204609]",20,7,119.07175078699144,0.0001433
cubic_-27.3_13.0_-10.2_15.csv,51,15,"[-27.3, 13.0, -10.2, 3.5]","[-27.2999999858396, 12.999999811515158, -10.200000236067897, 3.5000030070285955]",14,6,3.0221972269803457e-6,0.0001003
cubic_-28.9_-0.3_22.2_17.csv,59,17,"[-28.9, -0.3, 22.2, -17.6]","[-16.53997637111284, 62.10174273521022, 35.483194920424786, -108.11503563431319]",27,9,111.42783594628857,0.00021425
cubic_-29.2_3.1_26.8_16.csv,54,16,"[-29.2, 3.1, 26.8, -21.2]","[-14.967910543791277, -60.50690563199536, 5.231884063799167, 90.01139044752469]",29,10,130.69639553054353,0.00021295
cubic_-29.6_-22.0_-5.8_28.csv,96,28,"[-29.6, -22.0, -5.8, 17.8]","[7.579593509016426, 4.727098326308525, -183.28255534699466, -43.094101546345605]",4,3,193.14452882252587,5.645e-5
cubic_-7.0_28.3_-25.2_6.csv,23,6,"[-7.0, 28.3, -25.2, -21.0]","[-0.6468048147346834, -6.070345123715538, -12.102724149153484, 28.220707425302678]",8,4,61.772974569351994,3.87e-5
cubic_-8.0_-16.2_18.2_27.csv,92,27,"[-8.0, -16.2, 18.2, -6.8]","[-0.23498541002170953, 3.616442213946188, -4.038873337676954, -40.69797982978964]",4,3,45.78894361602273,5.255e-5
cubic_-8.8_6.1_25.3_5.csv,17,5,"[-8.8, 6.1, 25.3, -24.1]","[-2.787581507685983, 8.499585819274476, -17.511817850213703, -33.339732855070714]",4,3,44.27337347778834,1.505e-5
cubic_-9.4_-16.6_-6.4_14.csv,49,14,"[-9.4, -16.6, -6.4, -9.9]","[-3.271274316527331, 15.968791239488288, 6.555241993595953, -57.103955586390505]",13,6,59.11293563526672,9.375e-5
cubic_-9.6_-20.3_-23.6_26.csv,88,26,"[-9.6, -20.3, -23.6, 10.5]","[2.592123343758433, 3.994818708239615, -62.833243350847496, -25.111747376274916]",4,3,59.551070710056024,5.22e-5
cubic_-9.6_9.5_26.2_6.csv,22,6,"[-9.6, 9.5, 26.2, 23.3]","[0.12639997238531275, -4.118480703866358, -10.429414282647661, 47.648959609036105]",4,3,47.060086037285366,1.825e-5
cubic_0.6_-23.0_-30.0_21.csv,72,21,"[0.6, -23.0, -30.0, -13.3]","[0.600000000658303, -23.000000050991336, -30.000000021731132, -13.299999194884917]",20,8,8.070211212639197e-7,0.0001962
cubic_1.0_7.4_18.5_6.csv,22,6,"[1.0, 7.4, 18.5, 27.1]","[-0.981863531347184, -2.353494889579874, 18.62370963045419, 45.864519557112835]",8,4,21.2410203121197,3.685e-5
cubic_1.8_-23.4_2.9_12.csv,40,12,"[1.8, -23.4, 2.9, 4.3]","[0.20539613293871087, -2.1337077510567983, -3.707459546494919, -38.23097353658431]",8,4,48.03478093151368,4.95e-5
cubic_1.8_18.1_5.9_24.csv,83,24,"[1.8, 18.1, 5.9, -3.8]","[-1.2199161417871958, 3.9750827072961075, 7.903219516901063, 20.042520229421836]",10,5,27.948378152451625,0.00011485
cubic_10.3_-8.2_21.1_28.csv,95,28,"[10.3, -8.2, 21.1, 0.4]","[-1.900229000536744, 4.403885168546926, 80.8168597832835, -19.552701089553896]",4,3,65.35990462166299,5.735e-5
cubic_11.6_-6.7_10.5_27.csv,92,27,"[11.6, -6.7, 10.5, -21.2]","[5.446606145188241, 24.952284684572803, 0.4075771499868857, -67.61793024991086]",23,9,57.41265217140498,0.0002499
cubic_12.0_18.9_15.8_21.csv,70,21,"[12.0, 18.9, 15.8, -7.4]","[-3.369937270342753, -6.240851570173281, 86.90107738886883, 26.937113712428207]",4,3,84.27750573744987,4.31e-5
cubic_13.4_-1.4_24.0_24.csv,82,24,"[13.4, -1.4, 24.0, -18.9]","[-4.984829262695055, 0.8409098971450224, 111.50875648524966, -23.239858501580322]",4,3,89.55244529098039,5.205e-5
