1,2,3,4,5,6,7,8
sphere2D_-0.2_12.8_21.0_12.csv,40,12,"[-0.2, 12.8, 21.0]","[-0.2000000009383092, 12.800000000643237, 21.000000000411045]",6,1.992591175392633e-9,6.75e-5
sphere2D_-1.0_-30.4_100.0_9.csv,33,9,"[-1.0, -30.4, 100.0]","[-1.000000000000242, -30.399999999999608, 99.99999999999982]",6,8.175682353339653e-13,6.85e-5
sphere2D_-1.2_19.3_165.0_14.csv,48,14,"[-1.2, 19.3, 165.0]","[-1.199999999999592, 19.299999999999656, 164.99999999999977]",7,9.798828415341632e-13,8.845e-5
sphere2D_-1.3_-11.1_64.0_14.csv,47,14,"[-1.3, -11.1, 64.0]","[-1.2999999999985385, -11.099999999997802, 63.999999999998884]",8,4.774403095098023e-12,9.34e-5
sphere2D_-1.5_-36.0_138.0_15.csv,50,15,"[-1.5, -36.0, 138.0]","[-1.4999999999893239, -35.999999999970946, 137.99999999998423]",6,5.550426784850515e-11,8.185e-5
sphere2D_-10.0_31.5_86.0_6.csv,20,6,"[-10.0, 31.5, 86.0]","[-10.000000000004906, 31.500000000010267, 86.00000000000061]",7,1.5784706874910626e-11,5.33e-5
sphere2D_-10.4_9.7_9.0_12.csv,40,12,"[-10.4, 9.7, 9.0]","[-10.400000001574389, 9.699999995301802, -8.9999999999812]",6,6.291385190593246e-9,5.795e-5
sphere2D_-11.5_-15.9_61.0_3.csv,13,3,"[-11.5, -15.9, 61.0]","[-9.687090328702316, -13.358239604731553, 62.475016748436744]",5,5.829686815002875,3.62e-5
sphere2D_-12.0_-36.1_82.0_7.csv,24,7,"[-12.0, -36.1, 82.0]","[-11.999999999988791, -36.09999999999786, 81.99999999999713]",6,1.6218137943724287e-11,5.54e-5
sphere2D_-12.3_32.5_11.0_12.csv,40,12,"[-12.3, 32.5, 11.0]","[-12.300000000037299, 32.49999999996301, -10.999999999971772]",8,1.0251710591546725e-10,7.18e-5
sphere2D_-12.6_12.4_129.0_8.csv,28,8,"[-12.6, 12.4, 129.0]","[-12.60000000000374, 12.399999999996872, 128.99999999999756]",7,9.313438908975513e-12,6.81e-5
sphere2D_-12.8_-18.4_84.0_9.csv,33,9,"[-12.8, -18.4, 84.0]","[-12.799999999999969, -18.39999999999986, 84.0]",7,1.7053025658242404e-13,7.46e-5
sphere2D_-12.9_23.6_69.0_6.csv,20,6,"[-12.9, 23.6, 69.0]","[-12.89999999999778, 23.59999999999911, 68.99999999999969]",8,3.424815986363683e-12,5.73e-5
sphere2D_-13.2_-3.6_105.0_4.csv,14,4,"[-13.2, -3.6, 105.0]","[-18.564963328631023, -5.377548220653774, 101.32384061996848]",7,10.818670929316319,4.545e-5
sphere2D_-14.3_27.0_17.0_14.csv,47,14,"[-14.3, 27.0, 17.0]","[-14.300000000017588, 26.999999999970772, -16.999999999994067]",7,5.274891634599044e-11,7.575e-5
sphere2D_-15.1_3.2_35.0_14.csv,49,14,"[-15.1, 3.2, 35.0]","[-15.10000000028553, 3.1999999993827615, 34.99999999980965]",6,1.0931158200833124e-9,7.48e-5
sphere2D_-15.2_-7.5_148.0_6.csv,21,6,"[-15.2, -7.5, 148.0]","[-15.199999999998445, -7.499999999973974, 147.99999999998653]",7,4.105249473695949e-11,5.775e-5
sphere2D_-17.5_-23.0_120.0_5.csv,17,5,"[-17.5, -23.0, 120.0]","[-26.580338775490986, -20.78965988986963, 126.27295028780227]",6,17.56362917342363,4.665e-5
sphere2D_-17.7_15.7_109.0_9.csv,31,9,"[-17.7, 15.7, 109.0]","[-17.700000000000333, 15.699999999998253, 108.99999999999972]",7,2.3643309532417334e-12,7.115e-5
sphere2D_-18.1_8.5_44.0_14.csv,49,14,"[-18.1, 8.5, 44.0]","[-18.100000000112004, 8.499999999817948, 44.000000000072035]",6,3.660893810319976e-10,7.475e-5
sphere2D_-19.8_-25.6_6.0_13.csv,44,13,"[-19.8, -25.6, 6.0]","[-19.799999989134133, -25.59999999329337, -5.999999996553674]",8,2.1018825790974915e-8,9.04e-5
sphere2D_-19.9_20.6_148.0_7.csv,24,7,"[-19.9, 20.6, 148.0]","[-19.90000000000003, 20.60000000000002, 148.00000000000014]",6,1.9184653865522705e-13,5.71e-5
sphere2D_-2.2_22.3_97.0_10.csv,35,10,"[-2.2, 22.3, 97.0]","[-2.199999999953641, 22.299999999951407, 96.99999999996194]",6,1.3301004742061195e-10,6.935e-5
sphere2D_-20.4_-38.6_100.0_13.csv,46,13,"[-20.4, -38.6, 100.0]","[-20.39999999999948, -38.60000000001092, 100.0000000000001]",6,1.1539214028744027e-11,7.545e-5
sphere2D_-20.9_-3.2_24.0_14.csv,48,14,"[-20.9, -3.2, 24.0]","[-20.900000000000077, -3.199999999999958, 23.999999999999947]",7,1.7363888105137448e-13,6.15e-5
sphere2D_-24.0_-0.3_107.0_12.csv,40,12,"[-24.0, -0.3, 107.0]","[-24.000000000000348, -0.3000000000000627, 107.00000000000016]",6,5.672129432809925e-13,7.76e-5
sphere2D_-26.7_31.1_136.0_13.csv,44,13,"[-26.7, 31.1, 136.0]","[-26.69999999999997, 31.100000000000005, 136.0]",7,3.197442310920451e-14,9.085e-5
sphere2D_-27.1_-38.1_68.0_9.csv,31,9,"[-27.1, -38.1, 68.0]","[-27.100000000000005, -38.09999999999973, 67.99999999999989]",7,3.872457909892546e-13,6.575e-5
sphere2D_-27.7_-5.8_116.0_4.csv,14,4,"[-27.7, -5.8, 116.0]","[-27.699999999998866, -5.79999999999972, 115.99999999999953]",7,1.8820500713445654e-12,4.545e-5
