1,2,3,4,5,6,7,8,9
sphere2D_-0.2_12.8_21.0_12.csv,40,12,"[-0.2, 12.8, 21.0]","[-0.1999999960121178, 12.799999996732788, 21.000000007811686]",16,4,1.5066780018058168e-8,6.28e-5
sphere2D_-1.0_-30.4_100.0_9.csv,33,9,"[-1.0, -30.4, 100.0]","[-1.0000000000000047, -30.4, 100.0]",23,5,4.6629367034256575e-15,8.175e-5
sphere2D_-1.2_19.3_165.0_14.csv,48,14,"[-1.2, 19.3, 165.0]","[-1.1999999999988884, 19.300000000000026, 165.0000000000045]",28,6,5.6270543780101434e-12,0.0001119
sphere2D_-1.3_-11.1_64.0_14.csv,47,14,"[-1.3, -11.1, 64.0]","[-1.299999999986554, -11.099999999996458, 64.00000000001154]",58,6,2.8527402662348322e-11,0.00019355
sphere2D_-1.5_-36.0_138.0_15.csv,50,15,"[-1.5, -36.0, 138.0]","[-1.4999999999928977, -35.999999999995225, 138.0000000000748]",26,6,8.668310513826327e-11,0.000108
sphere2D_-10.0_31.5_86.0_6.csv,20,6,"[-10.0, 31.5, 86.0]","[-10.000000000000002, 31.5, 86.00000000000001]",22,5,1.5987211554602254e-14,5.925e-5
sphere2D_-10.4_9.7_9.0_12.csv,40,12,"[-10.4, 9.7, 9.0]","[-10.399999999963693, 9.699999999382786, -8.999999997457074]",15,5,3.1964457747335473e-9,6.725e-5
sphere2D_-11.5_-15.9_61.0_3.csv,13,3,"[-11.5, -15.9, 61.0]","[-11.500000000000002, -15.900000000000002, 61.000000000000036]",24,6,3.907985046680551e-14,5.78e-5
sphere2D_-12.0_-36.1_82.0_7.csv,24,7,"[-12.0, -36.1, 82.0]","[-11.999999999998776, -36.10000000000022, 81.99999999999723]",23,6,4.215294779896794e-12,7.335e-5
sphere2D_-12.3_32.5_11.0_12.csv,40,12,"[-12.3, 32.5, 11.0]","[-12.300000000036592, 32.499999999968814, -10.999999999974683]",15,5,9.309353288244893e-11,6.545e-5
sphere2D_-12.6_12.4_129.0_8.csv,28,8,"[-12.6, 12.4, 129.0]","[-12.600000000033031, 12.399999999988413, 129.0000000001167]",32,6,1.6131807001329435e-10,0.0001023
