1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
sphere3D_-85.2_83.7_36.1_74.0_0.csv,453,1.0299646974893939e7,5.858190202368028e8,5.857817921590347e8,1.0,1.0304512521883592e7,5.2408780210027754e8,5.240563320552843e8,1.0,1.0324599207565727e7,2.907646903078107e8,2.9074741739974046e8,1.0,1.033099653493267e7,5.37595355680528e6,5.375600417741521e6,1.0
sphere3D_-86.1_96.0_16.3_98.0_0.csv,808,2.9356183007190764e7,1.4345373277244022e9,1.4344719661507404e9,1.0,2.9361935763923682e7,1.3842580604613187e9,1.3841977006674824e9,1.0,2.9754436300920084e7,4.463965966567558e8,4.463641274233811e8,1.0,2.960399551476146e7,1.2148429704865223e7,1.2147868142600046e7,1.0
sphere3D_-86.2_-55.2_-60.1_65.0_0.csv,725,1.1572077577195676e7,8.050507254838716e8,8.049904201097858e8,1.0,1.1593360157823503e7,5.02756506464657e8,5.027217724040793e8,1.0,1.1576966852823284e7,5.852795938310429e8,5.852400962994362e8,1.0,1.1593990873007802e7,7.50378993504373e6,7.503206725924494e6,1.0
sphere3D_-86.6_21.5_50.7_91.0_0.csv,271,8.117276769573121e6,3.575340732721981e8,3.5751347236201286e8,1.0,8.239481780395449e6,1.0489882512289041e8,1.0489130104775767e8,1.0,8.123858422745453e6,2.2092040915141785e8,2.2090648639292157e8,1.0,8.486395110809064e6,3.0001376538242046e6,2.9999632669174112e6,1.0
sphere3D_-89.0_82.8_59.9_18.0_0.csv,851,1.0209604351512692e6,7.707318335233724e8,7.706540593338206e8,1.0,1.0214722700778089e6,6.923801289469126e8,6.923108003350923e8,1.0,1.0214288829212065e6,5.0817557483559436e8,5.081253490729375e8,1.0,1.0212150810119652e6,8.245505519940562e6,8.2446682308932e6,1.0
sphere3D_-9.1_-82.5_-5.2_57.0_0.csv,556,7.7907134225912085e6,6.44090362477264e7,6.439873163961518e7,1.0,7.360212822389372e6,2.776938186864133e8,2.776589532277373e8,1.0,8.518978828458944e6,5.6730478061359026e7,5.671883861390084e7,1.0,7.475474941726298e6,2.8870503938092412e6,2.886660343432185e6,1.0
sphere3D_-9.4_-25.6_-7.3_128.0_0.csv,388,2.2087320905843794e7,1.3788944674451253e8,1.378769499797827e8,1.0,2.1328787410354793e7,1.40749123774083e8,1.407267521702101e8,1.0,2.2405540921088383e7,8.966237870930246e7,8.958918479738022e7,1.0,2.112447261266385e7,3.4379462817994887e6,3.4379014678841415e6,1.0
sphere3D_-9.7_-54.5_-62.6_29.0_0.csv,210,671263.7497912964,1.3535047602559106e7,1.3531948450832123e7,1.0,641154.6770660188,5.050603910606863e7,5.049560714254376e7,1.0,640197.4691833884,6.016213123690073e7,6.015004729597423e7,1.0,640501.5616663173,833769.1955660831,833580.3732737835,1.0
sphere3D_-92.1_-25.9_-15.4_41.0_0.csv,504,3.8577862426861203e6,3.383156682352251e8,3.3827071308917695e8,1.0,3.908842493234988e6,9.153518105551523e7,9.152313831623454e7,1.0,3.926838816867299e6,6.1436883039423406e7,6.142804305002145e7,1.0,3.871361005513129e6,3.1967070161109134e6,3.1962668964715633e6,1.0
sphere3D_-92.3_31.2_-82.3_111.0_0.csv,812,3.941521754023616e7,1.7353890346065392e9,1.7353211410561283e9,1.0,3.970851412257726e7,2.894041467904683e8,2.8937034744137853e8,1.0,3.94156388939173e7,1.4329508580621033e9,1.4328914319758456e9,1.0,4.072183029428328e7,1.3361256854803763e7,1.3360734990299713e7,1.0
sphere3D_-92.6_69.3_-62.0_85.0_0.csv,973,2.643685928124279e7,1.6293452486134658e9,1.62925978434457e9,1.0,2.64640019094138e7,9.505410001218333e8,9.50486806908913e8,1.0,2.64485434735097e7,9.33730210136281e8,9.336750815744194e8,1.0,2.6576050459719215e7,1.3519748401188912e7,1.3519016951974044e7,1.0
sphere3D_-93.1_96.1_50.0_64.0_0.csv,892,1.443562302341151e7,1.3572001667420697e9,1.357117099616384e9,1.0,1.44400499196629e7,1.2907712004249978e9,1.2906960302418766e9,1.0,1.4450448066453928e7,7.813002454330249e8,7.812579985568653e8,1.0,1.4450176914150124e7,1.2054506033523971e7,1.2053743276326159e7,1.0
sphere3D_-94.0_-55.7_28.9_127.0_0.csv,526,3.581572353238633e7,1.243243360752612e9,1.2432012422215078e9,1.0,3.589139160958592e7,5.542162970453038e8,5.541908489193394e8,1.0,3.597223887914261e7,2.6394306299863952e8,2.6389178827994657e8,1.0,3.7532000883361526e7,8.934459592166286e6,8.934172347221354e6,1.0
sphere3D_-97.4_-93.1_80.4_21.0_0.csv,157,307929.119579015,2.0815193319180205e8,2.0813621417381218e8,1.0,308071.2266210966,1.8910729702524698e8,1.8909293797347236e8,1.0,307967.49780260166,1.6443475456975257e8,1.6442234188925788e8,1.0,308231.5400128691,2.0316248383059811e6,2.0314704200151188e6,1.0
sphere3D_-98.2_-0.5_17.2_124.0_0.csv,351,1.914149527117351e7,7.736042710281788e8,7.735762882132106e8,1.0,5.39941242830229e8,1.9719555176166795e7,1.962760378429425e7,1.0,1.9361184707084727e7,1.3754809348595116e8,1.3751082859794405e8,1.0,1.9344927220613122e7,5.34608188899967e6,5.345900163003361e6,1.0
sphere3D_0.0_76.7_1.6_84.0_0.csv,470,1.3019849025313717e10,5.40315384823821e7,5.402139324784288e7,1.0,1.1706073323960103e7,2.9763507466582596e8,2.976114588781395e8,1.0,2.921900101733617e7,7.080883164579345e7,7.078375597964051e7,1.0,1.3367309751784196e7,3.039812548219471e6,3.0395873943487983e6,1.0
sphere3D_0.8_86.2_-24.3_33.0_0.csv,163,1.4314603945747452e7,4.595684027052085e6,4.594592088793047e6,1.0,592479.9695129616,6.699560702127856e7,6.6983059644089915e7,1.0,595136.414311772,1.6548333395571642e7,1.6544564955207584e7,1.0,595076.5806206261,744071.6314674463,743927.3594825749,1.0
sphere3D_1.7_15.3_78.8_31.0_0.csv,909,9.262301901742602e6,1.6013676502977531e7,1.6008483652001526e7,1.0,3.491450141384752e6,7.211774461705142e7,7.210438007747886e7,1.0,3.381773866847951e6,3.022420451457632e8,3.0217783849598926e8,1.0,3.38754989579624e6,3.35664973494662e6,3.355853817129405e6,1.0
sphere3D_11.0_-18.4_61.3_75.0_0.csv,658,1.5146095605241783e7,7.074866287170384e6,7.029387796545211e6,1.0,1.4903205139124878e7,1.7936512014923673e7,1.7898697031102385e7,1.0,1.4580762808609582e7,2.877253447847527e8,2.8769277203357e8,1.0,1.5508144744146155e7,3.121704586236487e6,3.1214188754686303e6,1.0
sphere3D_12.4_-91.8_77.4_69.0_0.csv,210,3.8781805372362877e6,1.6324348152465483e6,1.618598815203749e6,1.0,3.7722482519510738e6,1.8607737868196055e8,1.8606232373545942e8,1.0,3.7712282308204337e6,1.7049191902640194e8,1.7047825594139776e8,1.0,3.790800354923905e6,1.9907755567947135e6,1.9906158577312247e6,1.0
sphere3D_13.8_-48.3_-66.0_77.0_0.csv,531,1.1867001566801624e7,976800.9137842754,721118.3686885927,1.0,1.16269576093001e7,2.4806596155955726e8,2.480453462128729e8,1.0,1.1599856781739322e7,3.5860080373158467e8,3.5857114559590185e8,1.0,1.2407192965552617e7,3.281725120506151e6,3.281437816712343e6,1.0
sphere3D_15.7_-16.5_-61.9_121.0_0.csv,384,2.3858283600915793e7,1.677262387545268e7,1.6728645250653757e7,1.0,2.4075363396393493e7,1.6743920176550835e8,1.674227700115478e8,1.0,2.3396876159043357e7,4.140298512562328e8,4.1400367242067593e8,1.0,2.3394080576056637e7,3.4952359126865603e6,3.495147322447292e6,1.0
sphere3D_19.5_-85.6_-71.8_135.0_0.csv,326,2.383102801856009e7,2.0589839715843804e7,2.0549622997054677e7,1.0,2.3557097426310193e7,6.522552851704015e8,6.522344089227376e8,1.0,2.3549638021058295e7,6.924154616647027e8,6.923909443944107e8,1.0,2.3690893035547536e7,4.889530088636193e6,4.889393375337025e6,1.0
sphere3D_20.1_86.8_-33.3_77.0_0.csv,642,1.5136162544351317e7,3.3312562194461856e7,3.3302334794789024e7,1.0,1.497359646856701e7,4.504044830952998e8,4.503663160734318e8,1.0,1.501059392401131e7,1.34179418206571e8,1.341507670108277e8,1.0,1.5517180736234654e7,4.600761711036452e6,4.600373691506599e6,1.0
sphere3D_21.1_74.3_67.8_19.0_0.csv,819,1.1356367268028732e6,7.633187928451398e7,7.631840084671277e7,1.0,1.1255151339000196e6,3.374646079795755e8,3.3740569319751716e8,1.0,1.1249147149657265e6,3.140749861029797e8,3.140211430681562e8,1.0,1.1250004885157626e6,4.402300828816802e6,4.401508473612577e6,1.0
sphere3D_21.1_95.5_-23.7_126.0_0.csv,501,3.332548477944836e7,1.6980134415457982e6,1.6429861507964267e6,1.0,3.298565599992234e7,7.376993541219721e8,7.376697246397926e8,1.0,3.319804974860844e7,5.2829535217528865e7,5.264918926026025e7,1.0,3.340290722167904e7,6.235625490273755e6,6.235430004813606e6,1.0
sphere3D_21.3_68.4_81.7_87.0_0.csv,749,2.145916407406901e7,4.487377478221881e7,4.485793660821319e7,1.0,2.1279295441600136e7,6.888454521271118e8,6.888050820067306e8,1.0,2.1257181429966707e7,8.97602738809077e8,8.975510373070189e8,1.0,2.1365526483677577e7,6.965259797245942e6,6.96480203561105e6,1.0
sphere3D_22.9_-1.2_4.2_25.0_0.csv,550,1.3991219852783785e6,6.1669524504512595e6,6.162032190327385e6,1.0,8.513018191336188e6,137245.49349950554,88037.97063373747,1.0,1.7087947738657307e6,1.700407954320258e6,1.6879655277924174e6,1.0,2.8441855489444598e6,256920.2161915368,256725.88580656692,1.0
sphere3D_24.2_-97.7_43.6_123.0_0.csv,270,1.6761698401091687e7,1.3313400410479542e7,1.328701479431108e7,1.0,1.6632616341351068e7,3.971401702727021e8,3.9712385338192564e8,1.0,1.6653501015917147e7,1.4281282458760646e8,1.4278972624542347e8,1.0,1.756966712309645e7,3.4989893548515937e6,3.498870015199645e6,1.0
sphere3D_25.5_3.6_5.9_128.0_0.csv,861,5.7370995684808806e7,6.299066694213533e7,6.2923839672300726e7,1.0,9.478788416705383e7,5.795577595216429e7,5.773942996194748e7,1.0,6.32879665957762e7,9.512097528284292e7,9.478964589832756e7,1.0,5.695603277026922e7,6.767341958620758e6,6.767339116453217e6,1.0
sphere3D_25.7_-18.1_99.7_142.0_0.csv,943,7.449291750641294e7,4.0208335189551465e7,4.0015929388325214e7,1.0,7.568915870252109e7,1.3367087386787985e8,1.335409522023669e8,1.0,7.399433452251287e7,2.255303615701072e9,2.2552221960261045e9,1.0,7.422763704803921e7,1.3938406191259954e7,1.393807721970721e7,1.0
sphere3D_26.0_-3.4_94.0_98.0_0.csv,207,7.392239449619629e6,2.0634059497994848e7,2.062969144118241e7,1.0,1.2580156728269171e7,3.860921846904339e7,3.860362683395711e7,1.0,7.347012922778493e6,2.686667557762649e8,2.686514476648407e8,1.0,1.2750965318490024e8,1.871464619985171e6,1.8713628911257396e6,1.0
sphere3D_26.5_74.7_-93.7_71.0_0.csv,592,1.156802910971929e7,8.132371636642377e7,8.13167998658395e7,1.0,1.1507470443114024e7,4.128284395885233e8,4.127943085308527e8,1.0,1.1496716650015643e7,6.198418021902926e8,6.197960745542345e8,1.0,1.1553278362985592e7,5.713267822101288e6,5.712823827640001e6,1.0
sphere3D_26.8_-27.7_-74.7_125.0_0.csv,703,4.341746658821062e7,6.173150783890072e7,6.1690479513537906e7,1.0,4.356694175032818e7,4.884222414162244e8,4.8839310422949445e8,1.0,4.315652068551623e7,1.0456584006524872e9,1.0456075030073814e9,1.0,4.3189572740259714e7,7.480178068092676e6,7.47996838575754e6,1.0
sphere3D_27.2_2.8_96.7_135.0_0.csv,657,5.270468141068049e7,5.474074617188714e7,5.468574053026982e7,1.0,1.0869366048352286e8,3.223286200813193e8,3.222991681777072e8,1.0,5.235445542083668e7,1.4390545711614635e9,1.438999871804589e9,1.0,5.251507049022367e7,8.792934263008846e6,8.792704480493305e6,1.0
sphere3D_29.2_-90.0_-66.6_16.0_0.csv,802,833377.1880385987,1.4080088147329348e8,1.4078053656065625e8,1.0,829461.6557232155,4.939026202286332e8,4.938317049821167e8,1.0,829386.070999615,3.7063070512622637e8,3.705782638253266e8,1.0,829384.3281704731,5.395409652635855e6,5.3946223942539245e6,1.0
sphere3D_3.0_45.9_52.6_107.0_0.csv,568,4.441689239121959e7,8.640887962409838e7,8.63914570178982e7,1.0,2.7325939568729926e7,3.713635867443004e8,3.71340429240257e8,1.0,2.7258023067558285e7,4.8921254227179384e8,4.891790968175917e8,1.0,2.7275691976935856e7,4.6039765658186255e6,4.603791813360225e6,1.0
sphere3D_3.6_-72.9_1.5_106.0_0.csv,424,2.627622998633916e7,6.197891272689339e7,6.196588833556077e7,1.0,1.897769631776568e7,3.3853837654676574e8,3.385184645701966e8,1.0,4.7820016549429074e7,7.728517865012504e7,7.723988207221279e7,1.0,1.9071195194539566e7,3.4804692381472676e6,3.4803226324759703e6,1.0
sphere3D_31.7_79.8_-76.9_106.0_0.csv,291,1.4124384844690377e7,5.237030545814033e7,5.236484242274103e7,1.0,1.406901125052693e7,2.70783403967268e8,2.707684246578511e8,1.0,1.4060276253723877e7,3.19434599857021e8,3.1941539844373345e8,1.0,1.601172859540678e7,3.3617377394581353e6,3.361582086516142e6,1.0
sphere3D_34.4_75.6_48.2_116.0_0.csv,473,2.5768106461540792e7,9.408893067382678e7,9.407833933605528e7,1.0,2.5698513988672677e7,5.72025562275348e8,5.719997802436504e8,1.0,2.5706648928573694e7,5.1380468943720096e8,5.1377598276967025e8,1.0,2.5891847972796954e7,4.9672308619079655e6,4.967047647427036e6,1.0
sphere3D_36.7_-5.2_67.4_102.0_0.csv,634,2.5848710345975738e7,1.20043457149238e8,1.2003238326477975e8,1.0,3.293572720683302e7,7.818890184079613e7,7.815818849883804e7,1.0,2.577893307337468e7,5.2864701538662857e8,5.2860860213410914e8,1.0,2.59196546277966e7,4.6698637939123465e6,4.669657393286992e6,1.0
sphere3D_36.9_-43.5_-98.1_143.0_0.csv,730,6.230640526593139e7,1.8791031004317406e8,1.8788424628822055e8,1.0,6.234885011476167e7,1.0217583198390322e9,1.0217225765120305e9,1.0,6.210217188939375e7,2.0090928604425588e9,2.009028815071019e9,1.0,6.225544100394823e7,1.1350170560711602e7,1.1349899329859648e7,1.0
sphere3D_38.2_81.6_-50.1_143.0_0.csv,830,6.467133885659282e7,2.2683845944431674e8,2.2681011944869483e8,1.0,6.453961675574192e7,1.105818550301034e9,1.1057750236019173e9,1.0,6.456308267383108e7,6.789906365945975e8,6.78907670301936e8,1.0,6.476214727526625e7,1.1932986715010049e7,1.1932720244387161e7,1.0
sphere3D_38.6_-46.1_56.1_68.0_0.csv,493,9.207627402560154e6,7.94027884376901e7,7.939444796790344e7,1.0,9.212165184004012e6,1.1098784128617066e8,1.1097248031503075e8,1.0,9.189091216898255e6,1.7965757793091694e8,1.7963479532122883e8,1.0,9.646619210866401e6,2.5323423986795233e6,2.5320615238242904e6,1.0
sphere3D_39.3_-11.3_49.3_99.0_0.csv,297,1.0766669493296796e7,5.6893769584043e7,5.6888848407165594e7,1.0,1.1345870315471658e7,7.095593841807458e6,7.031523859762489e6,1.0,1.0751489833210308e7,1.530950167714524e8,1.5307825022769263e8,1.0,1.0767495945771929e7,1.8195140299995951e6,1.8194441135294086e6,1.0
sphere3D_39.4_15.0_-72.7_127.0_0.csv,40,2.18436031368773e6,1.0567312732694212e7,1.0566367205269055e7,1.0,2.25039345424345e6,2.81660123556416e6,2.809290279737394e6,1.0,2.1798330097128367e6,5.230391519563711e7,5.2300961729907215e7,1.0,2.182519545279052e6,422897.8721302837,422887.1585287311,1.0
sphere3D_4.6_-57.1_86.2_6.0_0.csv,603,111563.93139985981,1.069380663811829e7,1.0691826473109044e7,1.0,91131.35182549195,1.850979984065578e8,1.850636689687946e8,1.0,90987.73606179752,2.803131058326014e8,2.802612751879601e8,1.0,91194.9758052783,3.2421010922211157e6,3.2415001811276493e6,1.0
sphere3D_4.8_-1.5_-32.7_42.0_0.csv,300,2.4728683087501028e6,1.2185916480021758e6,1.212639602879033e6,1.0,7.842367867254254e6,5.085544575080728e6,5.0817468311574925e6,1.0,2.0514109700784178e6,2.244600443009733e7,2.2437844118003987e7,1.0,2.142160375827462e6,415856.8321156129,415738.9637501357,1.0
sphere3D_40.5_7.3_-14.1_13.0_0.csv,962,642139.8892383887,3.4801551521556415e7,3.476843516239784e7,1.0,730236.1035881541,6.219676317818569e6,6.213028297111589e6,1.0,652311.3113062565,1.3356404245729232e7,1.3343652192896407e7,1.0,647800.6915921316,885573.878874938,884697.3343883337,1.0
sphere3D_40.8_66.5_65.2_146.0_0.csv,374,2.758747809275778e7,1.2059132363858113e8,1.2057937047274816e8,1.0,2.756097556421945e7,6.232512169876975e8,6.232300886476343e8,1.0,2.754028102143732e7,7.462496867909532e8,7.462200849294722e8,1.0,2.7549282079317708e7,5.439301587440482e6,5.439188855565746e6,1.0
sphere3D_42.1_21.9_52.5_71.0_0.csv,101,1.7467501976592985e6,1.6425545116827775e7,1.642382797978883e7,1.0,1.767742415074188e6,1.8957785723171707e7,1.8955374538428385e7,1.0,1.744721387297032e6,3.951477864814538e7,3.951015214782078e7,1.0,3.6768237291369274e7,443681.8176924182,443636.1762539327,1.0
sphere3D_42.9_4.0_22.0_71.0_0.csv,40,628124.9046272486,5.207773233177467e6,5.207206595910777e6,1.0,989792.2611068954,1.7243882949116954e6,1.7228673418861355e6,1.0,630398.2991000039,5.204089396142344e6,5.202314839012053e6,1.0,629512.754541655,122490.02585588882,122481.6565131631,1.0
sphere3D_45.4_-92.8_-46.0_38.0_0.csv,302,1.676348519190645e6,8.0290327872584e7,8.028017374405368e7,1.0,1.6740478829421094e6,2.0388089022855714e8,2.0385548939300504e8,1.0,1.6755697360991498e6,1.1388634602643989e8,1.1387335294420497e8,1.0,1.675117175851167e6,2.037054631474118e6,2.0367834835566827e6,1.0
sphere3D_47.1_-95.8_64.5_71.0_0.csv,527,9.867852411766408e6,1.8773202490647742e8,1.87718725750273e8,1.0,9.855580561636293e6,5.052509578268194e8,5.052117397687006e8,1.0,9.856362718576085e6,3.4866489357994986e8,3.48635713233713e8,1.0,9.896729646883331e6,5.055977225759699e6,5.055582415239726e6,1.0
sphere3D_48.0_-54.3_-37.1_99.0_0.csv,274,1.0732953795002993e7,8.018005497682829e7,8.017503042108533e7,1.0,1.0739573683180612e7,1.686363257964088e8,1.6862493500018895e8,1.0,1.0740883961919978e7,1.5983179935552397e8,1.5981757235048726e8,1.0,1.082295278279775e7,1.9783450279643997e6,1.978248716702076e6,1.0
sphere3D_5.1_-55.0_18.4_109.0_0.csv,601,3.333028827198682e7,7.340294057285975e7,7.338163663937019e7,1.0,2.8358002370910116e7,3.135066351949979e8,3.134832278747133e8,1.0,2.861245733561478e7,5.102661514302926e7,5.087279749377515e7,1.0,2.835754870681096e7,4.5145077186465915e6,4.514360315574554e6,1.0
sphere3D_50.5_52.3_91.6_78.0_0.csv,542,1.3488097998812146e7,2.014856079807275e8,2.014719488807195e8,1.0,1.3501901253916146e7,3.7526435337201124e8,3.752404132363008e8,1.0,1.3468437304880695e7,6.432580799797593e8,6.432169404275196e8,1.0,1.3489429122418635e7,4.904251677621651e6,4.90388383287473e6,1.0
sphere3D_51.0_85.2_17.8_108.0_0.csv,574,2.2767632157105308e7,2.2770381361000603e8,2.276921683455687e8,1.0,2.275271806003548e7,6.499538864551872e8,6.499212033822669e8,1.0,2.2971745343614575e7,3.026812798603899e8,3.026497044433533e8,1.0,2.4976243757905547e7,5.603859606254728e6,5.603613360417398e6,1.0
sphere3D_51.5_17.5_62.3_108.0_0.csv,199,8.129243514109046e6,7.080304472744039e7,7.079919489818715e7,1.0,8.302198206683449e6,7.43822078787937e7,7.437512832780036e7,1.0,8.123374216194955e6,1.8360255435539287e8,1.8359018268102106e8,1.0,8.146558392004884e6,1.6112305273433793e6,1.6111686932449853e6,1.0
sphere3D_55.9_-30.0_-87.6_9.0_0.csv,286,89183.30841811454,8.970125962417422e7,8.968590839095509e7,1.0,89752.85452784951,5.011941353334447e7,5.0110926114655316e7,1.0,89092.88845923964,1.4615171965350434e8,1.4612683749113292e8,1.0,89127.2816137007,1.6543837344891783e6,1.6540997036812208e6,1.0
sphere3D_56.1_-65.2_38.4_19.0_0.csv,358,513298.1593956948,8.343445057624394e7,8.34165426508727e7,1.0,513409.84397126327,1.0353414763510399e8,1.0351170236363955e8,1.0,513847.76397162076,6.079177556253931e7,6.077852358679143e7,1.0,514503.871828271,1.5734330516081746e6,1.5730891696608814e6,1.0
sphere3D_57.0_48.2_-63.1_33.0_0.csv,677,3.0311425221060608e6,1.7536014838787198e8,1.753298512049783e8,1.0,3.037128479189499e6,1.5779278625683978e8,1.5776348019148803e8,1.0,3.029564451566671e6,2.251819607103539e8,2.2514306993456438e8,1.0,3.0388920547467433e6,3.3347217966790795e6,3.3341165204933803e6,1.0
sphere3D_57.1_-33.7_48.1_117.0_0.csv,206,1.0875360097459234e7,9.152931817935058e7,9.152503234836087e7,1.0,1.0932850562855652e7,5.1176033893403634e7,5.116562609828047e7,1.0,1.0877394238668973e7,1.3190103850209065e8,1.3188652319072236e8,1.0,1.0901689715884946e7,1.813715390680865e6,1.8136626443911253e6,1.0
sphere3D_57.6_5.5_-37.3_12.0_0.csv,333,189907.2094252541,4.294785700072772e7,4.293005407619183e7,1.0,234594.64365229962,3.838951808671902e6,3.837143554227605e6,1.0,190139.23137940696,2.9538448159676734e7,2.95263740496771e7,1.0,190392.8573820207,767855.9915193436,767533.2509461289,1.0
sphere3D_59.2_-57.3_1.3_106.0_0.csv,475,2.0935741705761176e7,1.9870676163709283e8,1.9869668012882346e8,1.0,2.0957068648797944e7,2.8318550023163277e8,2.8316604564635795e8,1.0,6.6706560812306404e7,6.744979025978158e7,6.738443456838435e7,1.0,2.109069870274937e7,3.646553774744928e6,3.6464105181028456e6,1.0
sphere3D_59.4_15.3_6.5_13.0_0.csv,922,590601.4914603825,9.730277501846243e7,9.725289242865948e7,1.0,607663.6655043229,2.6702235850799125e7,2.6688648927547786e7,1.0,641514.5201656793,1.1998868688502772e7,1.1992813683536882e7,1.0,592658.0409298021,1.6835718613355819e6,1.682691315573767e6,1.0
sphere3D_6.1_-42.2_67.0_9.0_0.csv,85,25289.90139370953,1.1027078268285857e6,1.1023703845790534e6,1.0,22501.49162808905,1.1423998904831445e7,1.1420455287594166e7,1.0,22441.90311985315,1.8403301107306663e7,1.8397660826527268e7,1.0,22521.58697226291,271595.7137080636,271511.76050897123,1.0
sphere3D_6.2_-67.3_66.7_25.0_0.csv,453,1.4074044928444992e6,2.3584076301095416e6,2.357355330845032e6,1.0,1.2433250167427356e6,1.4596038033315215e8,1.4593177142301473e8,1.0,1.2421391480084169e6,1.4942301373397976e8,1.4939453431439754e8,1.0,1.2478925956524834e6,2.1691532017651247e6,2.168728465622212e6,1.0
sphere3D_6.7_-97.6_44.6_38.0_0.csv,788,4.966689071913007e6,5.155586782701912e6,5.149061876453206e6,1.0,4.496995706386074e6,5.1178977076707006e8,5.117206461758365e8,1.0,4.502152841970804e6,2.2426271394364965e8,2.242304957583643e8,1.0,4.513871521400128e6,5.085046679419728e6,5.084342971753875e6,1.0
sphere3D_61.7_-90.2_-68.9_109.0_0.csv,584,2.8906556617913228e7,3.777126291510457e8,3.7769701082545614e8,1.0,2.8897483051454518e7,9.52895435693907e8,9.52856141297353e8,1.0,2.8893048027355902e7,9.131239551213776e8,9.130855357390072e8,1.0,2.914979562226026e7,7.512442593896675e6,7.51211638401979e6,1.0
sphere3D_61.8_-57.6_77.0_148.0_0.csv,685,5.949186548904174e7,5.143449178360314e8,5.14327632412673e8,1.0,5.955806585988398e7,5.407579521839312e8,5.40722683323445e8,1.0,5.945617678072089e7,1.1829797199832413e9,1.182921765978534e9,1.0,5.975388750896377e7,1.065191950098013e7,1.0651695444301497e7,1.0
sphere3D_62.0_-75.1_31.6_20.0_0.csv,827,1.2166050116481716e6,2.5169564843215665e8,2.5164967742632073e8,1.0,1.2167390945677094e6,3.2550334022309107e8,3.254434699601752e8,1.0,1.2195028585132887e6,1.345316858330254e8,1.3450641187144113e8,1.0,1.2188061289907347e6,4.28487967325237e6,4.284083345237506e6,1.0
sphere3D_63.6_-50.0_-42.3_136.0_0.csv,394,3.0205199136221915e7,2.534101744403873e8,2.5340094548150885e8,1.0,3.0266468388899256e7,3.956674463866232e8,3.9564807905131567e8,1.0,3.0236708475644093e7,4.375203260299295e8,4.374903036807448e8,1.0,3.0209331518459644e7,4.560948964242425e6,4.5608554039435545e6,1.0
sphere3D_64.4_-81.0_17.4_106.0_0.csv,529,2.1274097999724027e7,2.9290775010722154e8,2.9289413099825627e8,1.0,2.1274822738817096e7,5.0886132567676145e8,5.088335101956791e8,1.0,2.1502182491838485e7,2.0808131127111338e7,2.0553254892726857e7,1.0,1.3626048419628134e8,5.119645501376446e6,5.119409932239587e6,1.0
sphere3D_64.4_77.3_35.4_25.0_0.csv,330,901619.5774471533,1.1314124591141547e8,1.131227741190429e8,1.0,901738.7145108172,1.5010102998556507e8,1.5007683333174127e8,1.0,903572.6887021028,7.3780532026056e7,7.37693165041772e7,1.0,902109.9211255853,1.8678365717097023e6,1.8675241570364898e6,1.0
sphere3D_65.2_92.7_37.4_122.0_0.csv,838,5.174652453854915e7,5.919384385311093e8,5.919166654811624e8,1.0,5.173486736227748e7,1.4053028485116324e9,1.4052487960875282e9,1.0,5.183851158243336e7,9.249124735117843e8,9.248624093079371e8,1.0,9.120987413396984e7,1.0792023226925706e7,1.0791647452557055e7,1.0
sphere3D_65.6_-57.2_83.0_128.0_0.csv,404,2.7107102889703356e7,3.0138562821163505e8,3.0137523630947924e8,1.0,2.714323439145053e7,2.7304306875626427e8,2.730253004216474e8,1.0,2.709177446306575e7,6.390172226460426e8,6.389866771569983e8,1.0,3.044348676586971e7,5.516464414136854e6,5.516292187009862e6,1.0
sphere3D_65.6_52.5_-78.2_150.0_0.csv,819,7.63852243794068e7,6.834072692086203e8,6.833860792664118e8,1.0,7.652392603699785e7,5.595863964115905e8,5.595410860399774e8,1.0,7.634703765880516e7,1.488344940079515e9,1.4882748171979873e9,1.0,7.668780660417876e7,1.2898761199498462e7,1.2898500764925333e7,1.0
sphere3D_66.7_78.7_-1.8_144.0_0.csv,33,2.0404616082850609e6,2.5922190082469463e7,2.592137274260171e7,1.0,2.0407152253092781e6,4.847976745648327e7,4.8477977242406785e7,1.0,4.409397988215885e6,1.1585121904788734e7,1.1578618115144573e7,1.0,2.0433657713115893e6,453416.11275131366,453406.96093280776,1.0
sphere3D_67.7_-57.7_88.8_105.0_0.csv,743,2.9558956435041327e7,5.155900824684634e8,5.155676757671153e8,1.0,2.9594164140100233e7,4.474625503858742e8,4.474319485591152e8,1.0,2.954404168784568e7,1.0316207819732068e9,1.0315668351349016e9,1.0,3.0080852484976698e7,8.846402852082806e6,8.84598814853528e6,1.0
sphere3D_67.9_29.4_37.1_66.0_0.csv,96,1.58399934646571e6,2.9890132129715048e7,2.988690111451147e7,1.0,1.5963635768588919e6,1.997238996012265e7,1.9969863117125623e7,1.0,1.586546873501437e6,2.7427115239000592e7,2.742350862561374e7,1.0,1.6043356081696234e6,447178.1186917536,447124.99819882505,1.0
sphere3D_69.3_63.2_44.6_10.0_0.csv,136,52891.87153193789,4.8519196063925505e7,4.851015648714777e7,1.0,52937.987725960826,4.5916678365798935e7,4.590815663265389e7,1.0,52931.55152393654,3.2659755095180415e7,3.2653743627404835e7,1.0,52907.45948211575,720113.2963511157,719978.5552299179,1.0
