1,2,3,4,5,6,7,8,9,10
sphere3D_-0.5_92.2_95.4_74.0_0.csv,296,"[-0.5332100374200951, 91.76728792879787, 95.63016121918639, 74.01770438046127]",5.89467902295036e6,221.23303361717413,159277.54237066474,11.70106685781846,7.98e-5,9.54e-5,0.0001942
sphere3D_-10.4_-92.6_-52.2_80.0_0.csv,981,"[-10.391508767288123, -92.5295479787544, -52.29774432948996, 80.05622138391654]",2.513181477341117e7,777.8510520386104,627854.1339890877,40.56260384382574,0.0002232,0.0003132,0.1218041
sphere3D_-11.8_-75.7_66.2_93.0_0.csv,394,"[-11.600631214130257, -75.17925249110222, 66.0052533795215, 93.07773453662128]",1.292702817084455e7,311.577763458056,277768.43162881,13.086393549627484,9.82e-5,0.0001201,0.0002534
sphere3D_-14.5_-42.7_87.6_135.0_0.csv,670,"[-14.441506401079304, -42.62674691855055, 87.61399656312209, 135.02372562159974]",4.9586385499258995e7,546.8900137322848,734484.0363504606,16.16686630337303,0.000157,0.0002163,0.1220404
sphere3D_-15.4_-38.1_56.2_129.0_0.csv,274,"[-15.383847566498064, -38.06028022927266, 56.30253824041424, 129.01320338420396]",1.6134846820458326e7,208.74191444272174,250127.06292384316,6.382858527030948,7.44e-5,8.83e-5,0.0002607
sphere3D_-16.6_87.8_20.3_18.0_0.csv,652,"[-16.503672257467713, 87.84441253503218, 20.30785227277802, 18.17144706866351]",900716.3043865747,535.742952308407,99135.34140507047,125.59688388282694,0.0001532,0.00019495,0.1687682
sphere3D_-17.2_-58.0_-56.2_147.0_0.csv,128,"[-17.42749072302248, -57.857436433106315, -56.36131236186413, 146.82954405069836]",9.531366468435535e6,91.4598648964265,129829.00042043225,2.6299863114709328,4.68e-5,5.26e-5,0.0001257
sphere3D_-19.7_-89.8_-62.6_64.0_0.csv,198,"[-19.5769637853393, -89.8866288406168, -62.624572662657776, 63.9838876675039]",3.067621474404758e6,156.2890456396759,95887.31120643675,9.87583581655544,6.26e-5,7.125e-5,0.0001824
sphere3D_-20.0_36.3_58.5_132.0_0.csv,623,"[-20.086208541146014, 36.36846653834666, 58.50728912221837, 131.98869657300358]",4.194303023586535e7,485.91847689798385,635554.8819681195,14.708535172333553,0.0001469,0.00018475,0.0002841
sphere3D_-21.7_-24.9_-70.8_119.0_0.csv,97,"[-21.59768537490652, -24.93577819835126, -70.76140992893859, 119.16496480603114]",5.160587570300756e6,76.61704550792564,86612.49686400217,2.717661316300584,4.1e-5,4.62e-5,0.0001326
sphere3D_-23.9_-76.3_2.6_32.0_0.csv,50,"[-23.73161528581481, -75.7167250685454, 2.438306693695241, 32.11678384632511]",174268.04619447215,37.68707013769642,10852.14802505327,4.107443195774993,2.97e-5,3.41e-5,0.0001018
sphere3D_-24.1_-6.4_-18.3_68.0_0.csv,504,"[-24.21884180280826, -6.378568402551129, -18.376040447557916, 68.02913596872196]",1.0427540799438622e7,422.81870306345473,306561.02421301947,26.821426136849553,0.0001311,0.000164,0.0003944
sphere3D_-26.6_-60.5_-75.3_27.0_0.csv,471,"[-26.57302596446066, -60.49741236526521, -75.27869233545312, 27.0706269920843]",1.3858816070593018e6,378.49741089237284,102390.06340317655,57.54875998968565,0.000116,0.0001472,0.0003548
sphere3D_-27.0_5.7_-31.5_43.0_0.csv,496,"[-26.952890303060745, 5.727269046184413, -31.450248881695238, 43.056709519150125]",3.5789497618530365e6,392.550482557328,166243.53332255138,37.41024381243055,0.0001199,0.0001494,0.0003445
sphere3D_-27.5_-38.7_97.6_110.0_0.csv,74,"[-27.459379020343423, -38.90214806358234, 97.70612274459296, 110.05378455891434]",2.7474412978648385e6,48.554026917326155,49929.065299699796,1.5657134973098294,3.6e-5,4.07e-5,0.0001095
sphere3D_-29.3_-7.9_-7.7_57.0_0.csv,618,"[-29.322308825808157, -7.978326831456263, -7.540140904658733, 57.00305895492474]",7.295361380143428e6,467.5065541989609,255963.8557606035,32.04543012647621,0.0001596,0.0002022,0.0004439
sphere3D_-31.7_-57.1_-78.8_90.0_0.csv,572,"[-31.741273792342312, -57.20321408635862, -78.70521346475721, 90.02868182763193]",1.8552987070212856e7,457.29436334839613,412157.25241071195,21.1457814212006,0.0001499,0.0001836,0.0005008
sphere3D_-32.0_88.6_-73.2_149.0_0.csv,564,"[-31.99717995033127, 88.28976407781717, -73.07812124305106, 148.98559181996035]",4.9703138832360886e7,442.3629691120824,667220.7456498946,12.154959800519777,0.0001479,0.00018465,0.0004283
sphere3D_-32.8_-12.0_95.9_21.0_0.csv,983,"[-32.8923679755044, -11.944031339134696, 95.76758912301305, 21.07504193173105]",1.8306900343640074e6,822.5180754455866,173730.61845442944,157.5266353728778,0.0002221,0.0002906,0.1325756
sphere3D_-33.8_-90.6_-69.2_39.0_0.csv,598,"[-33.760122518245566, -90.68113467582103, -69.31365290645249, 39.059951486914784]",3.871611564167244e6,494.93709614784603,198239.44560082053,51.53112238702077,0.0001553,0.000192,0.0003962
sphere3D_-34.5_-37.6_93.5_23.0_0.csv,305,"[-34.68178254150822, -37.66338929728502, 93.53610241072805, 23.06370667465768]",618124.2622061545,232.25750756577975,53601.46753124322,42.53202138496021,8.03e-5,9.67e-5,0.0002051
sphere3D_-34.7_-27.7_52.9_37.0_0.csv,952,"[-34.87588138592977, -27.80573922794993, 52.98815377554647, 37.01491863013686]",5.285114095606143e6,776.4170755525096,285566.7007348066,85.50637199862302,0.0002164,0.00028895,0.1420033
sphere3D_-35.3_-92.4_-81.0_52.0_0.csv,138,"[-35.24588790571458, -92.26166052049423, -81.12650974690462, 51.99522006624748]",1.3192907539735239e6,101.69810482630558,50746.616794617716,7.728553723242427,4.98e-5,5.51e-5,0.0001921
sphere3D_-37.5_1.7_0.4_135.0_0.csv,176,"[-37.456427153403155, 1.5697855199653192, 0.5469999809682254, 135.16536254027028]",1.1892250516950315e7,135.30495377425564,175965.94709594606,4.034321602276907,5.54e-5,6.46e-5,0.0001314
sphere3D_-38.5_50.2_-32.5_88.0_0.csv,224,"[-38.45073338204176, 50.487067491965796, -32.664580710248295, 87.98154150766652]",5.373159478898625e6,158.64689662897854,122142.88103621965,6.887717066136966,6.78e-5,7.79e-5,0.0001563
sphere3D_-39.5_64.7_-20.9_55.0_0.csv,431,"[-39.58071736895997, 64.5075674830265, -20.80932695724585, 55.04625398438541]",5.543378982422698e6,356.68647549663865,201408.03710248074,26.60871095714102,0.0001076,0.0001317,0.0003712
sphere3D_-39.9_-91.8_15.7_83.0_0.csv,343,"[-39.88025526840106, -92.33593979915982, 16.007986222934527, 83.042188128648]",8.759393165664801e6,264.9059489621502,210962.4845648687,12.527386892720997,8.84e-5,0.0001064,0.0002054
sphere3D_-4.0_-88.3_36.3_56.0_0.csv,196,"[-3.9731051277404354, -88.49491113232847, 36.33195617074482, 56.122237060310205]",2.6850180079531996e6,163.89751682782259,95684.63940907732,12.117767602218697,6.14e-5,6.98e-5,0.0001564
sphere3D_-40.1_-6.9_37.7_8.0_0.csv,834,"[-40.173453178058786, -6.854348105452382, 37.69635692265846, 8.315554368301296]",229096.20324392407,682.4728568519753,55100.64466891903,333.1774075579831,0.0001914,0.0002504,0.1415131
sphere3D_-41.6_-61.5_-17.7_86.0_0.csv,548,"[-41.62234361038169, -61.55799401769156, -17.780660159234365, 86.01228658550986]",1.6185404552667633e7,443.2488165515683,376350.9887997358,20.820998148307716,0.0001443,0.0001738,0.000458
sphere3D_-42.5_-76.2_36.2_125.0_0.csv,35,"[-42.08252288216032, -76.15128873909977, 36.0839391900375, 125.06082776530194]",1.4338736708340533e6,21.647419824432745,22930.820089113542,0.6429761362870611,2.61e-5,3.04e-5,9.52e-5
sphere3D_-42.5_-98.0_42.8_91.0_0.csv,514,"[-42.43067399996431, -98.01840333442435, 42.80861637749799, 90.96551746051544]",1.68585378563796e7,404.78430721235424,370657.768499412,18.04033605751925,0.000124,0.0001516,0.0003614
sphere3D_-42.8_-34.4_-20.5_16.0_0.csv,743,"[-42.89655484481683, -34.39177644344637, -20.45219657555889, 16.176132297055283]",877160.9330280616,637.2955293069512,108451.25607659773,172.98736066764943,0.0001706,0.0002439,0.1439826
sphere3D_-42.8_-96.0_12.3_86.0_0.csv,980,"[-42.657057937850155, -96.04796579712902, 12.328386736136503, 86.06328617838209]",3.2029477657850314e7,819.1797294836442,744323.8361013969,40.84004757939311,0.0002235,0.0002974,0.1847305
sphere3D_-42.8_2.6_-49.1_110.0_0.csv,370,"[-42.971770911375486, 2.452638953819707, -48.961473497740045, 110.08016146897681]",1.894353806891763e7,299.147118917587,344177.1490192339,11.393888155149746,9.27e-5,0.0001132,0.0002252
sphere3D_-43.4_58.1_47.2_132.0_0.csv,429,"[-43.44429115831144, 58.240357385399804, 47.07387622968614, 131.97729325987595]",2.8975886837623727e7,332.30956132923336,439104.1234673393,10.584672830755963,0.0001067,0.0001289,0.0002466
sphere3D_-43.6_52.0_8.9_117.0_0.csv,35,"[-43.669379789127575, 52.05972489354601, 8.76936470107712, 117.08510910428626]",2.180407326231914e6,29.204895211769127,37244.82716743123,1.6164867603582431,2.61e-5,3.04e-5,9.46e-5
sphere3D_-46.2_73.9_68.3_131.0_0.csv,14,"[-45.91848005013681, 74.49909177277893, 68.23671258725592, 131.12334216369666]",862005.7269391322,11.04429995720426,13148.013354643917,0.36515451347240996,2.28e-5,2.54e-5,9.54e-5
sphere3D_-46.5_44.8_-35.8_11.0_0.csv,717,"[-46.53171123929337, 44.879276954614745, -35.67267144026666, 11.237774034745598]",345854.2727995305,563.8628615156807,61552.0959465536,201.93014969291497,0.0001659,0.0002353,0.1440167
sphere3D_-47.0_-60.2_99.1_108.0_0.csv,784,"[-47.023182494043226, -60.150123546438564, 99.15857646495178, 108.03569615262401]",3.917674693120763e7,645.278078583971,725255.6021204822,25.972355621886603,0.0001799,0.0002348,0.1459678
sphere3D_-47.2_62.6_46.2_127.0_0.csv,790,"[-47.19273331384033, 62.73731523179549, 46.183006253877615, 127.0266499751784]",5.068894913996059e7,615.7317648398044,798083.6958078688,20.22238336565211,0.0001819,0.0002362,0.2034674
sphere3D_-47.6_-32.1_89.1_93.0_0.csv,238,"[-47.82331583112014, -32.070513806216844, 89.07634746953741, 92.96357030341176]",8.650312989850646e6,195.7588144111543,186101.13535499224,8.51652521398582,7.1e-5,8.13e-5,0.0001886
sphere3D_-48.8_14.7_5.4_62.0_0.csv,305,"[-49.03981698755107, 14.820334958938446, 5.375758733286121, 62.01577530375753]",5.248764156699132e6,256.951183016058,169271.90318937675,17.947624654387848,8.12e-5,9.75e-5,0.0001998
sphere3D_-5.5_68.2_46.7_100.0_0.csv,79,"[-5.676602714299914, 68.32868181166839, 46.80070199234324, 100.12528079260079]",3.2261465972080156e6,59.90284837986066,64442.19824673125,2.5329298490672163,3.57e-5,4.09e-5,0.0001679
sphere3D_-50.3_-36.7_61.7_83.0_0.csv,504,"[-50.212963041388726, -36.571336109463424, 61.68892191530312, 83.00267725076478]",1.4283589721053896e7,413.57793660259046,344171.78322942206,19.980570922285665,0.0001228,0.000164,0.0004288
sphere3D_-51.1_-13.6_-4.9_14.0_0.csv,790,"[-51.09082467642971, -13.766293247200522, -4.819992919753697, 14.144297778645713]",631438.1923602376,637.082511130055,89285.19495950322,185.1800374147956,0.0001836,0.0002592,0.1503626
sphere3D_-51.1_-88.9_13.2_56.0_0.csv,292,"[-51.19253929179884, -89.01624909956857, 13.356265595402936, 55.967508399691965]",3.3871216114812153e6,227.38547094566354,121038.8565900638,15.427666415448332,7.81e-5,9.31e-5,0.0001969
sphere3D_-51.6_-50.7_47.6_23.0_0.csv,628,"[-51.64865623875152, -50.874063199251175, 47.59857097442056, 23.111081003453258]",1.2892550676028326e6,497.0980956451661,111570.2954272039,85.54117678022567,0.0001478,0.0001865,0.0004036
sphere3D_-52.9_2.5_61.6_26.0_0.csv,166,"[-53.04898172791938, 2.391822845975654, 61.61374044107511, 25.98104892472263]",469192.76431530056,134.48517989952805,36118.07711879708,22.207061556579553,5.57e-5,6.52e-5,0.0002394
sphere3D_-53.0_-17.6_62.9_45.0_0.csv,292,"[-52.80970141569, -17.458220268597135, 62.72579695291081, 45.12052764086438]",2.5783432804600177e6,249.2520983261635,114286.92948564982,22.224696521434506,7.81e-5,9.32e-5,0.0002738
