name,npts,solution,resíduo algébrico,resíduo geométrico ,gradiente algébrico,gradiente geométrico
sphere3D_-34.7_-27.7_52.9_37.0_0.csv,952,"[-35.02708729150752, -28.055508509045865, 53.17531577749133, 36.93702375277146]",5.350862521988794e6,783.5046092889846,[-215378.73500213664 -172511.0592890795 326970.72838598647 -226992.22289122542],[-112.38503475465978 -63.97431623352803 111.16013693793009 -15.07261372912484]
sphere3D_-35.3_-92.4_-81.0_52.0_0.csv,138,"[-35.29356534728284, -92.31628304616086, -81.12051140774811, 51.96115927935388]",1.3199737807145284e6,101.92216429810937,[-13650.446923698819 -35705.050202501574 -31374.875992223926 -20094.006321010318],[-5.244272203407824 -5.732266367955138 -4.347282672195632 0.4841106941564277]
sphere3D_-37.5_1.7_0.4_135.0_0.csv,176,"[-37.42795346259653, 1.5686746249724925, 0.5474145300868112, 135.17938129328044]",1.189766225858955e7,135.514448991782,[105571.4156266618 -4424.692904760737 -1544.0685849946894 381339.8657473888],[1.149465331211295 0.050684522481303305 -0.4242666214569959 6.4222256968671445]
sphere3D_-38.5_50.2_-32.5_88.0_0.csv,224,"[-38.29687928562835, 50.17592646659041, -32.47259095589346, 88.0562721870706]",5.516980988045882e6,160.236753421866,[310186.5250275087 -406401.1627329128 263012.55703222944 713739.7072740936],[16.428580658732834 -26.546056437848403 16.47440093935854 25.036096969636162]
sphere3D_-39.5_64.7_-20.9_55.0_0.csv,431,"[-39.766624206969766, 64.91189246618859, -21.039124020500825, 54.951265745654375]",5.6873223725298345e6,362.59829325812257,[-280629.26231835125 458077.01463066076 -148471.08527413203 -387544.9597056131],[-55.38791516186142 76.18634924087378 -23.889935258714473 -23.527237365170876]
sphere3D_-39.9_-91.8_15.7_83.0_0.csv,343,"[-40.03962414298011, -92.7531335014596, 16.23204282776169, 82.95775350844848]",9.029403831237612e6,264.6095474369344,[-401986.43422585534 -931215.0700214814 162965.09161223093 -832408.221088568],[-34.10857344061693 -66.5091329303304 12.263656228308857 -26.29538638339224]
sphere3D_-4.0_-88.3_36.3_56.0_0.csv,196,"[-4.018397652520407, -88.79592285636369, 36.50676980624972, 56.07494810033285]",2.7146771372377765e6,163.62738352711034,[-7161.112054384779 -158241.57000755964 65058.03852767147 -99897.31547526758],[-4.920019258243926 -24.289348262764765 10.202279530552945 -4.092306042208676]
sphere3D_-40.1_-6.9_37.7_8.0_0.csv,834,"[-40.41456183209211, -6.98239171743191, 37.81003881860897, 8.146027632257649]",226752.24987703207,680.7222198623285,[-12028.661503389782 -2078.1822848368947 11253.472459198656 -2422.9261759266483],[-215.36916793511716 -17.85193954204457 50.695528783024095 96.57504805916724]
sphere3D_-41.6_-61.5_-17.7_86.0_0.csv,548,"[-41.263441238529694, -61.023527475113745, -18.00091691835455, 86.18893561398036]",1.7430933184811592e7,457.41249914269383,[1.6986854923651023e6 2.5121458051890903e6 741040.8705794077 3.552360290146328e6],[105.62693544740709 169.06671670906172 50.350350957790326 126.36761945469934]
sphere3D_-42.5_-76.2_36.2_125.0_0.csv,35,"[-42.02220919796221, -76.00932435492896, 36.0028545616444, 125.09251918700807]",1.4427980934612846e6,21.92949635234885,[35581.53795605856 64359.506815560555 -30484.759380229705 105950.92781394132],[0.9441054424993703 2.2685161225154937 -0.8274866479158216 1.8769856865563952]
sphere3D_-42.5_-98.0_42.8_91.0_0.csv,514,"[-42.56260139375083, -98.39831964502233, 43.032552359051564, 90.8915706662275]",1.724590244316843e7,407.15269441662133,[-576521.3570468195 -1.3328304877089923e6 582886.9634668487 -1.2306655450188173e6],[-41.10442016757929 -80.12219480779726 32.930749177143895 -31.52036391965649]
sphere3D_-42.8_-34.4_-20.5_16.0_0.csv,743,"[-43.12453205250419, -34.525644110953706, -20.414231987060095, 16.049990283989782]",878801.4233132331,636.1732268555904,[-47177.69703934101 -37770.621510926176 -22332.913683317747 -17547.557966084678],[-163.5674722078932 -70.29693900743531 -35.924023175769904 36.27167454019312]
sphere3D_-42.8_-96.0_12.3_86.0_0.csv,980,"[-42.84326634277607, -96.51976620416859, 12.577774175789896, 85.96311389248895]",3.308788751715506e7,832.016472424988,[-1.4429565599956838e6 -3.2507752490092637e6 423618.06897573214 -2.893751999048129e6],[-112.53998716494172 -223.00561101531076 22.43599468779542 -84.8933271999291]
sphere3D_-42.8_2.6_-49.1_110.0_0.csv,370,"[-42.89536250094348, 2.395415891498925, -48.9068241303646, 110.11636553588087]",1.8998292050455816e7,299.531875837509,[413038.2641219811 -23065.39363198934 470922.46262117533 1.060576360289539e6],[13.070783212001324 -1.706931931657751 19.099887721614152 25.434205423854934]
sphere3D_-43.4_58.1_47.2_132.0_0.csv,429,"[-43.38376949702551, 58.18604480243153, 47.0825045742419, 132.0084841244841]",2.9038202835773036e7,333.15976368712495,[506613.75754075876 -679467.2555554715 -549805.718426452 1.5418386078571195e6],[9.843363005554213 -19.520938206474238 -16.47774592124904 25.278535116962303]
sphere3D_-43.6_52.0_8.9_117.0_0.csv,35,"[-43.592276385272044, 51.96578967583909, 8.808946217319427, 117.12070190428919]",2.186907298900741e6,29.313951685275,[42168.41094912225 -50268.41807733232 -8521.217402006892 113320.23290321292],[0.8505432300527875 -2.563305874765254 -1.0905784449118898 2.404729236874317]
sphere3D_-46.2_73.9_68.3_131.0_0.csv,14,"[-45.78611154907809, 74.37582614380943, 68.2430668338307, 131.19106486269246]",870808.4816919272,10.870869141166992,[32298.34746216561 -52466.04689407575 -48139.888056428 92582.12957583524],[0.734017260596657 -1.476854541509644 -1.4648824933653342 1.4409812767233348]
sphere3D_-46.5_44.8_-35.8_11.0_0.csv,717,"[-46.697452133070016, 45.04246442844463, -35.779467363900885, 11.116885700286689]",344661.7371970411,559.5887589011439,[-11992.821635179744 11567.788329763398 -9188.86900786218 -2853.9705844006594],[-123.00976306429061 54.21978046725519 -6.16071867524716 57.115840821414686]
sphere3D_-47.0_-60.2_99.1_108.0_0.csv,784,"[-47.216491072839425, -60.61941574720349, 99.49826788114174, 107.92864767350359]",4.0755191554970816e7,663.3179111719694,[-1.8464742034717076e6 -2.3706163855821197e6 3.891034271207705e6 -4.218686915219858e6],[-90.40713215498536 -102.14813955282342 167.35559035894713 -82.44317623229117]
sphere3D_-47.2_62.6_46.2_127.0_0.csv,790,"[-47.109064381879676, 62.6569512443967, 46.1996834131884, 127.06877831454588]",5.088109834545972e7,615.0176952867082,[1.2177949866783384e6 -1.6197163350773277e6 -1.194286993061649e6 3.285632471544998e6],[29.69944334806996 -50.61252505193407 -38.06400102974933 57.08012091071757]
sphere3D_-47.6_-32.1_89.1_93.0_0.csv,238,"[-48.100676003565496, -32.557431892741945, 89.46027026199481, 92.82145583021303]",9.140771354411555e6,200.36354630338357,[-633665.8558685449 -428903.18098059774 1.1785264456019744e6 -1.2219206984072195e6],[-39.31632848076332 -24.5853512167526 67.02842884905006 -32.60946388905802]
sphere3D_-48.8_14.7_5.4_62.0_0.csv,305,"[-48.498669099790206, 14.643962942668683, 5.443990732842693, 62.22765867554681]",5.632637426400323e6,266.99609609996156,[849534.9921419409 -256513.40901347416 -95360.56783198759 1.0917321927163245e6],[102.34416853098378 -34.084012886957915 -12.909955850387304 76.3754626387622]
sphere3D_-5.5_68.2_46.7_100.0_0.csv,79,"[-5.603758522897405, 68.09853628766236, 46.85257751691898, 100.19503121367921]",3.270832296541927e6,59.95336081641244,[23013.8720451682 -279671.40165300603 -192417.14638080646 411746.69165986025],[0.6994513532312888 -14.143257775872176 -10.160824766641447 11.070720700875086]
sphere3D_-50.3_-36.7_61.7_83.0_0.csv,504,"[-51.07423075491313, -37.94711988617362, 62.687963347138556, 82.61543208764228]",2.0924692861054853e7,497.322731150281,[-3.6268459260047935e6 -2.6946731282811756e6 4.451551812229282e6 -5.8564682716594525e6],[-273.41997039636874 -198.31712652023796 314.13270939377355 -205.31538430123575]
sphere3D_-51.1_-13.6_-4.9_14.0_0.csv,790,"[-51.36151509461534, -13.82699474804374, -4.796829666258193, 14.009396764711227]",633178.0127848048,642.3767191670302,[-48936.24457538728 -13174.089502720719 -4570.325258480225 -13337.83478182622],[-195.36844631739547 -40.03678671607035 -29.85597550640919 40.94005850032994]
sphere3D_-51.1_-88.9_13.2_56.0_0.csv,292,"[-51.28514698024202, -89.20286984138701, 13.455921723552981, 55.91881836106192]",3.4068151675044415e6,228.1234166821652,[-91414.87486717767 -159002.55072936547 23984.944431254633 -99648.23189968267],[-19.761699314206826 -25.04173283825435 4.988258386422245 -3.1122554207834696]
sphere3D_-51.6_-50.7_47.6_23.0_0.csv,628,"[-51.76707636474951, -51.033311170431176, 47.70442499787407, 23.03967854844396]",1.2929136079857924e6,500.2336115189004,[-38075.035594318026 -37535.346313273796 35086.92797376643 -16941.01951607805],[-68.36736073447625 -37.238225678858754 24.369505037953935 18.6225753444038]
sphere3D_-52.9_2.5_61.6_26.0_0.csv,166,"[-53.18792041742463, 2.3172706173594664, 61.6937232900236, 25.9044145139544]",470023.19641995686,135.90425849395052,[-16744.929954336832 729.5365918475957 19422.776205969738 -8152.646718582286],[-21.52969175593396 2.8909952393620464 13.973215134337119 3.690215602275039]
sphere3D_-53.0_-17.6_62.9_45.0_0.csv,292,"[-52.96482348872852, -17.624734284976043, 62.862421352804525, 45.04372489847461]",2.597783104491336e6,251.34174907012448,[-109150.34460535781 -36321.19761880431 129547.39583328192 -92789.64822261922],[-33.575757605487425 -9.956573861034244 31.952729388386878 -4.301598152422272]
sphere3D_-53.2_76.2_43.1_12.0_0.csv,869,"[-53.38041348578803, 76.36013874487948, 43.11391408866064, 12.044515708768364]",514503.8886730699,698.178249986,[-10567.170137374509 15116.229479620933 8534.817100726254 -2383.8698975311504],[-115.33932527083864 49.24335333168873 34.966218623780875 69.5711061870244]
sphere3D_-56.9_98.3_-43.6_146.0_0.csv,403,"[-56.702158906972215, 98.11893714904494, -43.43234387692574, 146.12092602152495]",3.8010188788491555e7,341.68253514003965,[1.2996418494872137e6 -2.24893512706007e6 995491.0502810632 3.350176483217281e6],[26.416561738363107 -53.12261922828989 23.972436026705235 42.27406481766627]
sphere3D_-57.3_-58.2_-72.4_108.0_0.csv,588,"[-59.87030718025169, -59.22486955557047, -72.7906648964227, 106.83802225970501]",8.717393800336242e7,868.8485427161044,[-2.0370641721803356e7 -2.015103405274136e7 -2.4766743735468145e7 -3.6276900139316194e7],[-898.9419867134524 -868.248947577891 -1053.5398685356965 -776.9406663333162]
sphere3D_-57.3_71.3_19.5_43.0_0.csv,526,"[-57.36854176501457, 71.42294880906827, 19.475684709040046, 42.99421085712573]",4.0997243428086983e6,423.6818522535781,[-135828.21089610233 169104.0255608721 46111.46333558358 -101765.53233062167],[-54.129895279162504 44.29324779028821 15.40934052545042 -0.8771160828096498]
sphere3D_-57.4_-23.2_7.8_26.0_0.csv,790,"[-57.56849945227088, -23.140577986093632, 7.66885215962707, 26.022565677562532]",2.1320453574355994e6,630.2058312211601,[-151805.93614781773 -61020.821066710916 20222.470489896717 -68578.06593334416],[-147.01276635014335 -61.52764373839666 -10.139122312696228 4.932554539303318]
sphere3D_-57.9_-51.2_18.7_120.0_0.csv,240,"[-57.65754632103042, -51.15488373065951, 18.76970285725955, 120.04209379118114]",1.450636003472267e7,191.64488346402533,[411934.4696257901 365476.18211039185 -134100.18435990228 857852.3921327267],[11.911025054093008 12.403311279830389 -4.73159031134896 16.981590340719663]
sphere3D_-58.5_-74.9_44.0_16.0_0.csv,548,"[-58.670818686804736, -74.93811805127083, 43.853147550380726, 16.117077727476353]",555968.4000383266,425.5736608310768,[-12167.43011842748 -15541.019091374808 9094.471854194773 -3341.8119262591463],[-62.176971193466684 -36.5986538298482 12.5355712997629 29.70607188553179]
sphere3D_-58.9_-54.1_0.2_111.0_0.csv,494,"[-58.77267116853207, -53.97744898843623, 0.10768269338295974, 110.9902509532214]",2.4110191336367723e7,390.36653507299667,[951448.9577911308 873820.8858501134 -1743.2351555587811 1.797384032214409e6],[33.639575006098895 35.392303583765425 -0.22877867414384578 40.88408573995383]
sphere3D_-59.7_-7.7_7.3_29.0_0.csv,737,"[-59.85545712470032, -7.994637523812169, 7.401475420161321, 28.963830071521073]",2.506054010863784e6,573.2003992576092,[-209378.7322647315 -27965.822165973786 25890.89808627403 -101246.83833629543],[-160.95476931329281 -8.318410505067312 16.775389198261337 -4.4955159340328095]
sphere3D_-59.9_-27.4_-8.9_5.0_0.csv,719,"[-60.11372432222401, -27.4576318439178, -8.819508506912713, 5.184417541942063]",71167.12018140723,571.4554921384978,[-3871.1546233746544 -1768.1941969307861 -567.9515211174904 -333.7108439108575],[-194.28809965730971 -19.79155605839476 -18.48973664681014 130.15893572641593]
sphere3D_-60.8_-99.3_76.8_98.0_0.csv,54,"[-60.969928805243626, -98.92390587049077, 76.81866887690283, 97.87449833132843]",2.1783405620878385e6,44.314475238559965,[-54039.32291754984 -87678.97548856107 68086.49664701086 -86731.20148232562],[-4.343539073577401 -4.876683974532956 3.239641540420321 -1.6830408189940727]
sphere3D_-60.9_-36.9_41.5_82.0_0.csv,185,"[-66.7954052490995, -44.017528399344776, 46.257328718445834, 80.09960868653518]",8.119707128474478e7,637.6453604882761,[-1.0151598059677685e7 -6.689805297598707e6 7.030211235532227e6 -1.2162119656667741e7],[-801.5849937356662 -523.4126910175999 436.6313358326081 -435.9981919367642]
sphere3D_-62.9_3.6_28.5_91.0_0.csv,871,"[-62.64275774499528, 3.858125583808068, 28.422050672602516, 91.12208501041086]",3.068843327197954e7,718.3367303902563,[2.1577269305457e6 -132892.95959409708 -978996.2377953216 3.1404621379277357e6],[120.63747041447012 -7.927487568959723 -59.05477821223007 104.71200973379675]
sphere3D_-64.1_-88.1_-28.5_89.0_0.csv,567,"[-64.37230949428857, -88.14790117543754, -28.51141659846914, 88.9174774827451]",1.7198812903791904e7,441.99905959500495,[-917067.813783924 -1.2557822401459084e6 -406182.45162868476 -1.2662205061787479e6],[-66.66405345411478 -80.15441645373753 -26.2668040215492 -33.929015222073275]
sphere3D_-64.1_10.2_-3.7_142.0_0.csv,975,"[-63.88843597965557, 10.105925434345306, -3.7370503942491315, 142.0775908334557]",8.002076737049149e7,780.3965302395178,[1.278798549864763e6 -202281.4080518205 74801.24612155405 2.8441977802512757e6],[22.489219940120144 -6.783789215301428 0.42507871868579983 42.2067207727776]
sphere3D_-65.0_-41.6_89.4_22.0_0.csv,522,"[-65.039834004633, -41.61669131363105, 89.32144503809486, 22.108529108111618]",1.0326665277999952e6,418.53467699780293,[-19968.907149752442 -12777.398040593747 27423.98824091492 -6786.879790778514],[-53.283674583819526 -9.22768248076675 25.805414596410788 20.425731644289442]
sphere3D_-68.0_-50.9_-67.6_115.0_0.csv,14,"[-67.25510414206637, -50.9958285603128, -67.24753859529008, 115.20662896967067]",627417.8764414733,10.851538148029533,[101851.87200039995 77228.64560762099 101840.41465290202 174684.9874365182],[3.6577619548668854 2.9323243404234547 3.6687537746083123 3.3931279983374907]
sphere3D_-68.6_-8.5_-84.0_129.0_0.csv,696,"[-68.48874954055714, -8.564153359865696, -83.96378052044363, 129.1168165156987]",4.571851442348127e7,542.2843707418295,[2.57240272963647e6 321665.26076886 3.153637052070801e6 4.851559889898776e6],[71.19388456218736 9.13534155689441 95.43715077698522 78.07176997334841]
sphere3D_-7.9_23.3_23.3_49.0_0.csv,959,"[-7.799350483742206, 23.173863310562616, 23.391754800085664, 49.073300193234545]",8.64033506517622e6,748.0944165803259,[212450.4303020769 -631244.5173914324 -637179.7732584828 1.3388521551673745e6],[16.684680104336792 -127.24209975440957 -129.25013021158202 157.33390059670364]
sphere3D_-70.5_-29.7_1.8_38.0_0.csv,237,"[-70.77402598364124, -30.00161114763174, 1.8459042459757047, 37.93508157346464]",1.2606092643406366e6,174.44896634521538,[-79718.31035246441 -33793.156675550155 2079.186050352768 -42710.148550944046],[-35.860476596904114 -10.555229529188008 0.9972462641841733 -1.6820472463957543]
sphere3D_-71.4_85.1_-80.6_103.0_0.csv,178,"[-71.57558434481463, 85.21167932502895, -80.50963758910267, 103.02909364424661]",6.067242624039978e6,129.01598359071167,[-210348.2503766052 250422.37267779827 -236603.88609362522 -302711.29205433384],[-11.926305656091321 11.073850235658611 -11.614256330427718 -5.738976243644345]
sphere3D_-75.9_-13.1_31.6_95.0_0.csv,200,"[-75.50361653163958, -12.49217052309843, 31.145091487658934, 95.16791176599675]",8.802622561488379e6,178.86671781053866,[1.1845523861029267e6 195985.7167181799 -488625.5007626217 1.4943995315575132e6],[62.48759236478494 10.693123128859717 -28.6195325785423 43.81458408829428]
sphere3D_-75.9_-30.5_-44.4_78.0_0.csv,537,"[-76.23359752036227, -30.859098873894435, -44.34425482156054, 77.95345874371819]",1.364761950134766e7,447.1782368549618,[-1.5617801013520914e6 -632203.2297344953 -908470.5043688619 -1.5958117108497925e6],[-138.65019930559717 -52.77150913048412 -78.16281406443854 -58.4727799272562]
sphere3D_-76.5_-18.8_-25.7_139.0_0.csv,329,"[-76.6051477445035, -18.920556567487335, -25.641807324395373, 138.9810853174917]",2.7511161748758e7,275.84722107789503,[677863.0903956123 167424.08733466227 226899.04357857187 1.2300127263714434e6],[14.032588183745304 4.6996158356610716 6.180527851319038 18.482215175886324]
sphere3D_-77.0_-70.7_-81.9_65.0_0.csv,533,"[-77.11278420806457, -70.61368146604796, -81.90873005026364, 64.95281453060059]",8.609849855732631e6,424.70232922215433,[-197802.59976238493 -181131.70096327589 -210104.71759096545 -166586.14614365852],[-33.07748280870539 -23.611169010306156 -27.149887555722938 -2.024326728360691]
sphere3D_-77.2_7.9_-51.4_97.0_0.csv,272,"[-75.95467197867997, 7.233734721447571, -50.88497599786873, 97.53036529041849]",1.5835671804356644e7,269.34053755568215,[4.242435490842202e6 -404039.0421564801 2.8421718177466565e6 5.457451786319164e6],[218.52045953629766 -19.77476841593568 154.38053012930752 147.73708333732066]
sphere3D_-78.1_77.0_-32.1_121.0_0.csv,904,"[-77.41509572962049, 76.08320103085589, -31.53081948853474, 121.27324349363272]",6.0647245257830575e7,765.6672836910147,[9.582882628944313e6 -9.418013097324576e6 3.903064893286358e6 1.5027456974179083e7],[317.0768258419076 -319.28022598627825 136.34080918330514 263.9863223298314]
sphere3D_-78.7_-44.7_59.2_143.0_0.csv,980,"[-78.39400114529637, -44.60723403146137, 59.10712174480542, 143.13075372899328]",8.175467929151985e7,784.1536023786596,[2.891990040014171e6 1.6455809711397502e6 -2.180488364860941e6 5.281350561397287e6],[61.274716016887346 39.4024592403448 -53.677631608766475 71.42115972239827]
sphere3D_-80.7_83.6_51.3_123.0_0.csv,500,"[-81.8276129839336, 84.4316712374936, 50.87721300683122, 122.55747437371555]",4.3480286028690875e7,487.44238622996045,[-9.898816537870146e6 1.0213833608092219e7 6.154697407723836e6 -1.480471103350796e7],[-335.200795877709 337.9842379717789 203.02392904611105 -240.53713411864715]
sphere3D_-82.5_21.5_-95.5_41.0_0.csv,310,"[-82.73348654471513, 21.60463923543553, -95.53719889131709, 40.96321234537005]",2.0372445393363659e6,248.69292913439108,[-45666.48749024222 11925.13488835623 -52733.76575183946 -22607.443222100526],[-23.109627278442098 1.5578633900596297 -17.249534040122164 4.041903241774975]
sphere3D_-84.0_30.4_-72.2_36.0_0.csv,495,"[-83.92475237773394, 30.489381575850704, -72.325397994654, 36.06974311690446]",2.7258557556229495e6,409.0658641123693,[-76861.89932963376 27923.487535120596 -66238.71146586465 -33028.67305401014],[-42.88502871349818 12.75979180519101 -23.27578915783165 8.19495968537042]
sphere3D_-85.2_83.7_36.1_74.0_0.csv,453,"[-85.28803881797755, 83.87738135895891, 36.10051465935485, 73.9893394771154]",1.0330962653818943e7,368.10629557539994,[-347493.01614303683 341745.50894766394 147086.00286545994 -301398.74325713364],[-41.846008789445385 32.06945506452843 14.883813948122054 -7.382365599445677]
sphere3D_-86.1_96.0_16.3_98.0_0.csv,808,"[-86.16525932517506, 96.22204535663255, 16.19117202037826, 97.94182410749683]",2.9603446082185693e7,632.055409737698,[-1.3863162005192994e6 1.548120221228314e6 260500.39483984516 -1.575361295201816e6],[-82.04198459434411 80.17762503673353 13.98490515214609 -33.173550052497916]
sphere3D_-86.2_-55.2_-60.1_65.0_0.csv,725,"[-86.38487305457329, -55.33827419405157, -60.02639746141838, 65.05316859316692]",1.15939671117437e7,562.4204874613464,[-404678.92038409604 -259237.89976142684 -281199.90064994997 -304686.7544845659],[-58.877223065017795 -30.40336854288006 -35.61751383487341 -7.491779718666308]
sphere3D_-86.6_21.5_50.7_91.0_0.csv,271,"[-87.26423995570404, 21.456302737671727, 50.76422589626858, 90.71028811360983]",8.481257046875075e6,212.6661938318604,[-1.2134761901384853e6 298366.3470146367 705915.4983509559 -1.2603562654195495e6],[-76.96136927719245 17.03641527581026 42.00282643248042 -35.457037468999545]
