1,2,3,4,5
sphere3D_-1.4_-45.0_17.7_25.4_109.csv,546,109,6,3.1167863550403066e-27
sphere3D_-10.3_-19.0_9.6_11.4_23.csv,117,23,6,3.452369633014072e-27
sphere3D_-10.8_16.4_33.1_49.3_192.csv,960,192,6,7.000775377519024e-27
sphere3D_-11.9_17.7_-26.9_60.9_143.csv,715,143,5,2.1932521021560952e-27
sphere3D_-12.2_-44.9_-25.1_8.5_127.csv,635,127,16,8628.437753467952
sphere3D_-12.8_-10.0_49.9_2.7_106.csv,528,106,5,2.982573674174872
sphere3D_-15.7_19.3_40.1_31.0_144.csv,722,144,6,2.3537200458620553e-26
sphere3D_-15.9_-16.0_12.5_43.7_54.csv,272,54,5,3.3338617709320808e-28
sphere3D_-16.1_22.9_7.8_70.4_163.csv,814,163,5,6.512508995786105e-28
sphere3D_-16.3_35.8_31.8_10.3_180.csv,898,180,17,6.609865524846858e-27
sphere3D_-17.6_37.1_36.3_55.6_138.csv,691,138,6,1.714380986601441e-24
sphere3D_-17.6_40.3_2.3_26.2_153.csv,764,153,6,1.2421437709977073e-26
sphere3D_-19.0_35.1_32.9_56.0_198.csv,989,198,5,1.0124484641818826e-25
sphere3D_-20.2_35.2_-38.9_64.3_197.csv,983,197,5,1.0623905971271037e-25
sphere3D_-21.5_2.5_-29.4_35.0_82.csv,409,82,6,1.3154283101654803e-25
sphere3D_-22.1_-49.5_-30.4_12.4_120.csv,598,120,23,1.2430364780455297e-26
sphere3D_-22.1_43.9_43.9_32.3_50.csv,252,50,6,3.0414901979345433e-27
sphere3D_-23.0_4.7_28.3_27.6_127.csv,634,127,6,7.387956629818856e-27
sphere3D_-28.8_-2.5_-8.9_78.8_192.csv,958,192,5,1.0315434856533586e-27
sphere3D_-29.2_14.8_-6.7_60.8_150.csv,750,150,5,6.5525067088711395e-28
sphere3D_-29.8_-21.6_-35.4_49.0_85.csv,423,85,6,3.7163858164775937e-25
sphere3D_-29.9_20.8_-31.8_14.3_23.csv,117,23,7,25.19181110441989
sphere3D_-3.4_40.9_-28.3_34.0_70.csv,352,70,5,1.7260823570339944e-27
sphere3D_-30.1_23.4_31.3_57.9_62.csv,311,62,6,1.9871524262022878e-26
sphere3D_-30.7_-39.2_36.8_62.7_154.csv,769,154,6,1.771192921083311e-24
sphere3D_-32.4_-47.0_-16.4_5.5_142.csv,710,142,12,458.076913584393
sphere3D_-34.0_-16.8_-22.1_19.4_35.csv,174,35,8,1.689518191853814e-27
sphere3D_-36.2_-38.9_8.5_52.4_26.csv,129,26,5,9.000519591475614e-26
sphere3D_-36.2_-40.5_-47.7_30.6_176.csv,879,176,6,6.942268707296451e-27
sphere3D_-36.8_-35.3_40.0_4.8_123.csv,615,123,7,660.0749816768673
sphere3D_-37.9_-47.9_20.6_52.8_145.csv,727,145,6,3.974204819603264e-26
sphere3D_-39.3_-26.1_-20.3_4.3_55.csv,274,55,9,8.748958480340741
sphere3D_-39.4_-27.0_-29.3_14.0_163.csv,814,163,12,4.17824122754835e-26
sphere3D_-4.2_-25.2_-46.3_73.0_77.csv,387,77,5,3.344692430567337e-27
sphere3D_-40.3_-25.7_0.2_22.2_43.csv,213,43,7,8.527463125922697e-28
sphere3D_-40.7_34.6_-33.4_5.4_83.csv,415,83,7,26.46526760993182
sphere3D_-41.2_-12.3_46.6_23.2_179.csv,896,179,7,1.80284299126947e-27
sphere3D_-44.4_-0.1_40.5_32.5_77.csv,385,77,6,2.1052330977633142e-26
sphere3D_-44.8_47.0_40.1_71.3_77.csv,385,77,5,1.6250359927188288e-25
sphere3D_-45.4_8.4_-30.6_71.3_125.csv,625,125,5,1.1657472145589188e-26
sphere3D_-46.8_-36.3_-42.3_69.2_46.csv,230,46,5,5.125813035179618e-25
sphere3D_-47.8_27.0_31.8_55.2_53.csv,264,53,5,1.2981451337707233e-26
sphere3D_-5.9_5.8_7.0_50.3_134.csv,671,134,4,1.6801504686043144e-28
sphere3D_-6.4_-4.8_-6.0_57.5_25.csv,123,25,5,1.996804166340686e-29
sphere3D_-7.0_-37.6_-16.9_25.5_196.csv,979,196,6,3.602546639692391e-26
sphere3D_-7.4_-28.0_-30.6_46.2_81.csv,407,81,6,2.2747623877832207e-26
sphere3D_-7.4_20.0_-33.7_38.7_194.csv,970,194,6,6.694328315004767e-25
sphere3D_-8.7_-47.8_17.4_22.2_171.csv,854,171,7,3.485199805218074e-27
sphere3D_-8.7_32.7_-0.2_31.5_163.csv,813,163,6,5.467858482192283e-25
sphere3D_-9.5_-12.8_-18.7_25.5_112.csv,560,112,6,1.3759760958690721e-25
sphere3D_-9.5_-33.5_31.8_39.1_21.csv,103,21,5,9.19598653561455e-27
sphere3D_0.2_15.7_43.0_68.4_137.csv,686,137,5,1.2489332133120567e-27
sphere3D_0.4_-29.1_-45.1_13.3_193.csv,966,193,11,5.979442402058829e-28
sphere3D_13.2_0.5_49.5_48.2_21.csv,105,21,6,6.725813306031673e-26
sphere3D_14.0_-23.0_-33.9_17.8_160.csv,801,160,8,2.5794106086182602e-26
sphere3D_14.7_-32.7_9.3_75.0_174.csv,872,174,5,1.0857838358631252e-27
sphere3D_14.8_-39.8_5.8_34.8_197.csv,983,197,6,7.026352054588577e-26
sphere3D_15.0_26.2_1.8_20.1_104.csv,521,104,6,6.573843701539017e-27
sphere3D_15.5_33.1_-21.0_56.6_97.csv,485,97,5,5.076886148500861e-27
sphere3D_15.5_39.7_26.2_28.7_149.csv,747,149,7,7.622790660541836e-27
sphere3D_15.8_-23.1_-7.7_60.4_76.csv,378,76,5,4.8319579337533585e-28
sphere3D_19.6_-47.2_30.8_44.2_72.csv,358,72,6,1.1848770144733306e-26
sphere3D_2.7_-20.8_32.8_23.1_168.csv,841,168,6,6.878321670166972e-27
sphere3D_21.1_-42.5_-30.6_59.3_190.csv,950,190,6,2.678158506508036e-25
sphere3D_21.3_21.0_-24.4_22.8_150.csv,752,150,6,7.56586325287366e-27
sphere3D_21.3_9.4_47.3_29.8_143.csv,714,143,6,4.874402348239742e-27
sphere3D_21.5_-2.7_-9.6_57.7_48.csv,242,48,5,1.6902269340733484e-28
sphere3D_21.5_-38.2_1.6_26.4_172.csv,858,172,6,3.0799810634310888e-27
sphere3D_22.5_42.5_29.9_73.3_35.csv,175,35,5,4.62325646125978e-28
sphere3D_22.8_-32.7_-40.9_51.0_42.csv,208,42,5,6.938597114450471e-27
sphere3D_23.8_-6.4_-8.4_5.7_82.csv,408,82,6,1141.5027040089747
sphere3D_24.4_-40.8_33.6_35.0_129.csv,644,129,6,6.613158094679782e-28
sphere3D_24.8_35.6_-22.3_14.5_87.csv,434,87,9,139.37031440617722
sphere3D_25.7_-24.4_-48.1_6.0_82.csv,408,82,13,6.9032298511231565
sphere3D_26.2_4.6_34.2_37.5_93.csv,466,93,6,3.650397909904647e-26
sphere3D_26.3_16.2_-24.9_72.6_144.csv,720,144,5,2.3109033105988227e-27
sphere3D_28.4_-6.1_-6.4_49.9_102.csv,511,102,5,1.3973623230100477e-27
sphere3D_29.5_-47.1_11.5_23.3_67.csv,335,67,8,7.266589146955439e-27
sphere3D_29.9_-19.4_17.2_44.4_173.csv,864,173,6,2.3706265522486664e-26
sphere3D_30.3_-50.0_-3.6_43.3_58.csv,289,58,6,4.483162005989119e-27
sphere3D_32.3_-48.6_35.8_31.3_153.csv,765,153,7,7.455179288597748e-27
sphere3D_32.3_24.3_39.5_11.3_154.csv,768,154,15,1.1774118788972924e-26
sphere3D_33.1_-45.2_-41.5_53.9_69.csv,344,69,5,2.558858316846924e-27
sphere3D_34.7_3.2_6.3_26.5_177.csv,884,177,6,1.1988529488193643e-26
sphere3D_38.3_-12.7_-45.7_11.6_61.csv,307,61,8,520.3846803372746
sphere3D_39.2_-49.7_1.6_30.7_112.csv,561,112,6,1.570856255376272e-27
sphere3D_40.2_23.4_16.1_20.4_120.csv,601,120,8,5.4474111882696546e-27
sphere3D_41.2_-19.3_-38.2_9.3_144.csv,718,144,19,92.51608519342744
sphere3D_41.6_2.4_46.3_52.2_167.csv,833,167,6,1.1160227925864712e-25
sphere3D_42.6_-6.0_-26.4_71.6_46.csv,230,46,6,1.688018277613125e-27
sphere3D_45.7_-43.9_45.4_5.6_133.csv,663,133,11,284.1720134334747
sphere3D_45.8_-22.8_34.3_41.4_172.csv,858,172,6,6.792133223667733e-27
sphere3D_46.2_16.7_-17.5_18.2_38.csv,191,38,6,3316.600398950659
sphere3D_47.3_26.8_-25.7_57.5_174.csv,870,174,6,3.50034697893383e-25
sphere3D_48.1_10.7_-43.0_2.4_68.csv,342,68,6,10.589297994559065
sphere3D_48.4_-30.2_-25.3_52.6_113.csv,566,113,6,4.314294407720206e-26
sphere3D_48.7_46.8_-26.6_70.2_167.csv,833,167,5,3.993683494023382e-25
sphere3D_49.2_-18.7_-26.0_4.2_69.csv,344,69,7,16.735088610282087
sphere3D_5.1_2.9_34.0_49.9_130.csv,649,130,5,7.415351827719798e-27
sphere3D_6.5_40.3_12.5_69.2_40.csv,200,40,5,1.98215785429961e-27
