1,2,3,4,5,6,7
sphere3D_-10.5_14.8_-105.2_109.0_30.csv,280,"[3.487327435767919, -22.692933769204103, -67.89788693887725, 132.63874549689402]",5,6.561669753585491e9,4278.1639284539415,0.0007293
sphere3D_-102.7_94.2_-58.4_139.0_147.csv,1339,"[-103.07586593413816, 94.71895427441349, -58.73614990680233, 138.89723429735062]",7,6.417653007312643e9,3524.50282058349,0.0120578
sphere3D_-106.8_-55.1_-91.4_137.0_195.csv,1773,"[-107.12242570131937, -55.119451240918515, -91.53348280249284, 136.89986831091372]",6,7.184468193592168e9,4364.569145608017,0.01705385
sphere3D_-107.4_16.6_-84.7_34.0_46.csv,420,"[-107.43039689888967, 16.690008195443646, -84.74070243218421, 34.05374463598664]",5,6.19197941257617e6,477.7986861195674,0.0013423
sphere3D_-108.0_89.2_-52.7_23.0_46.csv,427,"[-108.09987084345032, 89.54243953922114, -52.82371612563533, 23.0702493128563]",5,1.8390779663771833e6,406.81018382638365,0.0013618
sphere3D_-112.3_-51.7_-90.3_19.0_132.csv,1207,"[-112.30709318859316, -51.65936284389536, -90.33722959481321, 19.041470738053327]",6,3.333855014506735e6,1155.4961251592595,0.0083478
sphere3D_-115.3_14.3_78.1_30.0_84.csv,768,"[-115.48786071787103, 14.106475091848575, 78.16048575202555, 30.011769462577032]",5,7.697438819933384e6,785.8696271558716,0.0033289
sphere3D_-115.8_-86.6_-81.4_104.0_132.csv,1209,"[-115.8608725269591, -86.67571606345729, -81.32372627657168, 103.97194559611104]",5,1.252318646274335e9,2277.6068590760606,0.0071427
sphere3D_-116.7_-79.9_102.4_114.0_22.csv,202,"[-116.91295915979109, -80.03666734127404, 102.43798858554383, 113.97524777212307]",4,2.7481665804869306e8,441.2916618811817,0.0004096
sphere3D_-17.9_-82.8_-81.9_60.0_138.csv,1257,"[-18.005776618344782, -82.95960766464111, -81.8954794033213, 59.89120452859637]",6,1.9348630730013323e8,1939.0108525371948,0.00909635
sphere3D_-19.4_71.3_11.8_9.0_23.csv,218,"[-19.559830165212663, 71.46943924518992, 11.816309457142355, 9.034475737198278]",5,103452.81927475233,194.29400031534118,0.0005538
sphere3D_-24.4_109.4_-45.8_40.0_111.csv,1013,"[-24.39168588018369, 109.51659221972129, -45.910532849661415, 39.96147929413499]",5,2.83721860174349e7,1181.0283228071055,0.00522025
sphere3D_-24.6_-2.6_70.5_126.0_42.csv,387,"[-24.633804580744545, -2.521879587651891, 70.34444466444876, 125.96243743628453]",5,1.0029616566247166e9,885.8413193108713,0.0012112
sphere3D_-24.9_76.4_30.7_83.0_48.csv,444,"[-25.496599586153245, 77.99124286575777, 29.98126209804173, 82.59786586639814]",9,2.4074476915801764e8,875.6061130381001,0.0026233
sphere3D_-31.8_92.1_114.1_113.0_217.csv,1981,"[-31.841857772688385, 92.15548206478795, 114.18277652209308, 112.93382739881777]",5,3.872929429457885e9,4527.051236072291,0.01672715
sphere3D_-33.9_116.5_-64.6_25.0_116.csv,1063,"[-34.04469234245426, 116.70446185269616, -64.64120277670624, 24.951993201970357]",6,7.1387352716466915e6,1113.8067065589971,0.0068208
sphere3D_-34.1_1.1_-33.8_50.0_135.csv,1232,"[-31.85789533353749, -0.4309576922851668, -32.20844988854785, 51.12654839818834]",21,1.3800935732050368e8,2347.6902434221583,0.0334636
sphere3D_-35.5_-52.5_-107.9_48.0_166.csv,1512,"[-35.60044697480585, -52.48960173766342, -107.87611786301242, 47.98963196718244]",6,9.849356890937746e7,1958.9796081561901,0.0127975
sphere3D_-38.9_-80.8_112.6_134.0_128.csv,1166,"[-39.18029769430678, -81.72468696202043, 113.26228853032644, 133.8148360075343]",8,3.889869211527337e9,2798.1765659823527,0.0103147
sphere3D_-40.1_-108.3_-35.5_44.0_2.csv,22,"[-40.18183921117395, -108.60349583437879, -35.688000131696384, 43.937321956436655]",3,808754.5550974353,22.683865301239827,5.34e-5
sphere3D_-44.7_98.2_54.7_8.0_201.csv,1830,"[-44.93222009939576, 98.2658610620442, 54.653968706873705, 8.068574354006271]",7,575760.4764988758,1558.6634930684404,0.020328
sphere3D_-46.4_-102.0_-64.5_151.0_35.csv,319,"[-46.05870831225616, -101.88385422390377, -64.53431111033743, 151.1891453196422]",5,1.6526574951211495e9,794.2124134678619,0.000931
sphere3D_-47.3_-46.9_-7.0_129.0_22.csv,207,"[-47.22109436518887, -47.05105638431657, -6.921371309356997, 129.06849780867003]",5,7.456078426115636e8,529.5284012354135,0.0005233
sphere3D_-48.9_91.5_24.5_56.0_28.csv,259,"[-49.06077641447568, 91.65508904771399, 24.402223281487938, 55.98166884585671]",4,2.1050000116789356e7,351.3572025569803,0.0005577
sphere3D_-59.1_110.2_12.7_121.0_44.csv,409,"[-59.72132410787415, 111.59966475867539, 12.109665947385233, 120.79165483324695]",9,7.805614274161868e8,914.9798243060632,0.0023574
sphere3D_-61.3_97.5_-109.3_155.0_132.csv,1201,"[-135.14284156665306, 261.77664457827154, -249.24521346367698, 247.3393553129338]",5,8.688847574482292e11,47848.02962770221,0.0069708
