1,2,3,4,5
sphere3D_-1.5_-46.3_-24.2_51.9_57.csv,283,57,5,199.67749121155524
sphere3D_-10.1_-49.8_42.7_9.7_91.csv,456,91,7,19.902052164770762
sphere3D_-12.0_39.4_15.3_51.4_161.csv,803,161,6,12.097145607780044
sphere3D_-12.1_47.7_-20.9_54.5_104.csv,518,104,6,191.65409446656966
sphere3D_-12.7_20.7_27.9_37.6_119.csv,594,119,6,339.01939913477065
sphere3D_-13.5_-12.2_39.5_70.2_168.csv,841,168,5,1.2926770714839946
sphere3D_-13.9_32.2_-46.5_76.7_53.csv,267,53,5,0.7239682572963297
sphere3D_-14.0_-37.4_-3.2_35.5_85.csv,423,85,6,14.065716270200166
sphere3D_-14.4_-19.8_39.1_55.6_94.csv,471,94,5,4.51584265493726
sphere3D_-15.2_25.9_27.5_42.5_62.csv,311,62,5,61.98054101130677
sphere3D_-16.1_-3.2_6.9_63.8_190.csv,951,190,5,0.7980576184535276
sphere3D_-17.1_-46.6_36.0_54.2_193.csv,966,193,5,13.03242467685124
sphere3D_-19.2_-7.3_-13.9_29.6_93.csv,466,93,6,15.302694446985665
sphere3D_-19.8_1.8_-48.1_5.1_72.csv,362,72,4,1.2394925631350477
sphere3D_-2.1_12.0_-20.9_60.3_135.csv,675,135,5,0.7994784352195553
sphere3D_-21.5_-27.9_48.4_8.9_150.csv,752,150,15,97.00358012554511
sphere3D_-21.5_5.8_-11.6_34.6_43.csv,217,43,6,2.453494577460849
sphere3D_-22.7_31.5_-10.1_11.2_110.csv,552,110,11,14.211762671167046
sphere3D_-22.8_16.4_-48.8_42.5_89.csv,447,89,6,1.348488904056673
sphere3D_-22.9_-0.7_-30.6_59.4_45.csv,225,45,6,0.5854977884269255
sphere3D_-25.5_-42.2_-0.3_62.2_38.csv,191,38,5,1.0038518108910646
sphere3D_-27.6_-25.3_28.9_59.8_149.csv,745,149,5,4.504076733856157
sphere3D_-28.2_-2.8_10.2_15.6_52.csv,262,52,14,23.15562009599146
sphere3D_-28.9_49.0_-4.9_24.2_141.csv,707,141,8,0.16658294175928678
sphere3D_-31.2_-15.0_-47.2_61.0_140.csv,700,140,6,82.03893590610198
sphere3D_-32.3_22.2_-37.5_72.8_133.csv,667,133,7,1.8560053092794282
sphere3D_-32.4_-19.2_-24.1_44.7_99.csv,497,99,7,362.5259219729089
sphere3D_-33.0_5.0_0.2_28.6_134.csv,670,134,7,21.88750200782079
sphere3D_-33.1_-48.1_-1.5_30.0_198.csv,992,198,6,0.4543592504386702
sphere3D_-33.2_24.9_-25.9_28.7_196.csv,981,196,6,0.9405456833647666
sphere3D_-38.3_38.2_-19.3_33.5_70.csv,349,70,6,0.2205292100020835
sphere3D_-38.5_37.8_-24.0_42.1_46.csv,228,46,6,0.40357281740080647
sphere3D_-40.1_14.6_-21.7_11.0_82.csv,408,82,6,36.23961163580745
sphere3D_-40.2_9.0_41.6_24.9_56.csv,279,56,8,0.08234508905391243
sphere3D_-42.3_41.1_35.4_15.5_187.csv,936,187,20,0.03422611803808688
sphere3D_-42.8_24.6_-43.5_69.0_121.csv,604,121,5,36.54543370821626
sphere3D_-43.9_30.4_11.2_38.5_120.csv,600,120,5,1.06874515909506
sphere3D_-45.1_16.0_-47.4_15.5_105.csv,527,105,18,20.052248196318
