1,2,3,4,5,6
sphere3D_-10.2_-31.1_32.5_113.0_285.csv,1360,285,0.0091424,0.0093463,0.0286913
sphere3D_-10.3_4.0_-18.7_17.0_649.csv,3092,649,0.0492888,0.0504943,0.0758638
sphere3D_-10.4_20.5_2.5_176.0_1078.csv,5136,1078,0.0906709,0.0913931,0.1099561
sphere3D_-11.2_-11.2_-50.8_141.0_757.csv,3607,757,0.0538302,0.0546848,0.0731725
sphere3D_-11.2_41.0_27.2_22.0_326.csv,1557,326,0.0142462,0.0143774,0.0336303
sphere3D_-11.3_12.2_-6.6_82.0_645.csv,3073,645,0.0327906,0.0330917,0.0579007
sphere3D_-16.8_11.5_-5.2_40.0_1110.csv,5287,1110,0.1435627,0.144903,0.1628846
sphere3D_-17.1_-30.6_-6.4_115.0_670.csv,3191,670,0.0345686,0.0348645,0.0539758
sphere3D_-2.8_12.4_6.2_153.0_914.csv,4353,914,0.0662482,0.0667816,0.084638
sphere3D_-2.8_34.9_-15.8_28.0_212.csv,1011,212,0.0066972,0.00680475,0.0344925
sphere3D_-2.9_-10.7_19.5_37.0_1090.csv,5194,1090,0.1161228,0.1171351,0.1359711
sphere3D_-20.8_-48.1_-23.8_54.0_432.csv,2061,432,0.0232618,0.0237379,0.0492647
sphere3D_-23.1_-4.2_-51.5_5.0_1079.csv,5142,1079,0.1873759,0.1885659,0.2062303
sphere3D_-24.6_56.4_33.4_106.0_53.csv,254,53,0.000576,0.0006219,0.0222107
sphere3D_-24.7_58.0_46.1_38.0_265.csv,1265,265,0.0102862,0.01067145,0.0370353
sphere3D_-27.8_-24.1_18.1_196.0_581.csv,2770,581,0.0268346,0.027242,0.0506547
sphere3D_-28.3_53.7_44.0_106.0_322.csv,1535,322,0.0110979,0.0112049,0.0305702
sphere3D_-30.2_27.2_39.0_81.0_223.csv,1064,223,0.0058665,0.0059555,0.0270681
sphere3D_-33.8_-7.5_-8.3_40.0_1096.csv,5220,1096,0.1151679,0.12094825,0.1477435
sphere3D_-34.4_17.1_-28.5_187.0_440.csv,2099,440,0.0163552,0.01649545,0.0338242
sphere3D_-35.1_42.2_-11.1_9.0_1131.csv,5387,1131,0.2277791,0.2338583,0.2714272
sphere3D_-36.5_-13.4_-52.8_161.0_189.csv,903,189,0.0035994,0.003681,0.0329801
sphere3D_-37.9_-22.5_-55.3_82.0_1184.csv,5640,1184,0.1365813,0.139411,0.1755132
sphere3D_-41.7_-10.3_-42.7_122.0_184.csv,879,184,0.003635,0.0036856,0.0258908
sphere3D_-41.7_8.7_25.4_32.0_1067.csv,5083,1067,0.1277945,0.133064,0.1885439
sphere3D_-43.7_25.4_-44.7_98.0_616.csv,2938,616,0.0381475,0.03895745,0.0707061
sphere3D_-44.6_40.1_8.5_138.0_380.csv,1810,380,0.0155938,0.0157838,0.0401478
sphere3D_-45.0_-0.1_26.8_181.0_262.csv,1252,262,0.0066965,0.0068197,0.0285458
sphere3D_-46.8_-53.8_29.9_42.0_94.csv,450,94,0.0017772,0.0018534,0.041263
sphere3D_-47.5_27.6_-45.5_99.0_136.csv,648,136,0.002711,0.0027584,0.0344888
sphere3D_-47.6_45.3_-4.4_12.0_716.csv,3413,716,0.0885875,0.08957075,0.1171169
sphere3D_-47.9_-33.1_-56.8_138.0_596.csv,2842,596,0.0344985,0.034772,0.0565443
