1,2,3,4,5,6,7,8,9
cubic_-0.1_-4.5_2.8_33.csv,133,33,"[-0.1, -4.5, 2.8, 1.3]","[-0.08103037296932847, -4.563076874092948, 2.40490493016834, -12.343788306201974]",10,5,1440.2731315970584,0.0001959
cubic_-0.2_3.2_0.0_17.csv,68,17,"[-0.2, 3.2, 0.0, 1.0]","[-0.22812998263079765, 3.2392624096247897, 0.0558984404852691, -11.968414250609843]",13,6,484.1528035100346,0.00013065
cubic_-0.4_-3.8_9.4_33.csv,133,33,"[-0.4, -3.8, 9.4, -9.9]","[-0.37125799230920936, -3.76631979786894, 8.94826805703522, -24.00270864705368]",12,6,1485.0079203182972,0.00023645
cubic_-0.6_-0.9_4.8_21.csv,84,21,"[-0.6, -0.9, 4.8, -5.4]","[-0.5874560994176755, -0.8812455967923052, 4.446073089465542, 8.381775559649082]",14,6,959.9654596045186,0.00015
cubic_-0.6_5.9_5.6_14.csv,57,14,"[-0.6, 5.9, 5.6, 2.7]","[-0.4781422378952707, 6.035752103729259, 4.55846185461121, -11.603585696048128]",14,6,638.8866183240993,0.00011265
cubic_-1.0_-0.2_-8.3_18.csv,74,18,"[-1.0, -0.2, -8.3, -8.2]","[-0.9692448077828849, -0.2615090725144009, -8.873200107893055, -22.256459862641897]",25,9,643.9425211508859,0.00026775
cubic_-1.0_2.5_7.5_7.csv,28,7,"[-1.0, 2.5, 7.5, -1.5]","[-0.9759383052589382, 2.355076297073915, 7.681318320891658, -14.516649280091801]",13,5,207.29222939730687,6.34e-5
cubic_-1.4_-0.5_-6.0_13.csv,53,13,"[-1.4, -0.5, -6.0, -8.7]","[-1.4241428580082918, -0.38058291879938555, -6.216305029302982, -23.541780247283334]",15,6,546.010847431522,0.00011225
cubic_-1.6_2.9_-3.6_32.csv,128,32,"[-1.6, 2.9, -3.6, -0.5]","[-1.5453899394599615, 2.826484585899903, -4.579787532914627, -14.043037115883001]",16,7,1328.2843660911926,0.00027995
cubic_-1.6_4.6_0.8_7.csv,29,7,"[-1.6, 4.6, 0.8, 7.0]","[-0.32731387402898626, 10.423669260918862, -3.630537334010239, -31.52073728583238]",17,6,7519.165637959821,8.695e-5
cubic_-10.0_3.0_2.5_18.csv,72,18,"[-10.0, 3.0, 2.5, -5.0]","[-10.01630205649508, 2.941771667535768, 2.7235503299510264, -19.236097788155416]",11,5,833.0964050878989,0.00010905
cubic_-10.0_6.0_-0.7_19.csv,75,19,"[-10.0, 6.0, -0.7, 6.5]","[-9.996421485127073, 6.125859829457084, -0.6911680332250617, -9.710930925084302]",25,9,870.9084687227507,0.00025905
cubic_-2.5_1.8_-5.7_12.csv,49,12,"[-2.5, 1.8, -5.7, -4.1]","[-2.5513712469156644, 1.8883859866017838, -4.850208049152378, -18.83427419835452]",20,7,461.01557639622786,0.000136
cubic_-2.6_7.4_8.0_23.csv,93,23,"[-2.6, 7.4, 8.0, 5.1]","[-2.5768469764497977, 7.414539996145961, 7.350205560868111, 18.813151803387882]",27,10,1128.421734388596,0.00031795
cubic_-2.6_8.2_-1.9_33.csv,132,33,"[-2.6, 8.2, -1.9, 5.6]","[-2.594994888411616, 8.141272402108536, -2.028174197958269, 19.05205358520689]",13,6,1281.6247237636992,0.0002501
cubic_-3.0_-1.3_-4.3_36.csv,143,36,"[-3.0, -1.3, -4.3, 9.5]","[-3.0253141112174293, -1.2583829879623758, -3.934392618252458, 23.91499193166623]",12,6,1617.157053319076,0.00026265
cubic_-3.2_3.9_-4.0_18.csv,70,18,"[-3.2, 3.9, -4.0, -9.3]","[-1.8299663299783926, -1.2936360750948308, -10.226939259087018, 19.469740259019385]",12,5,29895.07371345844,0.0001145
cubic_-3.3_-2.9_-3.5_12.csv,49,12,"[-3.3, -2.9, -3.5, -0.9]","[-3.256218957056689, -3.011210164074536, -4.191391025249095, -14.46642265939828]",18,7,517.6314912057222,0.0001305
cubic_-4.0_-1.6_-7.9_20.csv,80,20,"[-4.0, -1.6, -7.9, 1.7]","[-3.9373632760094432, -1.682574495875416, -8.96174692121479, -11.596113342479068]",14,6,922.1671585246083,0.00015685
cubic_-4.2_8.6_-0.9_9.csv,35,9,"[-4.2, 8.6, -0.9, -5.9]","[-4.191334799577866, 8.373514238333415, -1.1531688257806618, 10.129636261565029]",19,6,373.5685385259664,0.00010115
cubic_-5.1_-4.9_5.4_5.csv,20,5,"[-5.1, -4.9, 5.4, 7.3]","[-5.1075741681305775, -4.8801526011435685, 5.517000617961829, 21.360086577030298]",20,6,209.42671662034405,8.025e-5
cubic_-5.1_-7.8_1.6_9.csv,35,9,"[-5.1, -7.8, 1.6, 0.3]","[-5.100801840882575, -7.766975211631377, 1.4649595815603893, 16.828479211493736]",16,6,316.8466062560756,8.92e-5
cubic_-5.3_2.7_-8.0_11.csv,44,11,"[-5.3, 2.7, -8.0, 9.8]","[-3.4871441240030747, -6.945650578792921, -4.595535374222438, 28.462772926067522]",12,5,76614.02754369286,7.77e-5
cubic_-5.4_8.3_2.3_33.csv,133,33,"[-5.4, 8.3, 2.3, 7.0]","[-5.441576059425733, 8.316407560330033, 2.853949080404915, -7.016310228313992]",18,8,1474.550170047283,0.0003372
cubic_-5.5_5.4_3.0_37.csv,147,37,"[-5.5, 5.4, 3.0, -7.8]","[-5.488230694296314, 5.418283389588936, 2.729689159915775, 5.156077489953603]",13,6,1759.8701846021834,0.0002759
cubic_-5.7_9.5_-3.7_22.csv,86,22,"[-5.7, 9.5, -3.7, -4.7]","[-5.715145806205598, 9.468700010593137, -3.576597684385972, -17.792930454006186]",15,6,874.1196755809824,0.0001569
cubic_-5.8_-0.4_-4.4_38.csv,150,38,"[-5.8, -0.4, -4.4, -5.0]","[-5.774873553111977, -0.4838424719124668, -4.816196100512992, -17.38169675053217]",27,10,1581.2784791215636,0.0005114
cubic_-5.8_3.7_6.9_16.csv,66,16,"[-5.8, 3.7, 6.9, 8.1]","[-5.800003372379004, 3.7796558735503885, 6.982812438222325, -5.9696272823704915]",15,6,678.3593960122317,0.0001394
cubic_-5.8_7.1_4.6_9.csv,35,9,"[-5.8, 7.1, 4.6, -8.8]","[-5.8067897015952745, 7.142699382743671, 4.416313875945729, -22.496833892464487]",17,6,395.1567478421085,9.36e-5
cubic_-6.1_8.1_-7.5_27.csv,107,27,"[-6.1, 8.1, -7.5, -2.9]","[-6.116297790718204, 8.073766783797932, -7.235914015636667, -15.587750703798392]",17,7,1313.3121681337918,0.00023515
cubic_-6.4_3.4_1.1_10.csv,38,10,"[-6.4, 3.4, 1.1, 3.1]","[-6.415110422449414, 3.4258109839353827, 1.4421751324083734, 18.09750351146826]",17,6,339.79178677681534,9.88e-5
cubic_-6.9_-4.5_-1.8_18.csv,72,18,"[-6.9, -4.5, -1.8, 7.9]","[-6.855584741582244, -4.5595440705479815, -2.3002449070964532, 22.30554038440003]",19,7,799.8621992013711,0.00018545
cubic_-6.9_-9.4_5.9_20.csv,79,20,"[-6.9, -9.4, 5.9, -8.3]","[-6.914572553453084, -9.286949735977188, 6.336284040061103, -23.39881783400748]",15,6,900.1636808752373,0.0001614
cubic_-6.9_0.2_0.0_27.csv,108,27,"[-6.9, 0.2, 0.0, 6.2]","[-6.85061239246286, 0.07910298619765958, -0.8489908365856644, -5.978772211539213]",17,7,1046.6483093192496,0.00023765
cubic_-6.9_5.4_0.8_17.csv,67,17,"[-6.9, 5.4, 0.8, -10.0]","[-6.849431158401732, 5.3384527954651615, 0.003026908523329356, 4.2206343466391045]",18,7,793.6016090444524,0.00017535
cubic_-7.1_8.3_6.1_8.csv,31,8,"[-7.1, 8.3, 6.1, -4.8]","[-6.4051556508719045, 4.444607740402487, 9.122011316420833, -7.626975451461966]",8,4,19564.75678812533,4.24e-5
cubic_-7.4_-6.9_1.0_36.csv,146,36,"[-7.4, -6.9, 1.0, 9.3]","[-7.409742078190711, -6.866013883048016, 1.1549932569270551, -3.850374436195702]",26,11,1470.6525396616682,0.0005309
cubic_-7.4_8.7_-5.0_20.csv,79,20,"[-7.4, 8.7, -5.0, -5.0]","[-7.365010726694498, 8.622880411858974, -5.227577671748016, -19.068716984024988]",11,5,925.1042740514109,0.0001212
cubic_-7.6_5.4_-3.2_29.csv,115,29,"[-7.6, 5.4, -3.2, -2.7]","[-7.58534386798192, 5.329075290370536, -3.0369880131146383, -16.649060563561417]",16,7,1093.5955932333136,0.0002443
