1,2,3,4,5,6,7
sphere3D_-0.2_32.3_-3.9_51.0_51.csv,254,51,"[0.0002590953444856602, -0.04184389813444197, 0.00505235921747127, 0.999110512638575, -0.001295476722428547]",5,2.540464915506048e-27,sphere
sphere3D_-10.4_-5.1_-14.3_24.0_25.csv,124,25,"[-0.0865998514891944, -0.04246723486489349, -0.11907479579764231, -0.9881542669444964, 0.008326908797037937]",6,1.2246141107182902e-27,sphere
sphere3D_-13.4_6.3_30.2_33.2_18.csv,90,18,"[-0.3656148675984158, 0.17189355715448137, 0.823997686677033, 0.39631014566159917, 0.027284691611822294]",9,3.570382947101223e-25,sphere
sphere3D_-15.1_-11.9_-36.2_24.8_52.csv,259,52,"[0.00323286418329908, -0.06618966341707926, 0.07188001580319785, -0.9952092066266106, -0.0006127149990733123]",7,82.04028773617078,sphere
sphere3D_-17.4_43.5_-26.5_50.0_25.csv,124,25,"[0.08454960527170165, -0.21137401317925392, 0.12876807699425832, -0.9651774767308889, -0.004859172716764472]",5,1.731707459141165e-26,sphere
sphere3D_-17.8_44.6_-43.2_24.0_36.csv,180,36,"[0.009892845636158472, -0.02478769187486872, 0.024009602892249494, -0.999355258162321, -0.0005557778447279959]",6,5.550388351280107e-27,sphere
sphere3D_-17.9_-12.1_38.0_50.8_9.csv,43,9,"[0.05299743897665226, 0.03582508444790448, -0.11250852967110528, 0.9915850440039303, -0.002960750780818557]",5,2.5043128993339664e-27,sphere
sphere3D_-19.7_-34.4_32.3_79.8_38.csv,190,38,"[-0.010493532748281742, -0.018323732311720266, 0.01720513237408619, -0.9996288442671475, 0.0005326666369686138]",6,1.9444558497082856e-27,sphere
sphere3D_-19.8_6.3_-16.8_19.7_5.csv,25,5,"[-0.17195473316204432, -0.048476433007682874, -0.08189755208367723, -0.9804523919335885, 0.009354319880587473]",5,12.205332977683014,sphere
sphere3D_-2.2_-15.6_-25.9_78.0_44.csv,218,44,"[0.0008518306031725768, 0.006040253367950846, 0.01002836937371337, 0.9999310334273294, -0.00038719572871480075]",5,3.702376910210912e-28,sphere
sphere3D_-2.6_-9.5_-48.9_15.3_26.csv,131,26,"[-0.0020864042139678964, -0.046398431175211204, 0.02593241222834367, -0.9985841556322758, 0.00016315063410943432]",6,6.571062156682472,sphere
sphere3D_-20.7_-14.7_1.0_55.9_48.csv,242,48,"[-0.016695220988559197, -0.01185602649912176, 0.0008065324149062402, -0.9997896795040058, 0.0008065324149062437]",5,4.3372558645182755e-28,sphere
sphere3D_-21.5_36.4_-27.5_45.3_7.csv,35,7,"[0.0857223122572652, -0.14512986819369555, 0.10964481800347875, -0.9795668040430874, -0.003987084291035587]",5,5.019127509468688e-28,sphere
sphere3D_-21.6_-25.8_11.3_45.6_28.csv,142,28,"[0.0525201416771953, 0.06273239144776092, -0.02747581485890303, 0.9962657523197312, -0.0024314880406109034]",5,9.008397107171344e-27,sphere
sphere3D_-22.4_-42.4_-21.4_39.6_58.csv,290,58,"[-0.037522517478963124, -0.07102476522803809, -0.03584740509150987, 0.9961223323232131, 0.0016751123874537298]",6,2.7522494166546016e-26,sphere
sphere3D_-24.3_48.2_44.2_73.3_48.csv,239,48,"[0.09267252822776882, -0.18381958273985274, -0.16856484558302007, 0.9639468409403783, -0.003813684289208586]",6,1.6301633112688534e-25,sphere
sphere3D_-25.3_-9.7_42.3_50.8_57.csv,287,57,"[-0.43766830286469893, -0.16780168133547826, 0.7317537237619264, -0.4944959856673272, 0.017299142405719267]",6,8.3136473079432e-25,sphere
sphere3D_-25.4_-38.6_-0.3_22.7_31.csv,153,31,"[-0.031308640471090006, -0.047579272526931546, -0.0003697870921781332, 0.9983758439356029, 0.0012326236405940754]",6,3.988702603927029e-27,sphere
sphere3D_-27.0_-22.1_-33.7_29.4_59.csv,293,59,"[0.036195475156061294, 0.02962666670181292, 0.04517731528737947, -0.9978824385895417, -0.0013405731539281773]",12,2.1779953473598462e-26,sphere
