1,2,3,4
sphere3D_-0.7_-44.7_17.2_49.3_0.csv,139,0,99.05507019799398
sphere3D_-1.9_14.6_-23.5_36.0_0.csv,63,0,56.3207033041565
sphere3D_-10.5_5.0_36.4_54.9_0.csv,58,0,46.64148151039398
sphere3D_-13.7_-16.1_-40.9_29.9_0.csv,32,0,17.784786062433483
sphere3D_-17.5_8.3_45.4_41.0_0.csv,272,0,201.19191597270398
sphere3D_-17.8_8.5_40.8_35.4_0.csv,172,0,137.25868947150713
sphere3D_-18.1_-39.1_-29.0_42.2_0.csv,300,0,241.67536307017537
sphere3D_-2.6_-37.3_7.2_4.1_0.csv,89,0,70.58642756681499
sphere3D_-25.1_-13.4_47.7_16.7_0.csv,291,0,236.00978345594484
sphere3D_-25.5_3.6_-9.6_77.5_0.csv,202,0,162.34101187928337
sphere3D_-26.0_43.6_-13.3_38.6_0.csv,79,0,61.941313756248796
sphere3D_-26.6_-12.5_35.8_79.7_0.csv,198,0,168.45684413188624
sphere3D_-27.2_25.6_43.9_2.1_0.csv,300,0,217.7068076407782
sphere3D_-27.7_-17.3_38.7_40.3_0.csv,90,0,65.88392935360757
sphere3D_-28.9_7.0_-45.4_24.4_0.csv,195,0,146.50987198243146
sphere3D_-33.8_-23.4_27.0_49.3_0.csv,187,0,127.79322805513283
sphere3D_-34.3_2.2_-14.3_64.7_0.csv,172,0,132.65568251041884
sphere3D_-34.6_-13.1_-34.5_68.8_0.csv,54,0,38.92917780444125
sphere3D_-35.7_-36.1_8.9_36.0_0.csv,253,0,204.5479418959033
sphere3D_-35.8_34.0_33.9_74.3_0.csv,108,0,82.89911468673161
sphere3D_-35.9_28.4_-35.4_24.3_0.csv,186,0,146.83015220948045
sphere3D_-37.4_-5.1_28.5_76.4_0.csv,294,0,222.2587174399854
sphere3D_-37.6_-18.6_-19.7_70.3_0.csv,225,0,158.974220388124
sphere3D_-39.3_-34.0_-19.4_15.9_0.csv,165,0,126.42883518507382
sphere3D_-39.4_27.5_44.0_72.6_0.csv,151,0,123.03850582233073
sphere3D_-39.8_17.2_21.2_63.3_0.csv,291,0,221.44685346503422
sphere3D_-4.2_-43.1_8.1_50.8_0.csv,297,0,235.3422365550877
sphere3D_-4.5_0.0_35.8_44.6_0.csv,64,0,54.93320259382637
sphere3D_-40.4_-46.6_43.3_68.1_0.csv,181,0,141.538058950322
sphere3D_-40.7_-18.5_9.6_27.3_0.csv,117,0,92.90977099949454
sphere3D_-40.7_-36.7_2.4_43.7_0.csv,176,0,125.60662729715773
sphere3D_-42.7_-46.2_-21.2_78.6_0.csv,25,0,18.419319522208184
sphere3D_-42.7_31.4_25.7_20.2_0.csv,288,0,239.50114336362816
sphere3D_-44.1_-32.3_-36.5_58.2_0.csv,287,0,223.25557665894326
sphere3D_-45.0_-20.7_40.9_77.9_0.csv,221,0,168.11238799176493
sphere3D_-46.3_41.0_-26.9_5.7_0.csv,151,0,114.07549325132445
sphere3D_-46.5_1.9_27.1_61.5_0.csv,106,0,74.48991564956569
sphere3D_-47.4_8.9_29.1_74.8_0.csv,264,0,207.8725260547269
sphere3D_-47.6_-27.9_-42.0_23.6_0.csv,220,0,180.52758639888722
sphere3D_-47.7_-2.3_-17.3_35.2_0.csv,205,0,149.73229762992094
sphere3D_-47.7_28.8_-46.2_52.0_0.csv,98,0,83.74469033283964
sphere3D_-5.9_-33.9_16.8_46.4_0.csv,93,0,73.53846529054329
sphere3D_-50.0_-41.5_-37.6_6.6_0.csv,75,0,54.42344575999695
sphere3D_-7.0_-17.8_-5.8_79.4_0.csv,123,0,87.16282230921158
sphere3D_-7.0_-25.9_1.0_45.9_0.csv,108,0,88.74033121725178
sphere3D_-7.6_-5.5_6.8_7.1_0.csv,83,0,54.762728543870715
sphere3D_-9.5_-39.4_-3.7_72.8_0.csv,79,0,67.3553930160551
sphere3D_-9.8_-33.7_24.4_46.2_0.csv,215,0,165.295385452409
sphere3D_0.0_-39.2_43.0_47.5_0.csv,94,0,72.67551189614319
sphere3D_0.2_32.1_26.0_18.1_0.csv,182,0,132.27247228219335
sphere3D_0.4_-6.9_-9.7_38.3_0.csv,218,0,174.01597484076004
sphere3D_11.0_-19.1_-22.6_26.8_0.csv,207,0,149.57732902994232
sphere3D_16.9_12.4_-37.4_63.1_0.csv,276,0,215.78990047215018
sphere3D_18.5_26.2_7.9_31.3_0.csv,257,0,205.43697159028974
sphere3D_18.6_-35.7_-29.5_72.7_0.csv,36,0,31.498202870406317
sphere3D_18.8_23.3_-8.0_9.3_0.csv,24,0,17.498357569332917
sphere3D_19.4_5.6_31.2_11.8_0.csv,266,0,220.52671800160647
sphere3D_2.0_49.8_32.1_37.0_0.csv,268,0,210.73126902303207
sphere3D_2.7_-10.8_14.1_19.7_0.csv,298,0,242.69289285783103
sphere3D_20.2_9.1_-19.2_14.9_0.csv,253,0,195.05973426907218
sphere3D_21.3_21.4_47.4_26.5_0.csv,144,0,127.81410548185163
sphere3D_21.6_-44.7_-18.4_30.6_0.csv,228,0,160.34008930407097
sphere3D_21.7_-16.4_3.7_60.1_0.csv,148,0,106.94429197186122
sphere3D_22.0_46.1_-10.5_50.4_0.csv,226,0,174.41208897618753
sphere3D_22.2_38.6_10.3_41.2_0.csv,49,0,32.26155729505145
sphere3D_25.7_16.7_32.8_12.6_0.csv,192,0,145.79426299514148
sphere3D_27.8_-35.1_32.1_73.7_0.csv,71,0,60.18853695660653
sphere3D_29.0_-25.4_34.2_62.2_0.csv,76,0,59.780067133760944
sphere3D_29.3_-46.5_42.2_15.6_0.csv,182,0,141.917453804198
sphere3D_29.9_-19.7_-47.8_3.4_0.csv,102,0,68.73748947346313
sphere3D_30.5_-24.6_-44.1_10.9_0.csv,236,0,196.91344658668004
sphere3D_30.8_-4.4_18.5_58.4_0.csv,114,0,90.95259967050006
sphere3D_32.6_0.3_7.9_11.9_0.csv,86,0,54.560974564093925
sphere3D_34.2_-24.0_17.7_36.6_0.csv,183,0,152.02068316661854
sphere3D_34.6_7.2_20.4_52.5_0.csv,76,0,57.84275395459873
sphere3D_36.3_49.4_-36.7_27.0_0.csv,163,0,144.35962124516945
sphere3D_37.0_-38.7_20.7_61.8_0.csv,244,0,179.93533524456137
sphere3D_37.1_-25.9_-11.3_29.3_0.csv,149,0,127.98475830291062
sphere3D_37.9_-36.5_-16.5_72.3_0.csv,178,0,149.08258628157594
sphere3D_38.3_-15.2_22.4_15.8_0.csv,266,0,221.32325719335864
sphere3D_40.5_13.0_7.9_37.1_0.csv,195,0,148.78404014622623
sphere3D_41.3_-6.8_26.9_47.7_0.csv,26,0,19.542973423749693
sphere3D_43.1_6.0_44.4_55.8_0.csv,235,0,185.3914509060384
sphere3D_43.5_40.3_44.1_24.3_0.csv,162,0,131.0247868122643
sphere3D_44.5_1.4_40.3_76.7_0.csv,143,0,119.77585613008013
sphere3D_45.0_39.2_-43.8_61.4_0.csv,113,0,90.46018723760315
sphere3D_45.4_-49.0_37.1_12.1_0.csv,159,0,122.08239700759468
sphere3D_45.5_43.0_24.4_9.5_0.csv,172,0,128.17329893186152
sphere3D_45.6_22.6_3.6_12.8_0.csv,198,0,153.51314539920847
sphere3D_45.6_28.2_-35.5_74.2_0.csv,284,0,238.86852503675456
sphere3D_46.1_-35.3_-46.3_27.4_0.csv,136,0,94.59567642199025
sphere3D_47.7_17.5_-41.0_18.3_0.csv,154,0,117.44829752551883
sphere3D_48.9_-13.1_-45.5_47.3_0.csv,252,0,201.93415805991032
sphere3D_5.9_-43.2_-21.3_18.0_0.csv,151,0,127.36016408538202
sphere3D_6.5_22.9_28.9_15.0_0.csv,253,0,186.34540299441073
sphere3D_6.6_-15.3_29.1_43.6_0.csv,282,0,227.30609086811722
sphere3D_7.1_-15.1_-7.8_36.8_0.csv,30,0,26.600135250406254
sphere3D_8.1_-21.9_2.7_73.4_0.csv,257,0,186.44576059983243
sphere3D_9.8_-7.9_36.1_9.3_0.csv,189,0,136.52423864273783
sphere3D_9.9_24.2_-5.9_3.8_0.csv,117,0,83.97224290846184
