1,2,3,4,5
sphere3D_-0.7_-44.7_17.2_49.3_0.csv,139,0,"[0.01033168998388623, 0.6986164118211224, -0.26879225726207623, 0.6628271166006868, -0.015469364920189384]",sphere
sphere3D_-1.9_14.6_-23.5_36.0_0.csv,63,0,"[-0.00813424863585388, 0.04968052837463089, -0.08189111439004898, -0.9953628013148605, 0.003523952629759947]",sphere
sphere3D_-10.5_5.0_36.4_54.9_0.csv,58,0,"[-0.013855218744952455, 0.0064653556674838355, 0.04787589516118449, -0.9987354130705708, 0.001305921473080618]",sphere
sphere3D_-13.7_-16.1_-40.9_29.9_0.csv,32,0,"[-0.022743051602278318, -0.026737184258624012, -0.06631408676633967, 0.9971798503318405, 0.001632351142049001]",sphere
sphere3D_-17.5_8.3_45.4_41.0_0.csv,272,0,"[0.046118019042160265, -0.022081369751056828, -0.12228937910597852, -0.9911728556279693, -0.002686904113410359]",sphere
sphere3D_-17.8_8.5_40.8_35.4_0.csv,172,0,"[-0.04569018920909933, 0.022468775846582037, 0.1046143068645505, 0.9932052928521699, 0.002579490584998309]",sphere
sphere3D_-18.1_-39.1_-29.0_42.2_0.csv,300,0,"[0.03906965649595193, 0.08556759928453014, 0.06282351788135147, -0.9935794926149165, -0.0021783824428875174]",sphere
sphere3D_-2.6_-37.3_7.2_4.1_0.csv,89,0,[0.0032774459065934877 0.012653898044136268; 0.05197695756946347 -0.8942330662621027; -0.010129612969667271 0.44742273306992986; -0.9985905655689848 36.56131207041223; -0.0013883543680288898 0.0],circle
sphere3D_-25.1_-13.4_47.7_16.7_0.csv,291,0,"[0.018009138775661612, 0.009472937118331762, -0.03397006576989696, -0.9992154224396115, -0.0007131432734968975]",sphere
sphere3D_-25.5_3.6_-9.6_77.5_0.csv,202,0,"[0.009726228580570115, -0.0013722498895174255, 0.00363373256018104, 0.9999450824769774, -0.00038134712664066815]",sphere
sphere3D_-26.0_43.6_-13.3_38.6_0.csv,79,0,"[-0.041965693815034746, 0.06991706880938774, -0.021566986498233458, 0.9964350216809096, 0.0016114257277990585]",sphere
sphere3D_-26.6_-12.5_35.8_79.7_0.csv,198,0,"[-0.012727677669049269, -0.006052716035632229, 0.01714341552334573, -0.9997535927459531, 0.0004774363807161133]",sphere
sphere3D_-27.2_25.6_43.9_2.1_0.csv,300,0,[0.016466982239364485 0.014424001894145916; -0.0154639939962924 -0.8918466070731551; -0.026316377650584775 0.45210792696153745; -0.9993982146157236 -3.2607053316816383; -0.0006002298451370968 0.0],circle
sphere3D_-27.7_-17.3_38.7_40.3_0.csv,90,0,"[-0.06061217392907455, -0.03803531938404672, 0.08629937406912412, 0.9936935884747976, 0.002224659592409294]",sphere
sphere3D_-28.9_7.0_-45.4_24.4_0.csv,195,0,"[-0.024575651332979318, 0.006059378471005729, -0.03815909056038819, 0.9989506998528509, 0.0008392646831855848]",sphere
sphere3D_-33.8_-23.4_27.0_49.3_0.csv,187,0,"[0.6657547681303317, 0.45583464130444146, -0.5269966527590467, 0.2662226891644833, -0.019631002352675418]",sphere
sphere3D_-34.3_2.2_-14.3_64.7_0.csv,172,0,"[-0.02473044772707682, 0.0015583974241293063, -0.010187908318543933, -0.9996407703300374, 0.0007163593713926357]",sphere
sphere3D_-34.6_-13.1_-34.5_68.8_0.csv,54,0,"[-0.032461561764364884, -0.011925583855230983, -0.032248167074358736, -0.9988809815139791, 0.0009316370238380505]",sphere
sphere3D_-35.7_-36.1_8.9_36.0_0.csv,253,0,"[-0.05202336056214226, -0.05241945266474063, 0.013031277863468495, 0.9971829570274608, 0.0014515334528212645]",sphere
sphere3D_-35.8_34.0_33.9_74.3_0.csv,108,0,"[0.03680976275320567, -0.03471709670925992, -0.03511221162801022, 0.9981011170466262, -0.0010282543456565495]",sphere
sphere3D_-35.9_28.4_-35.4_24.3_0.csv,186,0,"[-0.025969795646166253, 0.020508566427685542, -0.025569752635160634, 0.9991249349630502, 0.0007214585470818589]",sphere
sphere3D_-37.4_-5.1_28.5_76.4_0.csv,294,0,"[0.02098733966603549, 0.002723274242314948, -0.01581085552172005, 0.9996508503642922, -0.0005563854441835776]",sphere
sphere3D_-37.6_-18.6_-19.7_70.3_0.csv,225,0,"[0.026838330494933664, 0.013453552786337659, 0.013861726650285282, 0.9994528747397193, -0.0007138924663185631]",sphere
sphere3D_-39.3_-34.0_-19.4_15.9_0.csv,165,0,"[0.027954083361224874, 0.02414097033132334, 0.013768417954202123, -0.999222550759311, -0.0007123875280638687]",sphere
sphere3D_-39.4_27.5_44.0_72.6_0.csv,151,0,"[0.0771975799482023, -0.05520467620714577, -0.08579335588818217, 0.9917805368527555, -0.0019606581826239304]",sphere
sphere3D_-39.8_17.2_21.2_63.3_0.csv,291,0,"[-0.047380399976600304, 0.020316909989625632, 0.025396865227281334, -0.9983465870419054, 0.0011883791219891788]",sphere
sphere3D_-4.2_-43.1_8.1_50.8_0.csv,297,0,"[-0.012948279609265423, -0.13119968943842822, 0.024867959926181862, -0.9909547391500967, 0.003045171833231314]",sphere
sphere3D_-4.5_0.0_35.8_44.6_0.csv,64,0,"[-0.014414787320606512, -0.0002486553716637558, 0.10803273318107279, -0.9940382763034292, 0.0029976461001822983]",sphere
sphere3D_-40.4_-46.6_43.3_68.1_0.csv,181,0,"[-0.07761166240093921, -0.08921440195279222, 0.08333488577083764, 0.9894790666518223, 0.0019219300113258707]",sphere
sphere3D_-40.7_-18.5_9.6_27.3_0.csv,117,0,"[-0.0613883944375771, -0.028073899745775663, 0.014524642663368417, 0.9976121781696411, 0.0015158840873225566]",sphere
sphere3D_-40.7_-36.7_2.4_43.7_0.csv,176,0,"[-0.07376853529529473, -0.06689842491893022, 0.004744794633823243, 0.995016078068964, 0.0018152828686993799]",sphere
sphere3D_-42.7_-46.2_-21.2_78.6_0.csv,25,0,"[-0.04373890882543592, -0.04881976135428742, -0.022466018409442706, -0.9975959675562068, 0.0010498992773757387]",sphere
sphere3D_-42.7_31.4_25.7_20.2_0.csv,288,0,"[-0.027957740429569125, 0.020480592348717207, 0.016920439573919047, 0.9992558126283853, 0.0006555456727948195]",sphere
sphere3D_-44.1_-32.3_-36.5_58.2_0.csv,287,0,"[-0.09173443441560325, -0.06698148768613559, -0.0759787550499451, 0.9906165728074993, 0.0020756468838690496]",sphere
sphere3D_-45.0_-20.7_40.9_77.9_0.csv,221,0,"[-0.044959763072183946, -0.02068846651712867, 0.04091145647414515, -0.9979357971117365, 0.0010023122218367603]",sphere
sphere3D_-46.3_41.0_-26.9_5.7_0.csv,151,0,"[-0.02060831913819004, 0.018168493740788088, -0.011914717053688968, 0.9995514217000553, 0.00044487348566089635]",sphere
sphere3D_-46.5_1.9_27.1_61.5_0.csv,106,0,"[-0.09903371014451073, 0.005233370587318016, 0.057260855944430165, -0.9934191323747222, 0.002134922873173945]",sphere
sphere3D_-47.4_8.9_29.1_74.8_0.csv,264,0,"[0.03897776176143461, -0.0072937249565843115, -0.02402802999083055, 0.9989241768050654, -0.000823670692052561]",sphere
sphere3D_-47.6_-27.9_-42.0_23.6_0.csv,220,0,"[0.022467819191880074, 0.01311369673520049, 0.019876887531552655, -0.999463813067392, -0.00047304285782653167]",sphere
sphere3D_-47.7_-2.3_-17.3_35.2_0.csv,205,0,"[0.07064776354445217, 0.0029312925804197824, 0.02575100882552917, -0.9971634774950197, -0.0014784195894605486]",sphere
sphere3D_-47.7_28.8_-46.2_52.0_0.csv,98,0,"[0.03803849459169109, -0.023170747329962247, 0.03675975661031891, -0.9983307416361673, -0.0007999971868143963]",sphere
sphere3D_-5.9_-33.9_16.8_46.4_0.csv,93,0,"[0.016396072860109707, 0.08906351852058289, -0.043817003415859195, 0.9949229923718609, -0.002677298073841641]",sphere
sphere3D_-50.0_-41.5_-37.6_6.6_0.csv,75,0,"[0.018010065336235555, 0.014754926845776796, 0.013627497298511291, -0.9996359791187904, -0.0003609002027939837]",sphere
sphere3D_-7.0_-17.8_-5.8_79.4_0.csv,123,0,"[-0.002431176531490886, -0.006026765528259314, -0.0018872664088769575, -0.9999770451219795, 0.000339017044950428]",sphere
sphere3D_-7.0_-25.9_1.0_45.9_0.csv,108,0,"[-0.009621949832020471, -0.038068982614808754, 0.0017809955256672888, -0.9992261518221661, 0.001447830689842059]",sphere
sphere3D_-7.6_-5.5_6.8_7.1_0.csv,83,0,"[-0.17659994670749715, -0.12741785497427485, 0.1521882834730167, 0.9638009065205845, 0.022442994904873087]",sphere
sphere3D_-9.5_-39.4_-3.7_72.8_0.csv,79,0,"[-0.004984057341887324, -0.021692654605943315, -0.0020600946038020498, -0.999749990074425, 0.0005488760973686519]",sphere
sphere3D_-9.8_-33.7_24.4_46.2_0.csv,215,0,"[0.0567560060502273, 0.19628899495813212, -0.14202312897438735, 0.968527027372491, -0.005849300888463599]",sphere
sphere3D_0.0_-39.2_43.0_47.5_0.csv,94,0,"[0.00016660143042660048, 0.06733613758516588, -0.07305093683710712, -0.995051004279892, -0.0016959740193135257]",sphere
sphere3D_0.2_32.1_26.0_18.1_0.csv,182,0,"[-0.0002523101018941366, -0.04680831677855999, -0.03711186586037559, -0.99821318074515, -0.00143979824376136]",sphere
sphere3D_0.4_-6.9_-9.7_38.3_0.csv,218,0,"[0.0005090377167336881, -0.010174448215482175, -0.014899015104251907, -0.9998359736437439, 0.001505536749216712]",sphere
sphere3D_11.0_-19.1_-22.6_26.8_0.csv,207,0,"[0.07862961862127175, -0.13376687575893306, -0.1581912720278271, 0.9751154489284287, 0.007013468506694277]",sphere
sphere3D_16.9_12.4_-37.4_63.1_0.csv,276,0,"[0.015424804545337952, 0.01137686284811203, -0.0346158317872221, -0.9992164574625056, 0.0009261329453838459]",sphere
sphere3D_18.5_26.2_7.9_31.3_0.csv,257,0,"[-0.3182326100165357, -0.4443176031556985, -0.1393230452759585, -0.8255930543632385, -0.017177633429861918]",sphere
sphere3D_18.6_-35.7_-29.5_72.7_0.csv,36,0,"[-0.012907792896187995, 0.025443163494832582, 0.021303378527984824, 0.9993656445828214, -0.0007133055302732409]",sphere
